t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.572405 , 0.540941 , 0.118839 , 0.772088 , 0.157811 , 0.987274 , 0.180029 , 0.600085 , 0.985015 , -0.300058
1 , 0.523637 , 0.874477 , 0.866756 , 0.169225 , 0.187872 , 0.713034 , 0.910855 , -0.0842616 , 0.927763 , 0.283761
2 , 0.241798 , 0.982665 , 0.933988 , 0.0270089 , 0.440748 , 0.70571 , -0.6133 , 0.690298 , 0.931333 , 0.834498
3 , 0.731407 , 0.84994 , 0.250862 , -0.537156 , 0.0762658 , 0.477767 , 0.802149 , 0.218177 , -0.670156 , 0.57271
4 , 0.565142 , 0.290902 , 0.344615 , 0.500076 , -0.169012 , 0.807825 , -0.917692 , 0.542222 , 0.33079 , 0.950102
5 , 0.0746178 , 0.324046 , -0.953368 , 0.536912 , 0.394574 , 0.494949 , 0.041963 , 0.611927 , 0.225166 , 0.489395
6 , 0.274575 , 0.557024 , 0.713584 , 0.344554 , 0.173864 , 0.930906 , 0.374371 , 0.301706 , 0.410962 , 0.581042
7 , 0.634724 , -0.315653 , 0.00405896 , 0.9953 , 0.954863 , 0.837214 , -0.92584 , 0.496597 , 0.920927 , -0.197974
8 , 0.66213 , 0.13712 , 0.38435 , -0.0508744 , 0.10361 , 0.516648 , 0.519272 , 0.10773 , 0.0347606 , 0.797113
9 , 0.490616 , 0.560869 , 0.294534 , 0.419385 , 0.947417 , -0.426771 , 0.286813 , 0.521928 , 0.196539 , 0.974029
10 , 0.271493 , 0.768456 , 0.908383 , 0.639302 , 0.632008 , 0.0390027 , 0.63039 , 0.0877712 , 0.738029 , 0.50734
11 , 0.305948 , 0.179998 , 0.12888 , 0.377087 , 0.107242 , 0.540483 , 0.409009 , 0.852901 , 0.271554 , 0.162053
12 , 0.0459609 , 0.160375 , 0.664479 , 0.809961 , 0.550401 , 0.513169 , 0.504318 , 0.828028 , 0.201849 , 0.548845
13 , 0.423109 , 0.380352 , 0.414899 , 0.875027 , 0.129307 , 0.563005 , 0.372814 , 0.692251 , 0.0779138 , 0.888699
14 , 0.899197 , 0.120884 , 0.294351 , 0.301248 , 0.534379 , 0.11359 , 0.291177 , 0.828059 , 0.621601 , 0.367199
15 , 0.580126 , 0.35432 , 0.12476 , 0.550218 , 0.842586 , 0.960418 , 0.507553 , 0.36784 , 0.607746 , 0.677541
16 , 0.218329 , 0.0777612 , 0.902768 , 0.134739 , 0.771905 , 0.360271 , 0.331004 , 0.964232 , 0.761254 , 0.506272
17 , 0.0211188 , 0.726737 , 0.241188 , 0.152074 , 0.259774 , 0.749809 , 0.475753 , 0.885586 , 0.621052 , 0.322703
18 , 0.029664 , 0.624287 , 0.69454 , 0.0562151 , 0.269997 , 0.439131 , 0.00967437 , 0.353374 , 0.415387 , 0.207495
