t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.482192 , -0.095584 , 0.970763 , 0.359508 , 0.455061 , 0.371014 , -0.724509 , -0.944273 , 0.771477 , 0.142705 , 0.842402 , 0.851711 , 0.616016 , 0.374767 , 0.908658 , 0.123722 , 0.349651 , 0.372875 , 0.900967 , 0.217902 , 0.314737 , 0.524003 , 0.379589 , 0.957884 , 0.224067 , 0.617054 , 0.100406 , 0.72573 , 0.613666 , 0.0119633 , 0.856227 , 0.167211 , 0.79397 , 0.573443 , 0.061037 , 0.704184 , 0.818751 , 0.105564 , 0.8352 , 0.363903
1 , 0.64919 , -0.543779 , -0.826441 , 0.0540788 , 0.527451 , -0.347758 , 0.335704 , 0.64391 , 0.991394 , 0.97763 , 0.370342 , 0.445723 , 0.489303 , 0.484237 , 0.711417 , 0.838527 , 0.387738 , 0.919462 , 0.47557 , 0.671438 , 0.442091 , 0.965423 , 0.524552 , 0.455184 , 0.200415 , 0.80105 , 0.345286 , 0.368847 , 0.619526 , 0.415113 , 0.153356 , 0.503769 , 0.546648 , 0.752861 , 0.33903 , 0.317454 , 0.60744 , 0.0155034 , 0.84637 , 0.501999
2 , 0.446425 , 0.481826 , 0.485794 , -0.603442 , 0.201483 , 0.75927 , 0.944426 , 0.813013 , 0.700919 , 0.0536821 , 0.436354 , 0.905026 , 0.479598 , 0.740715 , 0.808496 , 0.0706809 , 0.0238044 , 0.444136 , 0.342509 , 0.282662 , 0.788018 , 0.898618 , 0.31782 , 0.284616 , 0.142033 , 0.955229 , 0.363689 , 0.853786 , 0.6227 , 0.0842006 , 0.956816 , 0.909635 , 0.0396741 , 0.143559 , 0.951872 , 0.340037 , 0.141362 , 0.688681 , 0.730064 , 0.0212409
3 , 0.772576 , 0.201636 , 0.804315 , -0.485946 , 0.230384 , 0.151219 , -0.718436 , 0.988525 , 0.810297 , 0.767663 , 0.786523 , 0.832087 , 0.999054 , 0.756798 , 0.843654 , 0.783044 , 0.442976 , 0.297037 , 0.813227 , 0.304636 , 0.821741 , 0.835627 , 0.968657 , 0.743675 , 0.452376 , 0.249306 , 0.535417 , 0.262703 , 0.339671 , 0.257057 , 0.508255 , 0.474471 , 0.306619 , 0.0865505 , 0.31959 , 0.716666 , 0.400037 , 0.229377 , 0.0260628 , 0.19422
4 , 0.312601 , 0.904172 , 0.701895 , 0.445204 , 0.507126 , -0.633229 , -0.939177 , 0.0264901 , 0.577105 , 0.548448 , 0.750389 , 0.658559 , 0.124882 , 0.959288 , 0.240608 , 0.0361644 , 0.414533 , 0.41493 , 0.433424 , 0.677511 , 0.722526 , 0.929106 , 0.703055 , 0.530259 , 0.389477 , 0.794702 , 0.964019 , 0.441664 , 0.611164 , 0.538804 , 0.605182 , 0.540056 , 0.899686 , 0.840907 , 0.375134 , 0.257424 , 0.401105 , 0.335704 , 0.869167 , 0.897092
5 , -0.322459 , 0.0269784 , -0.716422 , 0.89642 , 0.709983 , -0.892758 , 0.705008 , 0.903592 , 0.772057 , 0.759941 , 0.0437025 , 0.120945 , 0.130833 , 0.621326 , 0.744255 , 0.10886 , 0.624317 , 0.560839 , 0.387677 , 0.918119 , 0.352428 , 0.726493 , 0.548906 , 0.809229 , 0.663625 , 0.023133 , 0.886929 , 0.691855 , 0.624592 , 0.905728 , 0.636128 , 0.016541 , 0.737419 , 0.212531 , 0.224342 , 0.579272 , 0.673116 , 0.553575 , 0.273904 , 0.176031
6 , -0.0235603 , -0.806818 , -0.802026 , 0.685354 , 0.259133 , 0.0257576 , 0.677541 , 0.816126 , 0.145573 , 0.19715 , 0.0266732 , 0.831935 , 0.879879 , 0.64687 , 0.729209 , 0.526475 , 0.180548 , 0.127781 , 0.983673 , 0.730674 , 0.353893 , 0.048616 , 0.246071 , 0.40376 , 0.160009 , 0.19071 , 0.210669 , 0.586108 , 0.26194 , 0.834284 , 0.740593 , 0.824152 , 0.0773339 , 0.308481 , 0.931242 , 0.172216 , 0.853145 , 0.655568 , 0.545213 , 0.938749
7 , 0.566088 , 0.467635 , 0.0823389 , 0.288736 , 0.468184 , 0.578692 , 0.475845 , 0.512436 , 0.19248 , 0.511917 , 0.447798 , 0.228797 , 0.609302 , 0.888119 , 0.307535 , 0.278909 , 0.824946 , 0.288339 , 0.248177 , 0.618976 , 0.372356 , 0.993988 , 0.281655 , 0.111789 , 0.786493 , 0.00680563 , 0.171026 , 0.910245 , 0.572253 , 0.554949 , 0.0943938 , 0.459181 , 0.613727 , 0.415479 , 0.428114 , 0.59093 , 0.409345 , 0.144871 , 0.813227 , 0.770684
8 , 0.746513 , 0.254769 , 0.856075 , 0.669179 , 0.345866 , 0.743767 , -0.503952 , 0.889553 , 0.626911 , 0.670919 , 0.205939 , 0.680013 , 0.14008 , 0.277413 , 0.766289 , 0.009064 , 0.880123 , 0.771142 , 0.165502 , 0.282235 , 0.404035 , 0.0672628 , 0.0501419 , 0.147374 , 0.446089 , 0.38789 , 0.118137 , 0.729514 , 0.369304 , 0.431135 , 0.319803 , 0.685781 , 0.699973 , 0.00393689 , 0.550645 , 0.770959 , 0.488876 , 0.884152 , 0.693564 , 0.876675
9 , 0.941557 , -0.0998871 , 0.911954 , 0.486862 , 0.373608 , 0.185614 , 0.601337 , 0.589923 , 0.943785 , 0.551225 , 0.161077 , 0.0311594 , 0.0409253 , 0.555101 , 0.366405 , 0.453536 , 0.464492 , 0.0455031 , 0.589618 , 0.074984 , 0.268502 , 0.433576 , 0.138432 , 0.707114 , 0.13477 , 0.336589 , 0.426679 , 0.580004 , 0.954375 , 0.463088 , 0.0206 , 0.352153 , 0.696554 , 0.857021 , 0.198218 , 0.470321 , 0.890286 , 0.849483 , 0.072512 , 0.147099

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.482192 , -0.0764672 , 0.970763 , 0.359508 , 0.364049 , 0.296811 , -0.724509 , -0.755419 , 0.771477 , 0.114164 , 0.673922 , 0.681368 , 0.492813 , 0.299814 , 0.908658 , 0.123722 , 0.349651 , 0.372875 , 0.900967 , 0.174322 , 0.314737 , 0.524003 , 0.303671 , 0.957884 , 0.179254 , 0.617054 , 0.100406 , 0.72573 , 0.613666 , 0.0119633 , 0.856227 , 0.167211 , 0.79397 , 0.573443 , 0.061037 , 0.704184 , 0.818751 , 0.105564 , 0.8352 , 0.363903
1 , 0.64919 , -0.635023 , -0.826441 , 0.0540788 , 0.621961 , -0.478207 , 0.335704 , 0.715128 , 0.991394 , 0.982104 , 0.496274 , 0.556578 , 0.591443 , 0.58739 , 0.711417 , 0.838527 , 0.387738 , 0.919462 , 0.47557 , 0.73715 , 0.442091 , 0.965423 , 0.619642 , 0.455184 , 0.360332 , 0.80105 , 0.345286 , 0.368847 , 0.619526 , 0.415113 , 0.153356 , 0.503769 , 0.546648 , 0.752861 , 0.33903 , 0.317454 , 0.60744 , 0.0155034 , 0.84637 , 0.501999
2 , 0.446425 , 0.385461 , 0.485794 , -0.603442 , 0.161187 , 0.607416 , 0.944426 , 0.65041 , 0.700919 , 0.0429456 , 0.349083 , 0.724021 , 0.383679 , 0.592572 , 0.808496 , 0.0706809 , 0.0238044 , 0.444136 , 0.342509 , 0.22613 , 0.788018 , 0.898618 , 0.254256 , 0.284616 , 0.113627 , 0.955229 , 0.363689 , 0.853786 , 0.6227 , 0.0842006 , 0.956816 , 0.909635 , 0.0396741 , 0.143559 , 0.951872 , 0.340037 , 0.141362 , 0.688681 , 0.730064 , 0.0212409
3 , 0.772576 , 0.161309 , 0.804315 , -0.485946 , 0.184307 , 0.120975 , -0.718436 , 0.79082 , 0.810297 , 0.61413 , 0.629218 , 0.66567 , 0.799243 , 0.605438 , 0.843654 , 0.783044 , 0.442976 , 0.297037 , 0.813227 , 0.243709 , 0.821741 , 0.835627 , 0.774926 , 0.743675 , 0.361901 , 0.249306 , 0.535417 , 0.262703 , 0.339671 , 0.257057 , 0.508255 , 0.474471 , 0.306619 , 0.0865505 , 0.31959 , 0.716666 , 0.400037 , 0.229377 , 0.0260628 , 0.19422
4 , 0.312601 , 0.923338 , 0.701895 , 0.445204 , 0.605701 , -0.706583 , -0.939177 , 0.221192 , 0.577105 , 0.638759 , 0.800311 , 0.726847 , 0.299905 , 0.967431 , 0.240608 , 0.0361644 , 0.414533 , 0.41493 , 0.433424 , 0.742009 , 0.722526 , 0.929106 , 0.762444 , 0.530259 , 0.511582 , 0.794702 , 0.964019 , 0.441664 , 0.611164 , 0.538804 , 0.605182 , 0.540056 , 0.899686 , 0.840907 , 0.375134 , 0.257424 , 0.401105 , 0.335704 , 0.869167 , 0.897092
