t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.856044 , 0.659291 , 0.0289926 , -0.150548 , 0.246498 , 0.711661 , 0.456893 , 0.387249 , 0.419904 , -0.972137
1 , 0.607654 , 0.478164 , 0.862331 , 0.47087 , 0.346385 , 0.211615 , -0.916532 , 0.217475 , 0.203619 , 0.498337
2 , 0.312387 , 0.380749 , 0.517136 , 0.836756 , 0.0448317 , -0.923063 , 0.752495 , 0.601398 , 0.244362 , 0.488693
3 , 0.711844 , 0.397626 , 0.359783 , 0.663106 , 0.137944 , 0.0926542 , -0.71102 , 0.31605 , 0.0589618 , 0.327433
4 , 0.272286 , 0.637867 , 0.167333 , -0.537584 , -0.494583 , 0.732658 , 0.120334 , 0.624653 , 0.108463 , 0.295206
5 , 0.363353 , 0.26661 , 0.927213 , 0.490066 , -0.761498 , 0.408124 , -0.0235603 , 0.800501 , 0.344951 , 0.953307
6 , 0.63329 , 0.359355 , 0.793298 , 0.369579 , 0.942259 , 0.991272 , 0.501328 , -0.836085 , 0.36195 , -0.430189
7 , 0.277596 , 0.740532 , 0.129826 , 0.756005 , 0.6816 , 0.430433 , 0.0138249 , 0.803613 , -0.126133 , 0.407605
8 , 0.907529 , 0.0418104 , 0.164861 , 0.932951 , 0.0983612 , 0.666738 , 0.828181 , 0.627522 , 0.00524918 , 0.0538957
9 , 0.491256 , 0.876278 , -0.482559 , 0.476608 , -0.0325022 , 0.95877 , 0.156987 , 0.0920133 , 0.469985 , 0.57387
10 , 0.782891 , 0.452467 , 0.640126 , 0.293283 , 0.610553 , 0.990204 , 0.13654 , 0.60622 , 0.574694 , 0.104953
11 , 0.407819 , 0.547472 , 0.861415 , 0.521744 , 0.664907 , 0.176641 , 0.901395 , 0.806238 , 0.131535 , 0.0591144
12 , 0.340709 , 0.376202 , 0.708884 , 0.697928 , 0.708182 , 0.427778 , 3.05185e-05 , 0.751213 , 0.794916 , 0.295144
13 , 0.423414 , 0.570513 , 0.0769372 , 0.461043 , 0.245888 , 0.0669576 , 0.109775 , 0.90878 , 0.0387585 , 0.730552
14 , 0.538835 , 0.695853 , 0.371685 , 0.806055 , 0.860256 , 0.235054 , 0.659413 , 0.33076 , 0.38908 , 0.704825
15 , 0.639485 , 0.998199 , 0.711539 , 0.113773 , 0.336619 , 0.520157 , 0.760491 , 0.324442 , 0.163579 , 0.257912
16 , 0.606128 , 0.352397 , 0.583911 , 0.899594 , 0.903409 , 0.353832 , 0.940519 , 0.468612 , 0.73336 , 0.86462
17 , 0.389996 , 0.838832 , 0.419111 , 0.838771 , 0.303995 , 0.114994 , 0.904508 , 0.549883 , 0.290536 , 0.0815149
18 , 0.0187994 , 0.28135 , 0.7322 , 0.599109 , 0.672262 , 0.916379 , 0.866604 , 0.0883816 , 0.483535 , 0.722617
19 , 0.189215 , 0.255684 , 0.188299 , 0.745567 , 0.449477 , 0.347392 , 0.822626 , 0.985321 , 0.674367 , 0.602191
20 , 0.0278939 , 0.0979949 , 0.927793 , 0.857418 , 0.621754 , 0.229225 , 0.965819 , 0.523667 , 0.255379 , 0.55266
21 , 0.739464 , 0.639821 , 0.200507 , 0.335002 , 0.75869 , 0.898892 , 0.930296 , 0.934812 , 0.186834 , 0.563555
22 , 0.260323 , 0.928831 , 0.451521 , 0.713889 , 0.0682089 , 0.525254 , 0.0703757 , 0.105167 , 0.0137333 , 0.854091
