t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.940031 , 0.941984 , 0.289956 , 0.578356 , 0.409345 , 0.30372 , 0.477279 , 0.155492 , 0.137242 , 0.0605792 , 0.447432 , 0.610187 , 0.0665914 , 0.307962 , 0.545885 , 0.0458083 , 0.700674 , 0.32316 , 0.475906 , 0.696554 , 0.375042 , 0.115207 , 0.536485 , 0.497238 , 0.658193 , 0.627522 , 0.0890835 , 0.33845 , 0.55211 , 0.219062 , 0.0953703 , 0.426618 , 0.647206 , 0.930021 , 0.45555 , 0.715751 , 0.19364 , 0.988556 , 0.0128483 , 0.896756
1 , 0.874569 , 0.52971 , 0.540391 , 0.226295 , 0.478866 , 0.353221 , 0.0428175 , 0.888363 , 0.911069 , -0.772027 , 0.346751 , 0.634388 , 0.259926 , 0.240547 , 0.397687 , 0.378643 , 0.545 , 0.227699 , 0.341685 , 0.800958 , 0.324076 , 0.814966 , 0.588763 , 0.713981 , 0.901242 , 0.650441 , 0.642964 , 0.90643 , 0.990631 , 0.810999 , 0.558672 , 0.774346 , 0.958159 , 0.566363 , 0.552629 , 0.370464 , 0.192755 , 0.643971 , 0.210425 , 0.316538
2 , 0.668722 , 0.831599 , 0.708548 , -0.143864 , 0.777429 , 0.311808 , 0.557817 , 0.391369 , 0.660176 , 0.573931 , 0.200446 , 0.458541 , 0.172308 , 0.94583 , 0.540513 , 0.988098 , 0.423963 , 0.97351 , 0.172094 , 0.754784 , 0.454207 , 0.357707 , 0.646626 , 0.244697 , 0.845576 , 0.362011 , 0.289773 , 0.863826 , 0.410962 , 0.0305795 , 0.292703 , 0.651021 , 0.358226 , 0.460524 , 0.567675 , 0.167913 , 0.906552 , 0.100925 , 0.446455 , 0.00222785
3 , 0.434675 , -0.833186 , 0.216681 , 0.207526 , 0.12183 , 0.837825 , 0.430555 , 0.93466 , 0.0721458 , -0.143376 , 0.83169 , 0.101566 , 0.46733 , 0.834407 , 0.616596 , 0.17127 , 0.661275 , 0.318949 , 0.395825 , 0.838923 , 0.759148 , 0.00714133 , 0.965545 , 0.334086 , 0.200781 , 0.719382 , 0.77633 , 0.127323 , 0.820734 , 0.766839 , 0.680227 , 0.946104 , 0.860134 , 0.796381 , 0.788751 , 0.39613 , 0.184698 , 0.326701 , 0.308847 , 0.191198
4 , 0.862392 , -0.922361 , 0.0860012 , 0.186956 , 0.879116 , 0.214972 , 0.772393 , 0.287667 , -0.838466 , 0.378918 , 0.574511 , 0.820612 , 0.717917 , 0.392193 , 0.960936 , 0.600574 , 0.222724 , 0.191778 , 0.48027 , 0.323008 , 0.882595 , 0.127079 , 0.952971 , 0.844569 , 0.48677 , 0.22129 , 0.97412 , 0.98526 , 0.822932 , 0.516526 , 0.826136 , 0.2996 , 0.481887 , 0.0572832 , 0.448897 , 0.0975372 , 0.917508 , 0.904386 , 0.178289 , 0.504166
5 , -0.261452 , -0.0267953 , 0.947264 , 0.954131 , 0.138066 , 0.669271 , 0.0121769 , 0.806116 , 0.0648518 , 0.96939 , 0.42671 , 0.737571 , 0.295755 , 0.433912 , 0.133152 , 0.360149 , 0.296915 , 0.165105 , 0.467147 , 0.537248 , 0.169073 , 0.638661 , 0.281594 , 0.275918 , 0.209296 , 0.490127 , 0.117405 , 0.242195 , 0.916593 , 0.0916776 , 0.921018 , 0.371715 , 0.672964 , 0.858089 , 0.214331 , 0.463759 , 0.586688 , 0.989898 , 0.841273 , 0.464797
6 , 0.802149 , -0.972076 , 0.0630512 , 0.205603 , 0.240211 , 0.0946379 , 0.920896 , 0.787378 , 0.145085 , 0.0377514 , 0.94702 , 0.162999 , 0.535874 , 0.835078 , 0.755943 , 0.742668 , 0.713736 , 0.474654 , 0.377636 , 0.766625 , 0.339793 , 0.102237 , 0.627735 , 0.409772 , 0.660878 , 0.478988 , 0.66689 , 0.988556 , 0.422681 , 0.951415 , 0.229225 , 0.737297 , 0.364788 , 0.402112 , 0.29783 , 0.854885 , 0.441206 , 0.894101 , 0.728385 , 0.644337
7 , 0.697134 , 0.277718 , 0.739586 , 0.777398 , 0.789453 , 0.176122 , 0.645528 , 0.161901 , 0.535905 , -0.304331 , 0.552477 , 0.523453 , 0.332926 , 0.148747 , 0.316416 , 0.711631 , 0.357158 , 0.983306 , 0.142491 , 0.87344 , 0.793176 , 0.424512 , 0.0343944 , 0.57918 , 0.346568 , 0.303659 , 0.79751 , 0.994934 , 0.0348827 , 0.158788 , 0.702353 , 0.405377 , 0.646626 , 0.563189 , 0.196936 , 0.444136 , 0.298013 , 0.289834 , 0.777764 , 0.430921
8 , 0.583972 , 0.634907 , 0.81814 , 0.140049 , 0.499161 , -0.51503 , 0.63567 , 0.941099 , 0.324747 , 0.925901 , 0.372692 , 0.298654 , 0.825526 , 0.0136113 , 0.0867946 , 0.436384 , 0.228278 , 0.998993 , 0.214087 , 0.0549638 , 0.530808 , 0.190527 , 0.899869 , 0.563066 , 0.0347301 , 0.699698 , 0.512101 , 0.731803 , 0.995331 , 0.963317 , 0.217261 , 0.963775 , 0.0663472 , 0.592761 , 0.0572527 , 0.487411 , 0.967864 , 0.0438551 , 0.923215 , 0.42436
9 , 0.119388 , 0.00460829 , 0.111881 , 0.970397 , 0.953307 , 0.904813 , 0.73693 , 0.242683 , 0.673147 , 0.0527665 , 0.316752 , 0.874569 , 0.324381 , 0.758965 , 0.820185 , 0.8052 , 0.315195 , 0.35258 , 0.516251 , 0.641896 , 0.708365 , 0.620716 , 0.590594 , 0.105808 , 0.432844 , 0.104434 , 0.379467 , 0.0139775 , 0.895321 , 0.00738548 , 0.43968 , 0.348491 , 0.556352 , 0.451857 , 0.660817 , 0.21778 , 0.305948 , 0.674032 , 0.207587 , 0.455458
