t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.133885 , 0.682669 , 0.288095 , 0.320688 , -0.0292062 , 0.735893 , 0.742821 , 0.0738548 , 0.76928 , 0.657247
1 , 0.190008 , 0.495285 , 0.637013 , 0.035371 , 0.234504 , 0.44203 , 0.190283 , 0.0528886 , 0.267312 , 0.576495
2 , 0.20072 , 0.157781 , 0.560259 , -0.613147 , -0.963439 , -0.504227 , 0.623859 , 0.923551 , 0.69396 , 0.943541
3 , 0.921537 , 0.641835 , 0.030549 , 0.340037 , 0.204077 , 0.695822 , -0.961699 , -0.0553911 , 0.370678 , 0.5197
4 , 0.197699 , -0.998627 , -0.146336 , 0.9794 , -0.559709 , 0.332102 , -0.197943 , 0.411664 , 0.772057 , -0.504715
5 , 0.244728 , 0.177587 , 0.495041 , -0.170202 , 0.521836 , -0.402264 , 0.0355541 , 0.740898 , 0.0356456 , 0.670553
6 , -0.156194 , -0.666585 , 0.397565 , 0.984313 , 0.461562 , 0.502579 , -0.324992 , 0.166234 , 0.216865 , 0.370525
7 , 0.0939665 , 0.255959 , 0.997345 , 0.280496 , 0.0681173 , 0.333537 , 0.148564 , 0.742302 , 0.793146 , -0.507767
8 , 0.467483 , 0.688375 , 0.817896 , 0.293863 , 0.70278 , 0.160527 , 0.0678121 , 0.371471 , 0.49498 , 0.245094
9 , 0.642872 , 0.590106 , -0.904813 , 0.523515 , 0.659627 , 0.705252 , 0.35081 , 0.646107 , 0.829402 , 0.902249
10 , 0.405499 , 0.856746 , 0.981994 , 0.68746 , 0.423078 , 0.894253 , 0.954711 , 0.337992 , 0.382397 , 0.40669
11 , 0.907132 , 0.199652 , 0.165532 , 0.164373 , 0.590625 , 0.527482 , 0.0355541 , 0.982788 , 0.821039 , 0.216956
12 , 0.792016 , 0.860683 , 0.0773034 , 0.515366 , 0.827448 , 0.380505 , 0.104312 , 0.208686 , 0.426435 , 0.937742
13 , 0.172002 , 0.875393 , 0.327006 , 0.72042 , 0.851436 , 0.586566 , 0.74749 , 0.817621 , 0.377331 , 0.674032
14 , 0.07416 , 0.649495 , 0.333415 , 0.65743 , 0.0895413 , 0.499893 , 0.370281 , 0.404157 , 0.693258 , 0.0971099
15 , 0.177648 , 0.850337 , 0.492416 , 0.997223 , 0.328043 , 0.957732 , 0.00463881 , 0.972777 , 0.501175 , 0.0298471
16 , 0.76577 , 0.875271 , 0.260598 , 0.953825 , 0.384564 , 0.581957 , 0.651784 , 0.685263 , 0.75576 , 0.159642
