t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , -0.883145 , 0.472884 , 0.705405 , 0.201178 , 0.249702 , 0.786187 , 0.427778 , 0.642384 , 0.864742 , 0.30665 , 0.408918 , 0.184332 , 0.811029 , 0.801477 , 0.54503 , 0.783807 , 0.592639 , 0.455794 , 0.277657 , 0.361888 , 0.304758 , 0.840877 , 0.565661 , 0.706839 , 0.215003 , 0.00943022 , 0.88348 , 0.913511 , 0.457808 , 0.0303049 , 0.108554 , 0.914792 , 0.0145573 , 0.838099 , 0.566424 , 0.866817 , 0.329295 , 0.780114 , 0.547044 , 0.855953
1 , -0.11005 , 0.643788 , 0.515946 , 0.642659 , 0.134342 , 0.541215 , 0.956145 , 0.80929 , 0.45793 , 0.168462 , 0.168584 , 0.638508 , 0.678182 , 0.661824 , 0.141758 , 0.00180059 , 0.655354 , 0.214484 , 0.454512 , 0.503189 , 0.468581 , 0.0577715 , 0.277566 , 0.652821 , 0.90701 , 0.793146 , 0.519852 , 0.0911283 , 0.936949 , 0.720084 , 0.793268 , 0.0715964 , 0.704123 , 0.50087 , 0.222266 , 0.190893 , 0.867428 , 0.667501 , 0.009064 , 0.995544
2 , -0.861782 , 0.963958 , 0.873592 , 0.445479 , 0.0753197 , 0.495682 , 0.725516 , 0.679434 , -0.599231 , -0.81167 , 0.115696 , 0.780023 , 0.361217 , 0.159307 , 0.748558 , 0.413892 , 0.0261544 , 0.425062 , 0.436232 , 0.158635 , 0.884304 , 0.188177 , 0.531327 , 0.860653 , 0.920743 , 0.658681 , 0.0646992 , 0.494186 , 0.386517 , 0.118595 , 0.130619 , 0.0654622 , 0.0953703 , 0.493149 , 0.468917 , 0.959441 , 0.0501419 , 0.659108 , 0.635456 , 0.155248
3 , -0.798791 , 0.172613 , 0.310404 , 0.664602 , 0.601367 , -0.230659 , 0.864772 , 0.365184 , 0.757714 , 0.164769 , 0.746055 , 0.19718 , 0.289193 , 0.360179 , 0.797693 , 0.443464 , 0.306284 , 0.609058 , 0.910611 , 0.456496 , 0.85287 , 0.136509 , 0.224708 , 0.230445 , 0.740013 , 0.405103 , 0.717673 , 0.989685 , 0.242531 , 0.845485 , 0.954222 , 0.71865 , 0.471206 , 0.305643 , 0.230873 , 0.0630818 , 0.0265816 , 0.292581 , 0.0235603 , 0.53264
4 , 0.759301 , 0.72277 , 0.732139 , 0.381878 , -0.0215156 , 0.0584124 , 0.601215 , 0.156652 , 0.494613 , 0.134129 , 0.659688 , 0.307077 , 0.364788 , 0.732536 , 0.605304 , 0.858577 , 0.713279 , 0.47557 , 0.0177007 , 0.486831 , 0.534349 , 0.788293 , 0.335215 , 0.629719 , 0.805231 , 0.691519 , 0.668264 , 0.603442 , 0.62035 , 0.88403 , 0.622547 , 0.828516 , 0.141362 , 0.921995 , 0.117771 , 0.809198 , 0.945585 , 0.352397 , 0.24131 , 0.808161
5 , 0.0936918 , 0.178594 , -0.186651 , 0.341533 , -0.616779 , 0.468551 , 0.653615 , 0.994263 , 0.487289 , -0.757866 , 0.129826 , 0.726127 , 0.550584 , 0.675527 , 0.381634 , 0.115085 , 0.421461 , 0.235115 , 0.426893 , 0.242805 , 0.686026 , 0.654622 , 0.720756 , 0.100406 , 0.376751 , 0.806543 , 0.0216376 , 0.852168 , 0.302927 , 0.47615 , 0.0700095 , 0.624805 , 0.555986 , 0.837947 , 0.600269 , 0.503769 , 0.193793 , 0.0142521 , 0.127537 , 0.852412
6 , 0.883694 , -0.0675985 , 0.0870693 , 0.924314 , 0.652943 , 0.229225 , -0.160497 , 0.578539 , 0.819849 , 0.50444 , 0.822352 , 0.994263 , 0.63744 , 0.682913 , 0.954466 , 0.116184 , 0.646565 , 0.611103 , 0.688681 , 0.0401318 , 0.0257881 , 0.141758 , 0.545579 , 0.690939 , 0.0231941 , 0.0627155 , 0.349345 , 0.70043 , 0.354076 , 0.641621 , 0.48265 , 0.851497 , 0.0436109 , 0.70629 , 0.810724 , 0.658437 , 0.259133 , 0.614612 , 0.218085 , 0.0579547
7 , -0.973693 , 0.394269 , 0.528489 , -0.420179 , 0.553484 , 0.276894 , -0.788446 , 0.971191 , 0.725578 , 0.963286 , 0.821497 , 0.0591754 , 0.850581 , 0.047792 , 0.361156 , 0.794061 , 0.130558 , 0.454604 , 0.0187994 , 0.821406 , 0.220405 , 0.445692 , 0.331004 , 0.913236 , 0.734672 , 0.816401 , 0.86523 , 0.142644 , 0.356822 , 0.322703 , 0.598682 , 0.473891 , 0.174688 , 0.606159 , 0.969054 , 0.822657 , 0.219031 , 0.0451369 , 0.296426 , 0.296701
8 , -0.400342 , 0.252235 , 0.169897 , 0.147069 , -0.696158 , 0.10007 , 0.212683 , 0.723533 , 0.0624104 , 0.588977 , 0.61916 , 0.426252 , 0.449629 , 0.514695 , 0.966918 , 0.420026 , 0.183477 , 0.369152 , 0.169866 , 0.251259 , 0.498733 , 0.0715354 , 0.631123 , 0.824763 , 0.661031 , 0.11182 , 0.226051 , 0.410291 , 0.276589 , 0.153752 , 0.634663 , 0.0105594 , 0.749748 , 0.93759 , 0.433424 , 0.0404981 , 0.853572 , 0.772515 , 0.569567 , 0.501511
9 , 0.573229 , 0.246498 , 0.715476 , 0.723289 , 0.784722 , -0.192755 , 0.697531 , 0.171453 , -0.507614 , 0.126316 , 0.222541 , 0.380627 , 0.979492 , 0.784814 , 0.263863 , 0.04944 , 0.937864 , 0.251198 , 0.547136 , 0.00936918 , 0.890042 , 0.97821 , 0.333659 , 0.735496 , 0.475234 , 0.951018 , 0.957366 , 0.803674 , 0.949553 , 0.855586 , 0.835963 , 0.490616 , 0.412671 , 0.941038 , 0.376171 , 0.932981 , 0.383923 , 0.482559 , 0.468673 , 0.873562

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , -0.883145 , 0.472884 , 0.564324 , 0.201178 , 0.199762 , 0.62895 , 0.427778 , 0.513907 , 0.691794 , 0.30665 , 0.408918 , 0.147465 , 0.648823 , 0.641182 , 0.54503 , 0.783807 , 0.474111 , 0.364635 , 0.222126 , 0.289511 , 0.243806 , 0.672701 , 0.452528 , 0.706839 , 0.215003 , 0.00943022 , 0.88348 , 0.730808 , 0.457808 , 0.0242439 , 0.108554 , 0.914792 , 0.0145573 , 0.838099 , 0.453139 , 0.866817 , 0.329295 , 0.624091 , 0.437635 , 0.855953
1 , -0.11005 , 0.643788 , 0.412757 , 0.642659 , 0.107474 , 0.432972 , 0.956145 , 0.647432 , 0.366344 , 0.168462 , 0.168584 , 0.510807 , 0.542546 , 0.52946 , 0.141758 , 0.00180059 , 0.524284 , 0.171587 , 0.36361 , 0.402551 , 0.374865 , 0.0462172 , 0.222053 , 0.652821 , 0.90701 , 0.793146 , 0.519852 , 0.0729026 , 0.936949 , 0.576067 , 0.793268 , 0.0715964 , 0.704123 , 0.50087 , 0.177813 , 0.190893 , 0.867428 , 0.534001 , 0.0072512 , 0.995544
2 , -0.861782 , 0.963958 , 0.898874 , 0.445479 , 0.260256 , 0.596545 , 0.725516 , 0.743547 , -0.679385 , -0.81167 , 0.115696 , 0.824018 , 0.488974 , 0.327445 , 0.748558 , 0.413892 , 0.220923 , 0.540049 , 0.548985 , 0.326908 , 0.907443 , 0.350542 , 0.625062 , 0.860653 , 0.920743 , 0.658681 , 0.0646992 , 0.595349 , 0.386517 , 0.294876 , 0.130619 , 0.0654622 , 0.0953703 , 0.493149 , 0.575134 , 0.959441 , 0.0501419 , 0.727287 , 0.708365 , 0.155248
3 , -0.798791 , 0.172613 , 0.248323 , 0.664602 , 0.481094 , -0.184527 , 0.864772 , 0.292148 , 0.606171 , 0.164769 , 0.746055 , 0.157744 , 0.231355 , 0.288144 , 0.797693 , 0.443464 , 0.245027 , 0.487246 , 0.728489 , 0.365197 , 0.682296 , 0.109207 , 0.179766 , 0.230445 , 0.740013 , 0.405103 , 0.717673 , 0.791748 , 0.242531 , 0.676388 , 0.954222 , 0.71865 , 0.471206 , 0.305643 , 0.184698 , 0.0630818 , 0.0265816 , 0.234065 , 0.0188482 , 0.53264
4 , 0.759301 , 0.72277 , 0.785711 , 0.381878 , -0.217212 , 0.24673 , 0.601215 , 0.325321 , 0.595691 , 0.134129 , 0.659688 , 0.445662 , 0.49183 , 0.786029 , 0.605304 , 0.858577 , 0.770623 , 0.580456 , 0.214161 , 0.589465 , 0.627479 , 0.830634 , 0.468172 , 0.629719 , 0.805231 , 0.691519 , 0.668264 , 0.682754 , 0.62035 , 0.907224 , 0.622547 , 0.828516 , 0.141362 , 0.921995 , 0.294217 , 0.809198 , 0.945585 , 0.481918 , 0.393048 , 0.808161
5 , 0.0936918 , 0.178594 , -0.349321 , 0.341533 , -0.693423 , 0.574841 , 0.653615 , 0.99541 , 0.589831 , -0.757866 , 0.129826 , 0.780902 , 0.640468 , 0.740422 , 0.381634 , 0.115085 , 0.537169 , 0.388092 , 0.541514 , 0.394244 , 0.74882 , 0.723698 , 0.776605 , 0.100406 , 0.376751 , 0.806543 , 0.0216376 , 0.881735 , 0.302927 , 0.58092 , 0.0700095 , 0.624805 , 0.555986 , 0.837947 , 0.680215 , 0.503769 , 0.193793 , 0.211402 , 0.302029 , 0.852412
6 , 0.883694 , -0.0675985 , 0.0696554 , 0.924314 , 0.522355 , 0.18338 , -0.160497 , 0.462831 , 0.655879 , 0.50444 , 0.822352 , 0.79541 , 0.509952 , 0.54633 , 0.954466 , 0.116184 , 0.517252 , 0.488882 , 0.550945 , 0.0321055 , 0.0206305 , 0.113407 , 0.436464 , 0.690939 , 0.0231941 , 0.0627155 , 0.349345 , 0.560344 , 0.354076 , 0.513297 , 0.48265 , 0.851497 , 0.0436109 , 0.70629 , 0.648579 , 0.658437 , 0.259133 , 0.49169 , 0.174468 , 0.0579547
7 , -0.973693 , 0.394269 , 0.622791 , -0.420179 , 0.642787 , 0.421516 , -0.788446 , 0.976952 , 0.780462 , 0.963286 , 0.821497 , 0.24734 , 0.880465 , 0.238234 , 0.361156 , 0.794061 , 0.304447 , 0.563683 , 0.21504 , 0.857125 , 0.376324 , 0.556554 , 0.464803 , 0.913236 , 0.734672 , 0.816401 , 0.86523 , 0.314115 , 0.356822 , 0.458162 , 0.598682 , 0.473891 , 0.174688 , 0.606159 , 0.975243 , 0.822657 , 0.219031 , 0.236109 , 0.437141 , 0.296701
8 , -0.400342 , 0.252235 , 0.335917 , 0.147069 , -0.756926 , 0.280056 , 0.212683 , 0.778826 , 0.249928 , 0.588977 , 0.61916 , 0.541002 , 0.559703 , 0.611756 , 0.966918 , 0.420026 , 0.346782 , 0.495322 , 0.335893 , 0.401007 , 0.598987 , 0.257228 , 0.704898 , 0.824763 , 0.661031 , 0.11182 , 0.226051 , 0.528233 , 0.276589 , 0.323002 , 0.634663 , 0.0105594 , 0.749748 , 0.93759 , 0.546739 , 0.0404981 , 0.853572 , 0.818012 , 0.655654 , 0.501511
9 , 0.573229 , 0.246498 , 0.572381 , 0.723289 , 0.627778 , -0.154204 , 0.697531 , 0.137162 , -0.406092 , 0.126316 , 0.222541 , 0.304501 , 0.783593 , 0.627851 , 0.263863 , 0.04944 , 0.750291 , 0.200958 , 0.437709 , 0.00749535 , 0.712033 , 0.782568 , 0.266927 , 0.735496 , 0.475234 , 0.951018 , 0.957366 , 0.64294 , 0.949553 , 0.684469 , 0.835963 , 0.490616 , 0.412671 , 0.941038 , 0.300937 , 0.932981 , 0.383923 , 0.386047 , 0.374938 , 0.873562

t = 2
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , -0.906516 , 0.578307 , 0.651459 , 0.360942 , 0.35981 , 0.70316 , 0.542222 , 0.611126 , 0.753435 , 0.44532 , 0.408918 , 0.147465 , 0.719059 , 0.712945 , 0.636024 , 0.783807 , 0.579289 , 0.364635 , 0.222126 , 0.431609 , 0.395045 , 0.738161 , 0.562023 , 0.765471 , 0.372002 , 0.207544 , 0.906784 , 0.784647 , 0.566247 , 0.219395 , 0.286843 , 0.931834 , 0.211646 , 0.870479 , 0.562511 , 0.893454 , 0.463436 , 0.699273 , 0.550108 , 0.884762
