t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.626484 , 0.331187 , 0.11127 , 0.428755 , 0.708884 , -0.67101 , 0.601978 , 0.990204 , 0.20127 , 0.295572 , 0.241768 , 0.261727 , 0.323954 , 0.985168 , 0.288949 , 0.173589 , 0.242958 , 0.619831 , 0.852596 , 0.113529 , 0.0452895 , 0.141392 , 0.431013 , 0.893368 , 0.0736106 , 0.717124 , 0.328318 , 0.86581 , 0.973937 , 0.856868 , 0.246406 , 0.0263375 , 0.0779748 , 0.929136 , 0.947233 , 0.240608 , 0.246925 , 0.317209 , 0.575701 , 0.0706809
1 , 0.463881 , 0.206702 , 0.133824 , 0.610431 , 0.328349 , 0.855312 , 0.762047 , 0.929685 , 0.506149 , -0.674886 , 0.335765 , 0.609088 , 0.220069 , 0.301248 , 0.275124 , 0.265481 , 0.524735 , 0.818903 , 0.745659 , 0.258156 , 0.859676 , 0.31373 , 0.710471 , 0.232063 , 0.925993 , 0.14008 , 0.539659 , 0.175695 , 0.325053 , 0.0910672 , 0.161687 , 0.795129 , 0.168462 , 0.804376 , 0.0109867 , 0.258278 , 0.288766 , 0.65511 , 0.408948 , 0.964843
2 , 0.141179 , 0.0871609 , -0.109836 , -0.185522 , 0.632832 , 0.89349 , 0.342235 , 0.0253609 , -0.436171 , 0.907285 , 0.358837 , 0.130589 , 0.11951 , 0.694815 , 0.512223 , 0.72689 , 0.257363 , 0.328745 , 0.835292 , 0.894436 , 0.852504 , 0.275338 , 0.239387 , 0.627918 , 0.0986358 , 0.198614 , 0.749748 , 0.481368 , 0.201819 , 0.629536 , 0.476455 , 0.611652 , 0.260628 , 0.338206 , 0.29603 , 0.41496 , 0.410932 , 0.679861 , 0.600757 , 0.179144
3 , 0.294565 , 0.523667 , 0.738975 , 0.489792 , 0.0983612 , 0.728935 , 0.581072 , 0.611438 , 0.774255 , -0.610981 , 0.434004 , 0.891049 , 0.227363 , 0.61034 , 0.389172 , 0.547349 , 0.750114 , 0.561907 , 0.503403 , 0.480087 , 0.0639973 , 0.739311 , 0.599322 , 0.790887 , 0.269997 , 0.600513 , 0.74279 , 0.567583 , 0.206153 , 0.741172 , 0.275369 , 0.214484 , 0.790002 , 0.55211 , 0.910092 , 0.906766 , 0.417707 , 0.981933 , 0.629597 , 0.496292
4 , 0.0248421 , 0.378918 , 0.622089 , 0.655629 , 0.72573 , 0.752037 , 0.495773 , 0.570574 , 0.497085 , 0.418531 , 0.865627 , 0.290963 , 0.0987274 , 0.595477 , 0.799799 , 0.463515 , 0.864498 , 0.355449 , 0.0306101 , 0.26426 , 0.827448 , 0.306467 , 0.612018 , 0.84405 , 0.087466 , 0.0234382 , 0.281716 , 0.276803 , 0.709647 , 0.871853 , 0.485031 , 0.169378 , 0.887509 , 0.976531 , 0.79104 , 0.651631 , 0.859676 , 0.11774 , 0.917417 , 0.440352
5 , 0.806482 , 0.321329 , 0.962951 , 0.295785 , -0.598193 , 0.216193 , 0.892331 , 0.628559 , 0.539354 , 0.258553 , 0.408124 , 0.734794 , 0.901486 , 0.916074 , 0.930998 , 0.30311 , 0.359294 , 0.324564 , 0.0289621 , 0.431959 , 0.398022 , 0.125706 , 0.281167 , 0.796472 , 0.421125 , 0.400037 , 0.674459 , 0.606983 , 0.732444 , 0.554399 , 0.0652791 , 0.592059 , 0.883541 , 0.185949 , 0.523423 , 0.636982 , 0.16242 , 0.76989 , 0.271004 , 0.249245
6 , 0.308969 , 0.150792 , 0.1742 , 0.485702 , 0.970306 , 0.280984 , 0.277535 , 0.51265 , 0.309061 , 0.819147 , 0.817988 , 0.847652 , 0.618549 , 0.626759 , 0.146641 , 0.190039 , 0.987335 , 0.983825 , 0.782891 , 0.422742 , 0.706931 , 0.678976 , 0.858516 , 0.140599 , 0.742821 , 0.328135 , 0.465346 , 0.934019 , 0.947172 , 0.443922 , 0.325816 , 0.995758 , 0.936644 , 0.45909 , 0.279824 , 0.392315 , 0.880734 , 0.0320444 , 0.448531 , 0.972747
7 , 0.657002 , 0.999725 , 0.431837 , 0.11475 , -0.24601 , 0.262856 , 0.2678 , 0.174078 , 0.831904 , 0.74514 , 0.969878 , 0.772515 , 0.971007 , 0.127689 , 0.248604 , 0.142155 , 0.125401 , 0.667165 , 0.779473 , 0.954192 , 0.24012 , 0.691488 , 0.035371 , 0.575243 , 0.629871 , 0.605823 , 0.251656 , 0.3596 , 0.807764 , 0.477828 , 0.367412 , 0.263955 , 0.78753 , 0.564104 , 0.887204 , 0.586932 , 0.0771813 , 0.819544 , 0.850826 , 0.694693
8 , 0.461715 , 0.675558 , 0.262154 , -0.568438 , -0.104648 , 0.362407 , -0.47319 , -0.883877 , 0.896695 , 0.780663 , 0.318827 , 0.578387 , 0.342784 , 0.739006 , 0.895596 , 0.0929899 , 0.21894 , 0.778161 , 0.209815 , 0.781732 , 0.0422987 , 0.166967 , 0.259102 , 0.852901 , 0.394238 , 0.891751 , 0.624866 , 0.183752 , 0.803552 , 0.161016 , 0.648366 , 0.748161 , 0.63802 , 0.668538 , 0.0183111 , 0.752556 , 0.826258 , 0.404004 , 0.337748 , 0.8811
9 , 0.184973 , 0.239753 , 0.834498 , 0.831843 , 0.60567 , 0.686239 , 0.0184942 , 0.108798 , 0.98941 , 0.834407 , 0.989288 , 0.311289 , 0.488968 , 0.32371 , 0.461745 , 0.868313 , 0.821863 , 0.401196 , 0.721885 , 0.726188 , 0.845759 , 0.547746 , 0.174444 , 0.752556 , 0.836238 , 0.490127 , 0.237129 , 0.502518 , 0.837916 , 0.976104 , 0.675924 , 0.49028 , 0.15482 , 0.374798 , 0.508286 , 0.130924 , 0.843165 , 0.0740074 , 0.169774 , 0.852412
