t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.621052 , 0.692068 , 0.899472 , -0.760552 , 0.5103 , 0.802637 , 0.0069277 , 0.118351 , 0.000732444 , 0.894223 , 0.471999 , 0.233741 , 0.727439 , 0.524369 , 0.401746 , 0.317881 , 0.82403 , 0.463942 , 0.630085 , 0.587878 , 0.188788 , 0.287088 , 0.0323191 , 0.348277 , 0.441877 , 0.459395 , 0.526353 , 0.300882 , 0.711661 , 0.421216 , 0.376415 , 0.209662 , 0.857051 , 0.191351 , 0.353252 , 0.425794 , 0.764855 , 0.290231 , 0.991943 , 0.428968
1 , 0.395093 , 0.830958 , -0.0164495 , 0.382855 , 0.454848 , -0.954039 , 0.0349132 , 0.390973 , -0.999969 , 0.840297 , 0.577929 , 0.680746 , 0.107456 , 0.386486 , 0.175665 , 0.767815 , 0.398175 , 0.831568 , 0.0290231 , 0.595264 , 0.728751 , 0.149968 , 0.283212 , 0.0500198 , 0.453139 , 0.149571 , 0.98999 , 0.318705 , 0.68218 , 0.275155 , 0.58858 , 0.936247 , 0.453566 , 0.405042 , 0.835231 , 0.373028 , 0.977447 , 0.219825 , 0.957549 , 0.591327
2 , 0.318339 , -0.126469 , 0.151433 , -0.879147 , 0.0687582 , 0.318735 , 0.693167 , 0.527238 , 0.726005 , -0.804895 , 0.809351 , 0.976012 , 0.216437 , 0.282723 , 0.144719 , 0.593219 , 0.549333 , 0.797235 , 0.0837733 , 0.586932 , 0.140416 , 0.737785 , 0.470779 , 0.392773 , 0.634327 , 0.474715 , 0.619404 , 0.391278 , 0.710257 , 0.229347 , 0.443312 , 0.610431 , 0.55739 , 0.493423 , 0.469436 , 0.706259 , 0.306925 , 0.48677 , 0.0279855 , 0.815027
3 , 0.366466 , 0.973998 , 0.126347 , 0.860286 , -0.0731834 , 0.285348 , 0.742058 , 0.366832 , 0.455733 , 0.37022 , 0.263527 , 0.175695 , 0.18543 , 0.0266732 , 0.335795 , 0.372662 , 0.517045 , 0.807733 , 0.425123 , 0.732902 , 0.661 , 0.81756 , 0.193976 , 0.025544 , 0.146489 , 0.767388 , 0.353557 , 0.477279 , 0.994201 , 0.201483 , 0.395367 , 0.0825831 , 0.642384 , 0.103885 , 0.527177 , 0.87466 , 0.865932 , 0.737571 , 0.716941 , 0.97998
4 , -0.719108 , -0.412976 , 0.822565 , 0.612354 , 0.932768 , 0.418958 , 0.888424 , 0.512619 , -0.779565 , 0.381542 , 0.908292 , 0.936247 , 0.43907 , 0.089114 , 0.830103 , 0.439619 , 0.725394 , 0.484603 , 0.898495 , 0.901486 , 0.530137 , 0.429487 , 0.759545 , 0.216102 , 0.969787 , 0.980987 , 0.968017 , 0.314341 , 0.992737 , 0.702689 , 0.489944 , 0.767296 , 0.50914 , 0.0748009 , 0.249001 , 0.301584 , 0.785241 , 0.0323496 , 0.511155 , 0.975524
5 , 0.297678 , 0.18424 , -0.924039 , 0.331187 , 0.399487 , 0.0457778 , -0.719779 , 0.59621 , -0.243873 , 0.554674 , 0.888211 , 0.52089 , 0.00360118 , 0.621845 , 0.22956 , 0.330302 , 0.0635395 , 0.402387 , 0.81579 , 0.173833 , 0.322214 , 0.875118 , 0.0762352 , 0.9017 , 0.360149 , 0.802881 , 0.0943632 , 0.594714 , 0.00689718 , 0.0756554 , 0.507218 , 0.943815 , 0.992126 , 0.798883 , 0.114444 , 0.81048 , 0.0459304 , 0.333293 , 0.265267 , 0.251167
6 , 0.522538 , 0.967193 , 0.267006 , 0.325877 , 0.615101 , 0.35551 , -0.635029 , 0.478957 , 0.961913 , -0.0398572 , 0.403211 , 0.956511 , 0.168889 , 0.663564 , 0.758263 , 0.944426 , 0.582965 , 0.610492 , 0.90408 , 0.633503 , 0.903104 , 0.330485 , 0.174657 , 0.364971 , 0.931761 , 0.392682 , 0.864895 , 0.766228 , 0.38731 , 0.358165 , 0.731834 , 0.68215 , 0.291543 , 0.211341 , 0.736473 , 0.675527 , 0.936308 , 0.617817 , 0.221259 , 0.992431
7 , 0.714438 , 0.557298 , 0.51265 , 0.0943632 , 0.638508 , 0.863521 , 0.273598 , -0.0919218 , 0.438002 , 0.554491 , 0.0655843 , 0.497116 , 0.909635 , 0.183325 , 0.904355 , 0.57506 , 0.0162664 , 0.555773 , 0.857967 , 0.587817 , 0.01236 , 0.0846889 , 0.351543 , 0.534745 , 0.36372 , 0.745689 , 0.18186 , 0.457961 , 0.365978 , 0.771142 , 0.347545 , 0.39375 , 0.930662 , 0.403394 , 0.380963 , 0.297555 , 0.133854 , 0.61684 , 0.652974 , 0.921476
8 , 0.864925 , -0.677023 , 0.705039 , 0.339946 , 0.783319 , 0.101138 , -0.259102 , 0.128483 , 0.0884121 , 0.314982 , 0.141911 , 0.0502945 , 0.973052 , 0.11829 , 0.00964385 , 0.464034 , 0.0252388 , 0.561663 , 0.901791 , 0.876919 , 0.470351 , 0.403027 , 0.939421 , 0.911649 , 0.732322 , 0.680929 , 0.612384 , 0.531053 , 0.513382 , 0.831996 , 0.456679 , 0.00723289 , 0.337413 , 0.860408 , 0.11124 , 0.504776 , 0.412549 , 0.178106 , 0.135594 , 0.723075
9 , 0.783532 , 0.464309 , 0.731834 , 0.71102 , 0.901608 , 0.09888 , -0.24723 , -0.11008 , -0.660817 , -0.541276 , 0.585772 , 0.722709 , 0.038728 , 0.0619221 , 0.71279 , 0.038789 , 0.582995 , 0.520157 , 0.267708 , 0.427351 , 0.00994903 , 0.0151372 , 0.701163 , 0.118961 , 0.46794 , 0.454604 , 0.907651 , 0.754479 , 0.820582 , 0.0929594 , 0.724631 , 0.76925 , 0.0518509 , 0.325083 , 0.557756 , 0.478439 , 0.974578 , 0.254524 , 0.44026 , 0.0952483

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.696841 , 0.753655 , 0.919578 , -0.760552 , 0.60824 , 0.802637 , 0.205542 , 0.294681 , 0.000732444 , 0.894223 , 0.471999 , 0.386993 , 0.727439 , 0.524369 , 0.401746 , 0.317881 , 0.82403 , 0.571154 , 0.704068 , 0.587878 , 0.188788 , 0.287088 , 0.225855 , 0.348277 , 0.441877 , 0.567516 , 0.621082 , 0.300882 , 0.769329 , 0.421216 , 0.376415 , 0.36773 , 0.885641 , 0.191351 , 0.353252 , 0.425794 , 0.764855 , 0.432185 , 0.991943 , 0.428968
