t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.858577 , 0.929106 , 0.0916471 , -0.81814 , -0.09476 , 0.561541 , 0.858547 , 0.437452 , 0.900235 , 0.196661 , 0.221412 , 0.983795 , 0.884365 , 0.832575 , 0.346843 , 0.350383 , 0.714377 , 0.59331 , 0.44969 , 0.347972 , 0.609455 , 0.0598468 , 0.900571 , 0.663228 , 0.314707 , 0.443098 , 0.563097 , 0.562334 , 0.974975 , 0.763176 , 0.235298 , 0.254036 , 0.616291 , 0.0439467 , 0.234138 , 0.504746 , 0.363018 , 0.4438 , 0.336131 , 0.467238
1 , 0.766594 , 0.897641 , 0.418226 , 0.531083 , 0.254219 , 0.20423 , 0.25605 , -0.194342 , 0.122898 , 0.582476 , 0.231239 , 0.10828 , 0.993439 , 0.68685 , 0.679525 , 0.242439 , 0.739006 , 0.00473037 , 0.900052 , 0.477584 , 0.0667135 , 0.915647 , 0.718833 , 0.153264 , 0.560015 , 0.492019 , 0.527085 , 0.531297 , 0.535508 , 0.195379 , 0.0646992 , 0.249092 , 0.0496536 , 0.573321 , 0.610645 , 0.981445 , 0.651814 , 0.858394 , 0.860469 , 0.402661
2 , 0.459426 , 0.0629902 , 0.188513 , 0.518479 , 0.52028 , 0.677725 , 0.137577 , 0.263588 , 0.88641 , -0.108097 , 0.248787 , 0.401898 , 0.146397 , 0.259865 , 0.0154118 , 0.601154 , 0.526292 , 0.972716 , 0.215766 , 0.733329 , 0.137883 , 0.753655 , 0.992859 , 0.784478 , 0.929533 , 0.842616 , 0.36079 , 0.218482 , 0.0778527 , 0.624378 , 0.808252 , 0.463881 , 0.892453 , 0.173925 , 0.611347 , 0.420179 , 0.195105 , 0.427229 , 0.0448927 , 0.224769
3 , -0.307443 , 0.395367 , 0.941649 , 0.108127 , -0.608997 , 0.528794 , -0.925901 , -0.906796 , 0.3108 , 0.771722 , 0.0679342 , 0.534227 , 0.0897549 , 0.747063 , 0.411542 , 0.620075 , 0.944456 , 0.444319 , 0.125584 , 0.51091 , 0.198981 , 0.0912198 , 0.57384 , 0.975616 , 0.012299 , 0.179296 , 0.669454 , 0.0788903 , 0.767418 , 0.171148 , 0.250954 , 0.221686 , 0.374493 , 0.798151 , 0.751946 , 0.969634 , 0.900754 , 0.453291 , 0.811518 , 0.989502
4 , 0.763024 , 0.47676 , 0.903104 , 0.0182501 , 0.265786 , 0.625874 , 0.760857 , -0.673727 , -0.686514 , 0.75399 , 0.782647 , 0.140233 , 0.648366 , 0.565203 , 0.557146 , 0.948546 , 0.854274 , 0.316843 , 0.0493484 , 0.691427 , 0.573962 , 0.2266 , 0.590991 , 0.897 , 0.411725 , 0.565111 , 0.71514 , 0.72927 , 0.475173 , 0.558031 , 0.83874 , 0.0426649 , 0.747917 , 0.84698 , 0.837703 , 0.635395 , 0.639973 , 0.161077 , 0.625813 , 0.895016
5 , -0.824335 , 0.904996 , -0.0822779 , 0.620289 , 0.0158391 , 0.0100101 , -0.463118 , 0.9635 , 0.611896 , 0.000305185 , 0.245277 , 0.19776 , 0.373455 , 0.43495 , 0.767418 , 0.885708 , 0.105075 , 0.649098 , 0.25193 , 0.27662 , 0.116611 , 0.477126 , 0.595904 , 0.771325 , 0.452406 , 0.804834 , 0.686422 , 0.373913 , 0.609943 , 0.596759 , 0.0726035 , 0.194739 , 0.243812 , 0.783715 , 0.483169 , 0.955992 , 0.329661 , 0.434828 , 0.141545 , 0.082461
6 , -0.192389 , 0.319803 , 0.288705 , 0.989776 , 0.607654 , 0.881558 , 0.0607929 , 0.484329 , 0.331156 , 0.740745 , 0.0353099 , 0.99295 , 0.482009 , 0.0826746 , 0.549669 , 0.724754 , 0.883938 , 0.0546892 , 0.631855 , 0.737297 , 0.417829 , 0.0426344 , 0.332316 , 0.799463 , 0.512406 , 0.433332 , 0.592639 , 0.855373 , 0.575243 , 0.301828 , 0.528581 , 0.869259 , 0.654561 , 0.372021 , 0.25663 , 0.303537 , 0.63921 , 0.18189 , 0.470107 , 0.0618
7 , 0.830531 , -0.16538 , 0.238472 , 0.361156 , 0.767907 , 0.261361 , -0.554094 , 0.622669 , 0.239143 , 0.100711 , 0.843562 , 0.829798 , 0.492752 , 0.21775 , 0.647847 , 0.404096 , 0.824427 , 0.933164 , 0.0510575 , 0.230476 , 0.637257 , 0.493667 , 0.130436 , 0.711203 , 0.980132 , 0.328898 , 0.783715 , 0.330302 , 0.851344 , 0.628803 , 0.501907 , 0.981719 , 0.540605 , 0.539262 , 0.449568 , 0.809595 , 0.32255 , 0.320963 , 0.0749535 , 0.762535
8 , 0.0425733 , 0.281411 , 0.503006 , 0.940519 , 0.764519 , 0.1901 , 0.892941 , 0.66393 , 0.365184 , -0.121525 , 0.678793 , 0.140294 , 0.466353 , 0.941099 , 0.97177 , 0.121097 , 0.782037 , 0.694998 , 0.611957 , 0.34257 , 0.960662 , 0.884762 , 0.926542 , 0.941069 , 0.836268 , 0.951537 , 0.0944548 , 0.570299 , 0.702414 , 0.837611 , 0.276864 , 0.597766 , 0.0627155 , 0.864742 , 0.471328 , 0.91583 , 0.175329 , 0.395367 , 0.29133 , 0.209449
9 , 0.705039 , 0.440931 , -0.365764 , 0.539384 , 0.50914 , -0.945402 , 0.424696 , 0.160222 , 0.10303 , 0.222541 , 0.803125 , 0.151006 , 0.254769 , 0.242073 , 0.317515 , 0.065157 , 0.681173 , 0.637532 , 0.787774 , 0.513413 , 0.681845 , 0.492752 , 0.907559 , 0.428968 , 0.861171 , 0.206061 , 0.614307 , 0.887509 , 0.508377 , 0.480636 , 0.0209967 , 0.983825 , 0.438826 , 0.693045 , 0.868557 , 0.549883 , 0.61684 , 0.811335 , 0.470717 , 0.823542

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
