t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.711447 , 0.472518 , 0.293161 , 0.372814 , 0.215979 , 0.76281 , 0.894436 , 0.444319 , 0.879055 , -0.954558
1 , 0.73632 , 0.160039 , 0.377514 , 0.758873 , 0.732322 , 0.436079 , 0.587939 , -0.296243 , 0.639149 , 0.989288
2 , 0.807886 , 0.860317 , 0.330546 , 0.760491 , 0.671407 , -0.220985 , 0.694815 , 0.551042 , -0.942167 , -0.576434
3 , 0.606525 , -0.242775 , -0.886227 , 0.170721 , 0.925077 , 0.583911 , 0.654469 , 0.0890225 , 0.876675 , -0.801996
4 , 0.865963 , 0.727592 , 0.476455 , -0.333781 , 0.423078 , 0.769463 , -0.767113 , 0.405835 , 0.0496231 , 0.420637
5 , 0.325968 , 0.379681 , -0.460128 , -0.697134 , -0.941252 , -0.147465 , -0.95941 , 0.891842 , 0.959258 , 0.340129
6 , 0.799982 , -0.305795 , 0.136082 , 0.958312 , 0.228919 , 0.017304 , 0.65212 , 0.662587 , 0.411084 , 0.721305
7 , 0.157811 , 0.369243 , 0.181066 , 0.564379 , -0.0550859 , 0.342143 , 0.740776 , 0.0457167 , 0.316294 , 0.622578
8 , 0.536241 , 0.942228 , 0.151677 , 0.586169 , 0.461837 , -0.44557 , -0.880306 , 0.468215 , 0.770959 , -0.96585
9 , 0.704672 , 0.283853 , 0.31547 , 0.320811 , 0.613025 , 0.135014 , 0.268227 , 0.874722 , -0.125858 , -0.509629
10 , 0.113987 , 0.547136 , 0.149388 , 0.23368 , 0.612568 , 0.508988 , 0.336192 , 0.00299081 , 0.900723 , 0.227973
11 , 0.837489 , 0.700736 , 0.190802 , 0.547166 , 0.146306 , 0.948882 , 0.768578 , 0.270028 , 0.101199 , 0.066805
12 , 0.698721 , 0.253059 , 0.0193793 , 0.95819 , 0.029603 , 0.465773 , 0.443037 , 0.311136 , 0.0353404 , 0.00753807
13 , 0.0556963 , 0.025605 , 0.661702 , 0.859218 , 0.401685 , 0.65981 , 0.893551 , 0.564562 , 0.564226 , 0.764031
14 , 0.834681 , 0.617603 , 0.846004 , 0.836451 , 0.91525 , 0.957915 , 0.360607 , 0.0992767 , 0.0330515 , 0.107974
15 , 0.959685 , 0.527238 , 0.781121 , 0.900174 , 0.290262 , 0.691763 , 0.170934 , 0.903073 , 0.15244 , 0.355998
16 , 0.289499 , 0.43907 , 0.486587 , 0.00289926 , 0.869411 , 0.491501 , 0.974975 , 0.421583 , 1 , 0.948271
17 , 0.682058 , 0.567095 , 0.645619 , 0.712516 , 0.747948 , 0.0890225 , 0.267159 , 0.917966 , 0.669454 , 0.415265
18 , 0.269631 , 0.562517 , 0.228736 , 0.337138 , 0.140263 , 0.867885 , 0.514817 , 0.27897 , 0.806116 , 0.897458
19 , 0.194342 , 0.0679952 , 0.613666 , 0.686331 , 0.434736 , 0.693808 , 0.323923 , 0.404065 , 0.6845 , 0.205542
20 , 0.462478 , 0.470779 , 0.876492 , 0.321329 , 0.0854518 , 0.762993 , 0.562975 , 0.235054 , 0.620441 , 0.827387
21 , 0.0668355 , 0.462386 , 0.342936 , 0.0547807 , 0.938994 , 0.413251 , 0.679312 , 0.0545366 , 0.92935 , 0.348918
22 , 0.661946 , 0.937681 , 0.254646 , 0.862148 , 0.212165 , 0.697806 , 0.0163579 , 0.157872 , 0.018189 , 0.637379
