t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.353893 , 0.584094 , 0.484207 , -0.372265 , -0.56209 , -0.959899 , -0.266091 , 0.691153 , -0.315317 , 0.493057 , 0.918241 , 0.724509 , 0.778771 , 0.950865 , 0.186682 , 0.310343 , 0.779595 , 0.339244 , 0.564257 , 0.724784 , 0.894406 , 0.737724 , 0.132817 , 0.940458 , 0.509323 , 0.64742 , 0.902646 , 0.940184 , 0.602741 , 0.429273 , 0.113102 , 0.725486 , 0.64272 , 0.116214 , 0.443312 , 0.853328 , 0.64919 , 0.958159 , 0.774621 , 0.950987
1 , 0.856716 , 0.877773 , 0.0564287 , 0.149236 , 0.780267 , 0.181371 , 0.678518 , 0.481643 , 0.658528 , 0.271462 , 0.359722 , 0.542131 , 0.179601 , 0.946471 , 0.71041 , 0.726249 , 0.541459 , 0.624165 , 0.303323 , 0.831935 , 0.526078 , 0.409986 , 0.0850856 , 0.767022 , 0.518113 , 0.245338 , 0.469283 , 0.346995 , 0.793115 , 0.794458 , 0.282449 , 0.334239 , 0.148808 , 0.307657 , 0.410382 , 0.395672 , 0.845088 , 0.443617 , 0.663717 , 0.772485
2 , 0.251595 , 0.128819 , 0.391888 , 0.475021 , 0.243965 , 0.971038 , 0.568865 , 0.843593 , 0.331126 , 0.413099 , 0.370525 , 0.564989 , 0.285073 , 0.123844 , 0.556719 , 0.347636 , 0.996704 , 0.866817 , 0.240852 , 0.0606708 , 0.560747 , 0.882565 , 0.297555 , 0.956023 , 0.475814 , 0.0646077 , 0.656056 , 0.488571 , 0.478439 , 0.0531327 , 0.941771 , 0.889065 , 0.496811 , 0.522874 , 0.110416 , 0.703909 , 0.956481 , 0.873348 , 0.890255 , 0.68273
3 , 0.447951 , 0.769585 , 0.38612 , -0.76339 , 0.355419 , 0.369823 , 0.745903 , 0.176824 , 0.842952 , 0.35551 , 0.618275 , 0.126499 , 0.0220344 , 0.165868 , 0.938322 , 0.695303 , 0.289468 , 0.486404 , 0.248451 , 0.14301 , 0.362041 , 0.466994 , 0.926664 , 0.0791955 , 0.00451674 , 0.992706 , 0.0516068 , 0.0768761 , 0.793146 , 0.953764 , 0.678365 , 0.339824 , 0.212348 , 0.281442 , 0.32078 , 0.688467 , 0.404187 , 0.0731224 , 0.238044 , 0.900388
4 , 0.346141 , -0.131626 , 0.448622 , 0.60741 , 0.819453 , 0.907468 , -0.40553 , 0.174627 , 0.149968 , -0.0344859 , 0.679586 , 0.320231 , 0.362896 , 0.992798 , 0.657949 , 0.678243 , 0.762963 , 0.0216681 , 0.226447 , 0.647755 , 0.374798 , 0.455611 , 0.204016 , 0.636189 , 0.326975 , 0.573351 , 0.401959 , 0.490097 , 0.116764 , 0.701834 , 0.443922 , 0.165838 , 0.835841 , 0.485794 , 0.515305 , 0.77752 , 0.518235 , 0.302499 , 0.644398 , 0.275155
5 , -0.140843 , 0.916288 , 0.978484 , -0.182257 , 0.910337 , 0.503983 , 0.151402 , 0.456099 , 0.410657 , -0.00509659 , 0.866604 , 0.686697 , 0.755303 , 0.88052 , 0.422926 , 0.675283 , 0.93997 , 0.206183 , 0.0318003 , 0.581378 , 0.972655 , 0.750084 , 0.0969268 , 0.995758 , 0.73925 , 0.26072 , 0.895657 , 0.338786 , 0.17188 , 0.839045 , 0.464705 , 0.567278 , 0.644978 , 0.92526 , 0.399274 , 0.73336 , 0.885647 , 0.383618 , 0.360179 , 0.729118
6 , 0.608234 , 0.570971 , 0.714621 , -0.764183 , 0.199866 , 0.870937 , 0.371899 , 0.802423 , 0.533097 , 0.662893 , 0.883267 , 0.370647 , 0.788324 , 0.705985 , 0.302408 , 0.899106 , 0.0523087 , 0.983123 , 0.861019 , 0.0844142 , 0.430647 , 0.615589 , 0.093173 , 0.462416 , 0.208502 , 0.79812 , 0.573809 , 0.157628 , 0.246529 , 0.246925 , 0.276589 , 0.781487 , 0.502731 , 0.904904 , 0.569842 , 0.593738 , 0.823023 , 0.955168 , 0.235023 , 0.823084
7 , 0.0199591 , 0.453139 , 0.433576 , -0.833735 , 0.348094 , 0.452681 , 0.122044 , 0.219306 , 0.759087 , 0.204657 , 0.342936 , 0.0304575 , 0.626179 , 0.100558 , 0.358165 , 0.325205 , 0.650441 , 0.240669 , 0.119358 , 0.504837 , 0.023072 , 0.559587 , 0.111393 , 0.467757 , 0.0955535 , 0.721885 , 0.865413 , 0.221564 , 0.541978 , 0.276009 , 0.885403 , 0.524461 , 0.829737 , 0.99942 , 0.300912 , 0.738426 , 0.974303 , 0.851222 , 0.127537 , 0.448103
8 , 0.697317 , 0.694266 , 0.571581 , 0.437391 , 0.0190435 , 0.450942 , 0.107456 , 0.972015 , -0.585528 , -0.437147 , 0.678823 , 0.280496 , 0.240791 , 0.792871 , 0.980926 , 0.966582 , 0.324107 , 0.549638 , 0.30784 , 0.629505 , 0.246071 , 0.335704 , 0.536119 , 0.886898 , 0.00256355 , 0.990448 , 0.247475 , 0.48735 , 0.645344 , 0.999542 , 0.0518509 , 0.557298 , 0.701956 , 0.932066 , 0.453536 , 0.0803552 , 0.0332347 , 0.605274 , 0.440321 , 0.641896
9 , 0.507645 , 0.821192 , 0.49852 , 0.420118 , 0.620106 , 0.336436 , 0.110324 , 0.646779 , 0.803949 , 0.622944 , 0.47795 , 0.94821 , 0.974395 , 0.922391 , 0.962432 , 0.774926 , 0.0658895 , 0.683859 , 0.958708 , 0.355358 , 0.165105 , 0.0727561 , 0.378002 , 0.47969 , 0.745659 , 0.738029 , 0.0300302 , 0.659871 , 0.127262 , 0.592395 , 0.701956 , 0.377422 , 0.0735191 , 0.578631 , 0.51088 , 0.382336 , 0.591296 , 0.0789514 , 0.780206 , 0.530076

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.483114 , 0.584094 , 0.484207 , -0.497812 , -0.649672 , -0.959899 , -0.266091 , 0.752922 , -0.452254 , 0.493057 , 0.934593 , 0.779608 , 0.778771 , 0.960692 , 0.349345 , 0.310343 , 0.823676 , 0.339244 , 0.651405 , 0.779827 , 0.915525 , 0.737724 , 0.306253 , 0.940458 , 0.509323 , 0.717936 , 0.922117 , 0.952147 , 0.602741 , 0.543419 , 0.290481 , 0.780389 , 0.714176 , 0.292972 , 0.443312 , 0.882662 , 0.64919 , 0.966527 , 0.819697 , 0.950987
1 , 0.685372 , 0.877773 , 0.0564287 , 0.119388 , 0.624213 , 0.181371 , 0.678518 , 0.385314 , 0.526823 , 0.271462 , 0.287777 , 0.433705 , 0.179601 , 0.757176 , 0.568328 , 0.726249 , 0.433168 , 0.624165 , 0.242659 , 0.665548 , 0.420862 , 0.409986 , 0.0680685 , 0.767022 , 0.518113 , 0.196271 , 0.375427 , 0.277596 , 0.793115 , 0.635566 , 0.225959 , 0.267391 , 0.119047 , 0.246126 , 0.410382 , 0.316538 , 0.845088 , 0.354894 , 0.530973 , 0.772485
2 , 0.201276 , 0.128819 , 0.391888 , 0.380016 , 0.195172 , 0.971038 , 0.568865 , 0.674874 , 0.264901 , 0.413099 , 0.29642 , 0.451991 , 0.285073 , 0.0990753 , 0.445375 , 0.347636 , 0.797363 , 0.866817 , 0.192682 , 0.0485366 , 0.448598 , 0.882565 , 0.238044 , 0.956023 , 0.475814 , 0.0516861 , 0.524845 , 0.390857 , 0.478439 , 0.0425062 , 0.753417 , 0.711252 , 0.397449 , 0.418299 , 0.110416 , 0.563128 , 0.956481 , 0.698679 , 0.712204 , 0.68273
3 , 0.558361 , 0.769585 , 0.38612 , -0.810712 , 0.484335 , 0.369823 , 0.745903 , 0.341459 , 0.874361 , 0.35551 , 0.69462 , 0.301199 , 0.0220344 , 0.332694 , 0.950658 , 0.695303 , 0.431574 , 0.486404 , 0.398761 , 0.314408 , 0.489633 , 0.466994 , 0.941331 , 0.0791955 , 0.00451674 , 0.994165 , 0.241285 , 0.261501 , 0.793146 , 0.963012 , 0.742692 , 0.471859 , 0.369878 , 0.425153 , 0.32078 , 0.750774 , 0.404187 , 0.258498 , 0.390436 , 0.900388
4 , 0.476913 , -0.131626 , 0.448622 , 0.685928 , 0.855562 , 0.907468 , -0.40553 , 0.339702 , 0.319974 , -0.0344859 , 0.743669 , 0.456185 , 0.362896 , 0.994238 , 0.726359 , 0.678243 , 0.81037 , 0.0216681 , 0.381158 , 0.718204 , 0.499838 , 0.455611 , 0.363213 , 0.636189 , 0.326975 , 0.658681 , 0.521567 , 0.592077 , 0.116764 , 0.761467 , 0.555138 , 0.33267 , 0.868673 , 0.588635 , 0.515305 , 0.822016 , 0.518235 , 0.442 , 0.715519 , 0.275155
5 , -0.112674 , 0.916288 , 0.978484 , -0.145805 , 0.728269 , 0.503983 , 0.151402 , 0.364879 , 0.328526 , -0.00509659 , 0.693283 , 0.549358 , 0.755303 , 0.704416 , 0.33834 , 0.675283 , 0.751976 , 0.206183 , 0.0254402 , 0.465102 , 0.778124 , 0.750084 , 0.0775414 , 0.995758 , 0.73925 , 0.208576 , 0.716526 , 0.271029 , 0.17188 , 0.671236 , 0.371764 , 0.453822 , 0.515983 , 0.740208 , 0.399274 , 0.586688 , 0.885647 , 0.306894 , 0.288144 , 0.729118
6 , 0.486587 , 0.570971 , 0.714621 , -0.611347 , 0.159893 , 0.870937 , 0.371899 , 0.641939 , 0.426478 , 0.662893 , 0.706613 , 0.296518 , 0.788324 , 0.564788 , 0.241926 , 0.899106 , 0.041847 , 0.983123 , 0.688815 , 0.0675314 , 0.344517 , 0.615589 , 0.0745384 , 0.462416 , 0.208502 , 0.638496 , 0.459047 , 0.126102 , 0.246529 , 0.19754 , 0.221271 , 0.62519 , 0.402185 , 0.723923 , 0.569842 , 0.47499 , 0.823023 , 0.764135 , 0.188018 , 0.823084
7 , 0.215967 , 0.453139 , 0.433576 , -0.866988 , 0.478475 , 0.452681 , 0.122044 , 0.375445 , 0.80727 , 0.204657 , 0.474349 , 0.224366 , 0.626179 , 0.280447 , 0.486532 , 0.325205 , 0.720353 , 0.240669 , 0.295486 , 0.60387 , 0.218458 , 0.559587 , 0.289114 , 0.467757 , 0.0955535 , 0.777508 , 0.892331 , 0.377252 , 0.541978 , 0.420808 , 0.908322 , 0.619568 , 0.86379 , 0.999536 , 0.300912 , 0.790741 , 0.974303 , 0.880978 , 0.302029 , 0.448103
8 , 0.757854 , 0.694266 , 0.571581 , 0.549913 , 0.215235 , 0.450942 , 0.107456 , 0.977612 , -0.668423 , -0.437147 , 0.743059 , 0.424396 , 0.240791 , 0.834297 , 0.984741 , 0.966582 , 0.459285 , 0.549638 , 0.446272 , 0.703604 , 0.396857 , 0.335704 , 0.628895 , 0.886898 , 0.00256355 , 0.992358 , 0.39798 , 0.58988 , 0.645344 , 0.999634 , 0.241481 , 0.645839 , 0.761565 , 0.945653 , 0.453536 , 0.264284 , 0.0332347 , 0.684219 , 0.552257 , 0.641896
9 , 0.406116 , 0.821192 , 0.49852 , 0.336094 , 0.496084 , 0.336436 , 0.110324 , 0.517423 , 0.643159 , 0.622944 , 0.38236 , 0.758568 , 0.974395 , 0.737913 , 0.769945 , 0.774926 , 0.0527116 , 0.683859 , 0.766967 , 0.284286 , 0.132084 , 0.0727561 , 0.302402 , 0.47969 , 0.745659 , 0.590423 , 0.0240242 , 0.527897 , 0.127262 , 0.473916 , 0.561565 , 0.301938 , 0.0588153 , 0.462905 , 0.51088 , 0.305869 , 0.591296 , 0.0631611 , 0.624165 , 0.530076

t = 2
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.586491 , 0.667275 , 0.587365 , -0.598249 , -0.719738 , -0.967919 , -0.412873 , 0.802338 , -0.561803 , 0.594446 , 0.947674 , 0.823686 , 0.823017 , 0.960692 , 0.349345 , 0.310343 , 0.823676 , 0.471395 , 0.721124 , 0.823862 , 0.93242 , 0.790179 , 0.445003 , 0.952367 , 0.607459 , 0.774349 , 0.937693 , 0.961718 , 0.682192 , 0.634735 , 0.432385 , 0.824311 , 0.771341 , 0.434377 , 0.554649 , 0.90613 , 0.719352 , 0.973222 , 0.855757 , 0.96079
1 , 0.748298 , 0.902219 , 0.245143 , 0.295511 , 0.699371 , 0.345097 , 0.742814 , 0.508252 , 0.621458 , 0.41717 , 0.430222 , 0.546964 , 0.343681 , 0.757176 , 0.568328 , 0.726249 , 0.433168 , 0.699332 , 0.394127 , 0.732438 , 0.53669 , 0.527989 , 0.254455 , 0.813617 , 0.61449 , 0.357017 , 0.500341 , 0.422077 , 0.834492 , 0.708453 , 0.380767 , 0.413913 , 0.295237 , 0.396901 , 0.528306 , 0.45323 , 0.87607 , 0.483915 , 0.624779 , 0.817988
2 , 0.361021 , 0.303055 , 0.513511 , 0.504013 , 0.356138 , 0.97683 , 0.655092 , 0.739899 , 0.411921 , 0.530479 , 0.437136 , 0.561593 , 0.428059 , 0.0990753 , 0.445375 , 0.347636 , 0.797363 , 0.893454 , 0.354145 , 0.238829 , 0.558878 , 0.906052 , 0.390436 , 0.964818 , 0.580651 , 0.241349 , 0.619876 , 0.512685 , 0.582751 , 0.234005 , 0.802733 , 0.769002 , 0.517959 , 0.534639 , 0.288333 , 0.650502 , 0.965185 , 0.758943 , 0.769763 , 0.746184
3 , 0.646688 , 0.815668 , 0.508896 , -0.84857 , 0.587468 , 0.495859 , 0.796722 , 0.473168 , 0.899489 , 0.484408 , 0.755696 , 0.44096 , 0.217627 , 0.332694 , 0.950658 , 0.695303 , 0.431574 , 0.589123 , 0.519009 , 0.451526 , 0.591706 , 0.573595 , 0.953065 , 0.263356 , 0.203613 , 0.995332 , 0.393028 , 0.409201 , 0.834516 , 0.970409 , 0.794154 , 0.577487 , 0.495903 , 0.540123 , 0.456624 , 0.800619 , 0.52335 , 0.406798 , 0.512348 , 0.92031
4 , 0.58153 , -0.305301 , 0.558898 , 0.748742 , 0.88445 , 0.925974 , -0.524424 , 0.471761 , 0.455979 , -0.227589 , 0.794935 , 0.564948 , 0.490317 , 0.994238 , 0.726359 , 0.678243 , 0.81037 , 0.217335 , 0.504926 , 0.774563 , 0.599871 , 0.564489 , 0.49057 , 0.708951 , 0.46158 , 0.726945 , 0.617254 , 0.673662 , 0.293411 , 0.809174 , 0.64411 , 0.466136 , 0.894938 , 0.670908 , 0.612244 , 0.857613 , 0.614588 , 0.5536 , 0.772415 , 0.420124
5 , -0.290139 , 0.93303 , 0.982788 , -0.316644 , 0.782615 , 0.603186 , 0.321122 , 0.491903 , 0.462821 , -0.204077 , 0.754626 , 0.639486 , 0.804242 , 0.704416 , 0.33834 , 0.675283 , 0.751976 , 0.364946 , 0.220352 , 0.572082 , 0.822499 , 0.800067 , 0.262033 , 0.996606 , 0.7914 , 0.366861 , 0.773221 , 0.416823 , 0.337504 , 0.736989 , 0.497411 , 0.563058 , 0.612786 , 0.792167 , 0.519419 , 0.66935 , 0.908518 , 0.445515 , 0.430515 , 0.783294
6 , 0.58927 , 0.656777 , 0.771697 , -0.689077 , 0.327914 , 0.89675 , 0.497519 , 0.713551 , 0.541182 , 0.730314 , 0.765291 , 0.437214 , 0.830659 , 0.564788 , 0.241926 , 0.899106 , 0.041847 , 0.986499 , 0.751052 , 0.254025 , 0.475614 , 0.692471 , 0.259631 , 0.569933 , 0.366802 , 0.710797 , 0.567238 , 0.300882 , 0.397223 , 0.358032 , 0.377017 , 0.700152 , 0.521748 , 0.779139 , 0.655873 , 0.579992 , 0.858419 , 0.811308 , 0.350415 , 0.858467
7 , 0.372774 , 0.562511 , 0.546861 , -0.893591 , 0.58278 , 0.562145 , 0.297635 , 0.500356 , 0.845816 , 0.363726 , 0.579479 , 0.379493 , 0.700943 , 0.280447 , 0.486532 , 0.325205 , 0.720353 , 0.392535 , 0.436389 , 0.683096 , 0.374766 , 0.64767 , 0.431291 , 0.574206 , 0.276443 , 0.822006 , 0.913865 , 0.501801 , 0.633583 , 0.536646 , 0.926658 , 0.695655 , 0.891032 , 0.999629 , 0.44073 , 0.832593 , 0.979443 , 0.904782 , 0.441624 , 0.558483
