t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.117313 , 0.84463 , 0.525193 , 0.56148 , 0.269478 , -0.386822 , 0.462081 , 0.531327 , 0.391156 , -0.787744 , 0.272164 , 0.663656 , 0.765831 , 0.432203 , 0.966857 , 0.960112 , 0.662709 , 0.0151067 , 0.889553 , 0.0561541 , 0.996429 , 0.0260323 , 0.203131 , 0.153417 , 0.352886 , 0.943907 , 0.179968 , 0.343669 , 0.233161 , 0.581286 , 0.178808 , 0.147374 , 0.871975 , 0.683309 , 0.60094 , 0.433699 , 0.412305 , 0.420026 , 0.921964 , 0.990936
1 , 0.807123 , -0.133 , 0.12421 , 0.940855 , 0.857509 , -0.439161 , 0.412763 , 0.478927 , -0.693228 , 0.346385 , 0.981567 , 0.928159 , 0.0755944 , 0.652821 , 0.477035 , 0.971068 , 0.792993 , 0.794 , 0.239814 , 0.218055 , 0.518815 , 0.905911 , 0.367565 , 0.608386 , 0.116031 , 0.844447 , 0.714438 , 0.283578 , 0.251656 , 0.297617 , 0.215827 , 0.554155 , 0.0847804 , 0.580523 , 0.652608 , 0.954955 , 0.999298 , 0.28074 , 0.508744 , 0.600024
2 , 0.00396741 , 0.875942 , 0.550096 , 0.131535 , -0.560198 , 0.0429395 , -0.850765 , 0.236244 , -0.601337 , 0.512406 , 0.0303659 , 0.261086 , 0.247536 , 0.975066 , 0.110599 , 0.0924101 , 0.0402844 , 0.861476 , 0.428907 , 0.22776 , 0.842097 , 0.403058 , 0.272286 , 0.889706 , 0.286325 , 0.638874 , 0.861171 , 0.34257 , 0.319773 , 0.760704 , 0.173742 , 0.552599 , 0.858028 , 0.141881 , 0.764916 , 0.270974 , 0.482833 , 0.400922 , 0.646626 , 0.613453
3 , 0.362926 , -0.623524 , 0.995819 , -0.80343 , 0.452986 , 0.550798 , 0.219306 , -0.0628681 , 0.904386 , -0.102451 , 0.521744 , 0.0172735 , 0.316172 , 0.277963 , 0.88461 , 0.435347 , 0.027253 , 0.419385 , 0.661611 , 0.417982 , 0.305338 , 0.171087 , 0.213813 , 0.39198 , 0.954466 , 0.995025 , 0.295114 , 0.572161 , 0.689993 , 0.344066 , 0.328654 , 0.854915 , 0.641041 , 0.763085 , 0.662862 , 0.38374 , 0.169286 , 0.139714 , 0.982147 , 0.576647
4 , 0.0997955 , 0.575671 , 0.268929 , 0.325938 , 0.267525 , -0.237587 , 0.220405 , 0.315043 , 0.0289315 , -0.584979 , 0.854213 , 0.413556 , 0.901303 , 0.159368 , 0.364605 , 0.751488 , 0.468612 , 0.452406 , 0.764885 , 0.923399 , 0.357189 , 0.0990631 , 0.857875 , 0.083224 , 0.621357 , 0.52327 , 0.423902 , 0.866726 , 0.450758 , 0.195807 , 0.177648 , 0.41081 , 0.269997 , 0.571307 , 0.905606 , 0.0520951 , 0.427686 , 0.669881 , 0.734245 , 0.436689
5 , 0.878414 , 0.0844752 , 0.883267 , 0.474899 , -0.572008 , 0.578906 , 0.400067 , 0.00924711 , 0.011597 , 0.660482 , 0.47087 , 0.520768 , 0.388409 , 0.813227 , 0.808557 , 0.975982 , 0.309061 , 0.218055 , 0.850887 , 0.899319 , 0.309671 , 0.0967132 , 0.305765 , 0.102481 , 0.577258 , 0.186682 , 0.0789819 , 0.186132 , 0.530595 , 0.273751 , 0.754967 , 0.255074 , 0.596851 , 0.0855434 , 0.827815 , 0.264565 , 0.943632 , 0.262917 , 0.260598 , 0.639668
6 , -0.67748 , 0.796899 , 0.337413 , 0.419141 , -0.0986358 , 0.147221 , 0.0141301 , 0.648274 , 0.606128 , 0.28959 , 0.0792566 , 0.492752 , 0.236793 , 0.0490738 , 0.593402 , 0.319407 , 0.800684 , 0.192358 , 0.0759911 , 0.601978 , 0.217078 , 0.00448622 , 0.286019 , 0.482406 , 0.405377 , 0.836146 , 0.332194 , 0.903623 , 0.826807 , 0.505509 , 0.073397 , 0.480178 , 0.243171 , 0.00158696 , 0.606067 , 0.836909 , 0.0979949 , 0.699301 , 0.749229 , 0.353526
7 , 0.039552 , 0.83047 , 0.212439 , 0.211249 , 0.436842 , -0.476821 , 0.965941 , 0.208686 , 0.498337 , 0.163427 , 0.623127 , 0.562304 , 0.195166 , 0.485672 , 0.206702 , 0.439924 , 0.300668 , 0.501633 , 0.776788 , 0.861263 , 0.880001 , 0.628864 , 0.470565 , 0.997009 , 0.610981 , 0.870479 , 0.437117 , 0.278146 , 0.459548 , 0.0737632 , 0.691 , 0.334025 , 0.47911 , 0.10239 , 0.45024 , 0.13477 , 0.471236 , 0.803522 , 0.0345775 , 0.815699
8 , 0.0900906 , 0.745384 , 0.750542 , 0.10889 , -0.515793 , 0.709891 , 0.108005 , 0.636555 , 0.524705 , -0.668294 , 0.787378 , 0.83639 , 0.707266 , 0.449446 , 0.583453 , 0.72631 , 0.0714133 , 0.371624 , 0.763726 , 0.977386 , 0.974029 , 0.902341 , 0.916227 , 0.134281 , 0.375195 , 0.0216071 , 0.895566 , 0.0522172 , 0.150578 , 0.826319 , 0.402051 , 0.442579 , 0.227241 , 0.292947 , 0.920042 , 0.921537 , 0.471847 , 0.104251 , 0.539293 , 0.805658
9 , -0.18598 , 0.365307 , -0.722709 , -0.204321 , 0.239509 , 0.472762 , -0.0623493 , -0.941282 , 0.69866 , -0.874172 , 0.317637 , 0.421064 , 0.28782 , 0.609424 , 0.0701926 , 0.224158 , 0.863613 , 0.625874 , 0.0550859 , 0.572466 , 0.303903 , 0.168645 , 0.631092 , 0.193915 , 0.434034 , 0.26484 , 0.648854 , 0.174627 , 0.727378 , 0.811304 , 0.0538347 , 0.157445 , 0.191626 , 0.760704 , 0.366131 , 0.330607 , 0.0905484 , 0.619648 , 0.340251 , 0.242714

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.117313 , 0.675704 , 0.420154 , 0.449184 , 0.215583 , -0.309458 , 0.369665 , 0.531327 , 0.391156 , -0.787744 , 0.272164 , 0.530924 , 0.765831 , 0.345763 , 0.966857 , 0.960112 , 0.662709 , 0.0120853 , 0.711643 , 0.0449232 , 0.797143 , 0.0260323 , 0.203131 , 0.122733 , 0.352886 , 0.755126 , 0.179968 , 0.274935 , 0.233161 , 0.581286 , 0.178808 , 0.117899 , 0.871975 , 0.683309 , 0.480752 , 0.346959 , 0.329844 , 0.420026 , 0.737571 , 0.990936
1 , 0.807123 , -0.3064 , 0.299368 , 0.952684 , 0.886007 , -0.551329 , 0.53021 , 0.478927 , -0.693228 , 0.346385 , 0.981567 , 0.942528 , 0.0755944 , 0.722257 , 0.477035 , 0.971068 , 0.792993 , 0.8352 , 0.391852 , 0.374444 , 0.615052 , 0.905911 , 0.367565 , 0.686709 , 0.116031 , 0.875558 , 0.714438 , 0.426862 , 0.251656 , 0.297617 , 0.215827 , 0.643324 , 0.0847804 , 0.580523 , 0.722086 , 0.963964 , 0.999438 , 0.28074 , 0.606995 , 0.600024
2 , 0.00396741 , 0.900754 , 0.640077 , 0.305228 , -0.648158 , 0.234352 , -0.880612 , 0.236244 , -0.601337 , 0.512406 , 0.0303659 , 0.408869 , 0.247536 , 0.980053 , 0.110599 , 0.0924101 , 0.0402844 , 0.889181 , 0.543126 , 0.382208 , 0.873678 , 0.403058 , 0.272286 , 0.911765 , 0.286325 , 0.7111 , 0.861171 , 0.474056 , 0.319773 , 0.760704 , 0.173742 , 0.642079 , 0.858028 , 0.141881 , 0.811933 , 0.416779 , 0.586267 , 0.400922 , 0.717301 , 0.613453
3 , 0.362926 , -0.698819 , 0.996655 , -0.842744 , 0.562389 , 0.640638 , 0.375445 , -0.0628681 , 0.904386 , -0.102451 , 0.521744 , 0.213819 , 0.316172 , 0.42237 , 0.88461 , 0.435347 , 0.027253 , 0.535508 , 0.729289 , 0.534385 , 0.44427 , 0.171087 , 0.213813 , 0.513584 , 0.954466 , 0.99602 , 0.295114 , 0.657729 , 0.689993 , 0.344066 , 0.328654 , 0.883932 , 0.641041 , 0.763085 , 0.73029 , 0.506992 , 0.335429 , 0.139714 , 0.985717 , 0.576647
4 , 0.0997955 , 0.660537 , 0.415143 , 0.46075 , 0.41402 , -0.390069 , 0.376324 , 0.315043 , 0.0289315 , -0.584979 , 0.854213 , 0.530845 , 0.901303 , 0.327494 , 0.364605 , 0.751488 , 0.468612 , 0.561925 , 0.811908 , 0.938719 , 0.485751 , 0.0990631 , 0.857875 , 0.266579 , 0.621357 , 0.618616 , 0.423902 , 0.893381 , 0.450758 , 0.195807 , 0.177648 , 0.528648 , 0.269997 , 0.571307 , 0.924485 , 0.241676 , 0.542149 , 0.669881 , 0.787396 , 0.436689
5 , 0.878414 , 0.26758 , 0.906613 , 0.579919 , -0.657607 , 0.663124 , 0.520054 , 0.00924711 , 0.011597 , 0.660482 , 0.47087 , 0.616614 , 0.388409 , 0.850581 , 0.808557 , 0.975982 , 0.309061 , 0.374444 , 0.880709 , 0.919456 , 0.447737 , 0.0967132 , 0.305765 , 0.281985 , 0.577258 , 0.349345 , 0.0789819 , 0.348906 , 0.530595 , 0.273751 , 0.754967 , 0.404059 , 0.596851 , 0.0855434 , 0.862252 , 0.411652 , 0.954906 , 0.262917 , 0.408478 , 0.639668
6 , -0.67748 , 0.837519 , 0.46993 , 0.535313 , -0.278909 , 0.317777 , 0.211304 , 0.648274 , 0.606128 , 0.28959 , 0.0792566 , 0.594202 , 0.236793 , 0.239259 , 0.593402 , 0.319407 , 0.800684 , 0.353887 , 0.260793 , 0.681582 , 0.373663 , 0.00448622 , 0.286019 , 0.585925 , 0.405377 , 0.868917 , 0.332194 , 0.922898 , 0.826807 , 0.505509 , 0.073397 , 0.584143 , 0.243171 , 0.00158696 , 0.684854 , 0.869527 , 0.278396 , 0.699301 , 0.799384 , 0.353526
7 , 0.039552 , 0.664376 , 0.169951 , 0.168999 , 0.349474 , -0.381457 , 0.772753 , 0.208686 , 0.498337 , 0.163427 , 0.623127 , 0.449843 , 0.195166 , 0.388537 , 0.206702 , 0.439924 , 0.300668 , 0.401306 , 0.62143 , 0.68901 , 0.704001 , 0.628864 , 0.470565 , 0.797607 , 0.610981 , 0.696384 , 0.437117 , 0.222517 , 0.459548 , 0.0737632 , 0.691 , 0.26722 , 0.47911 , 0.10239 , 0.360192 , 0.107816 , 0.376989 , 0.803522 , 0.027662 , 0.815699
8 , 0.0900906 , 0.596307 , 0.600433 , 0.087112 , -0.412635 , 0.567913 , 0.086404 , 0.636555 , 0.524705 , -0.668294 , 0.787378 , 0.669112 , 0.707266 , 0.359557 , 0.583453 , 0.72631 , 0.0714133 , 0.297299 , 0.610981 , 0.781909 , 0.779223 , 0.902341 , 0.916227 , 0.107425 , 0.375195 , 0.0172857 , 0.895566 , 0.0417737 , 0.150578 , 0.826319 , 0.402051 , 0.354064 , 0.227241 , 0.292947 , 0.736033 , 0.73723 , 0.377477 , 0.104251 , 0.431434 , 0.805658
9 , -0.18598 , 0.292245 , -0.578167 , -0.163457 , 0.191607 , 0.37821 , -0.0498795 , -0.941282 , 0.69866 , -0.874172 , 0.317637 , 0.336851 , 0.28782 , 0.487539 , 0.0701926 , 0.224158 , 0.863613 , 0.500699 , 0.0440687 , 0.457973 , 0.243123 , 0.168645 , 0.631092 , 0.155132 , 0.434034 , 0.211872 , 0.648854 , 0.139702 , 0.727378 , 0.811304 , 0.0538347 , 0.125956 , 0.191626 , 0.760704 , 0.292904 , 0.264486 , 0.0724387 , 0.619648 , 0.272201 , 0.242714

t = 2
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.293851 , 0.740563 , 0.536124 , 0.559347 , 0.372466 , -0.447566 , 0.495732 , 0.625062 , 0.512925 , -0.830195 , 0.272164 , 0.530924 , 0.765831 , 0.47661 , 0.973486 , 0.960112 , 0.662709 , 0.0120853 , 0.711643 , 0.0449232 , 0.837715 , 0.220826 , 0.362505 , 0.298187 , 0.482308 , 0.8041 , 0.343974 , 0.419948 , 0.386529 , 0.665029 , 0.343046 , 0.294319 , 0.89758 , 0.746648 , 0.584602 , 0.477567 , 0.463875 , 0.536021 , 0.790057 , 0.992749
1 , 0.845698 , -0.44512 , 0.439495 , 0.962147 , 0.908806 , -0.641063 , 0.624168 , 0.583142 , -0.754582 , 0.477108 , 0.981567 , 0.942528 , 0.0755944 , 0.777806 , 0.581628 , 0.971068 , 0.792993 , 0.8352 , 0.391852 , 0.374444 , 0.692041 , 0.924729 , 0.494052 , 0.749367 , 0.292825 , 0.900446 , 0.771551 , 0.54149 , 0.401325 , 0.438093 , 0.372662 , 0.714659 , 0.267824 , 0.664418 , 0.777669 , 0.971171 , 0.999551 , 0.424592 , 0.685596 , 0.680019
2 , 0.203174 , 0.920603 , 0.712062 , 0.444182 , -0.718527 , 0.387481 , -0.904489 , 0.388995 , -0.681069 , 0.609925 , 0.0303659 , 0.408869 , 0.247536 , 0.984042 , 0.288479 , 0.0924101 , 0.0402844 , 0.889181 , 0.543126 , 0.382208 , 0.898942 , 0.522446 , 0.417829 , 0.929412 , 0.42906 , 0.76888 , 0.888937 , 0.579245 , 0.455818 , 0.808563 , 0.338993 , 0.713663 , 0.886422 , 0.313504 , 0.849546 , 0.533423 , 0.669013 , 0.520737 , 0.773841 , 0.690762
3 , 0.490341 , -0.759055 , 0.997324 , -0.874195 , 0.649911 , 0.712511 , 0.500356 , -0.250295 , 0.923508 , -0.281961 , 0.521744 , 0.213819 , 0.316172 , 0.537896 , 0.907688 , 0.435347 , 0.027253 , 0.535508 , 0.729289 , 0.534385 , 0.555416 , 0.336869 , 0.37105 , 0.610867 , 0.963573 , 0.996816 , 0.436091 , 0.726183 , 0.751994 , 0.475253 , 0.462923 , 0.907146 , 0.712833 , 0.810468 , 0.784232 , 0.605593 , 0.468343 , 0.311771 , 0.988574 , 0.661318
4 , 0.279836 , 0.728429 , 0.532115 , 0.5686 , 0.531216 , -0.512055 , 0.501059 , 0.452034 , 0.223145 , -0.667983 , 0.854213 , 0.530845 , 0.901303 , 0.461995 , 0.491684 , 0.751488 , 0.468612 , 0.561925 , 0.811908 , 0.938719 , 0.588601 , 0.27925 , 0.8863 , 0.413263 , 0.697085 , 0.694893 , 0.539122 , 0.914704 , 0.560607 , 0.356645 , 0.342119 , 0.622918 , 0.415998 , 0.657045 , 0.939588 , 0.393341 , 0.633719 , 0.735905 , 0.829917 , 0.549351
5 , 0.902731 , 0.414064 , 0.925291 , 0.663935 , -0.726085 , 0.7305 , 0.616043 , 0.207398 , 0.209278 , 0.728385 , 0.47087 , 0.616614 , 0.388409 , 0.880465 , 0.846846 , 0.975982 , 0.309061 , 0.374444 , 0.880709 , 0.919456 , 0.55819 , 0.277371 , 0.444612 , 0.425588 , 0.661806 , 0.479476 , 0.263186 , 0.479125 , 0.624476 , 0.419001 , 0.803974 , 0.523247 , 0.67748 , 0.268435 , 0.889801 , 0.529322 , 0.963925 , 0.410334 , 0.526782 , 0.711734
6 , -0.741984 , 0.870016 , 0.575944 , 0.62825 , -0.423127 , 0.454222 , 0.369043 , 0.718619 , 0.684902 , 0.431672 , 0.0792566 , 0.594202 , 0.236793 , 0.391407 , 0.674722 , 0.319407 , 0.800684 , 0.353887 , 0.260793 , 0.681582 , 0.49893 , 0.203589 , 0.428816 , 0.66874 , 0.524302 , 0.895133 , 0.465755 , 0.938318 , 0.861446 , 0.604407 , 0.258718 , 0.667314 , 0.394537 , 0.20127 , 0.747883 , 0.895622 , 0.422717 , 0.759441 , 0.839507 , 0.482821
7 , 0.231642 , 0.731501 , 0.335961 , 0.335199 , 0.479579 , -0.505166 , 0.818202 , 0.366948 , 0.598669 , 0.330741 , 0.623127 , 0.449843 , 0.195166 , 0.51083 , 0.365361 , 0.439924 , 0.300668 , 0.401306 , 0.62143 , 0.68901 , 0.763201 , 0.703092 , 0.576452 , 0.838086 , 0.688784 , 0.757107 , 0.549693 , 0.378013 , 0.567638 , 0.259011 , 0.7528 , 0.413776 , 0.583288 , 0.281912 , 0.488153 , 0.286253 , 0.501591 , 0.842817 , 0.22213 , 0.852559
8 , 0.272073 , 0.677046 , 0.680347 , 0.26969 , -0.530108 , 0.65433 , 0.269123 , 0.709244 , 0.619764 , -0.734635 , 0.787378 , 0.669112 , 0.707266 , 0.487646 , 0.666762 , 0.72631 , 0.0714133 , 0.297299 , 0.610981 , 0.781909 , 0.823378 , 0.921873 , 0.932981 , 0.28594 , 0.500156 , 0.213829 , 0.916453 , 0.233419 , 0.320463 , 0.861055 , 0.521641 , 0.483251 , 0.381793 , 0.434358 , 0.788827 , 0.789784 , 0.501982 , 0.283401 , 0.545147 , 0.844526
9 , -0.348784 , 0.433796 , -0.662534 , -0.330766 , 0.353286 , 0.502568 , -0.239904 , -0.953026 , 0.758928 , -0.899338 , 0.317637 , 0.336851 , 0.28782 , 0.590031 , 0.256154 , 0.224158 , 0.863613 , 0.500699 , 0.0440687 , 0.457973 , 0.394498 , 0.334916 , 0.704874 , 0.324105 , 0.547227 , 0.369497 , 0.719083 , 0.311761 , 0.781902 , 0.849043 , 0.243068 , 0.300765 , 0.353301 , 0.808563 , 0.434324 , 0.411588 , 0.257951 , 0.695718 , 0.417761 , 0.394171

t = 3
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.43508 , 0.792451 , 0.628899 , 0.647478 , 0.497973 , -0.558053 , 0.596585 , 0.700049 , 0.61034 , -0.864156 , 0.272164 , 0.62474 , 0.812665 , 0.47661 , 0.973486 , 0.960112 , 0.730168 , 0.0120853 , 0.711643 , 0.0449232 , 0.870172 , 0.376661 , 0.490004 , 0.438549 , 0.585847 , 0.84328 , 0.475179 , 0.535959 , 0.509223 , 0.732023 , 0.474437 , 0.435455 , 0.918064 , 0.797318 , 0.667681 , 0.582054 , 0.5711 , 0.628817 , 0.832046 , 0.994199
1 , 0.876559 , -0.556096 , 0.551596 , 0.969718 , 0.927045 , -0.712851 , 0.699335 , 0.666513 , -0.803666 , 0.581686 , 0.981567 , 0.954022 , 0.260475 , 0.777806 , 0.581628 , 0.971068 , 0.834394 , 0.8352 , 0.391852 , 0.374444 , 0.753633 , 0.939783 , 0.595242 , 0.799494 , 0.43426 , 0.920357 , 0.817241 , 0.633192 , 0.52106 , 0.550475 , 0.498129 , 0.771727 , 0.414259 , 0.731535 , 0.822135 , 0.976937 , 0.999641 , 0.539673 , 0.748477 , 0.744016
2 , 0.362539 , 0.936482 , 0.769649 , 0.555346 , -0.774821 , 0.509985 , -0.923591 , 0.511196 , -0.744856 , 0.68794 , 0.0303659 , 0.527095 , 0.398028 , 0.984042 , 0.288479 , 0.0924101 , 0.232228 , 0.889181 , 0.543126 , 0.382208 , 0.919154 , 0.617957 , 0.534263 , 0.94353 , 0.543248 , 0.815104 , 0.91115 , 0.663396 , 0.564655 , 0.846851 , 0.471195 , 0.770931 , 0.909138 , 0.450804 , 0.879637 , 0.626739 , 0.735211 , 0.61659 , 0.819073 , 0.75261
3 , 0.592273 , -0.807244 , 0.997859 , -0.899356 , 0.719929 , 0.770009 , 0.600285 , -0.400236 , 0.938807 , -0.425568 , 0.521744 , 0.371055 , 0.452937 , 0.537896 , 0.907688 , 0.435347 , 0.221802 , 0.535508 , 0.729289 , 0.534385 , 0.644333 , 0.469496 , 0.49684 , 0.688694 , 0.970858 , 0.997453 , 0.548873 , 0.780946 , 0.801596 , 0.580202 , 0.570338 , 0.925717 , 0.770266 , 0.848374 , 0.827385 , 0.684475 , 0.574675 , 0.449417 , 0.990859 , 0.729054
4 , 0.423869 , 0.782743 , 0.625692 , 0.65488 , 0.624973 , -0.609644 , 0.600847 , 0.561627 , 0.378516 , -0.734386 , 0.854213 , 0.624676 , 0.921043 , 0.461995 , 0.491684 , 0.751488 , 0.574889 , 0.561925 , 0.811908 , 0.938719 , 0.670881 , 0.4234 , 0.90904 , 0.530611 , 0.757668 , 0.755914 , 0.631297 , 0.931764 , 0.648485 , 0.485316 , 0.473695 , 0.698335 , 0.532798 , 0.725636 , 0.95167 , 0.514673 , 0.706975 , 0.788724 , 0.863933 , 0.639481
5 , 0.922185 , 0.531251 , 0.940233 , 0.731148 , -0.780868 , 0.7844 , 0.692834 , 0.365918 , 0.367422 , 0.782708 , 0.47087 , 0.693291 , 0.510727 , 0.880465 , 0.846846 , 0.975982 , 0.447249 , 0.374444 , 0.880709 , 0.919456 , 0.646552 , 0.421896 , 0.55569 , 0.54047 , 0.729445 , 0.583581 , 0.410548 , 0.5833 , 0.699581 , 0.535201 , 0.843179 , 0.618598 , 0.741984 , 0.414748 , 0.911841 , 0.623457 , 0.97114 , 0.528267 , 0.621426 , 0.769388
6 , -0.793587 , 0.896012 , 0.660755 , 0.7026 , -0.538502 , 0.563377 , 0.495235 , 0.774895 , 0.747922 , 0.545338 , 0.0792566 , 0.675361 , 0.389435 , 0.391407 , 0.674722 , 0.319407 , 0.840547 , 0.353887 , 0.260793 , 0.681582 , 0.599144 , 0.362871 , 0.543052 , 0.734992 , 0.619442 , 0.916107 , 0.572604 , 0.950655 , 0.889157 , 0.683526 , 0.406974 , 0.733851 , 0.51563 , 0.361016 , 0.798306 , 0.916497 , 0.538173 , 0.807553 , 0.871605 , 0.586257
7 , 0.385313 , 0.7852 , 0.468769 , 0.46816 , 0.583663 , -0.604132 , 0.854562 , 0.493559 , 0.678936 , 0.464593 , 0.623127 , 0.559874 , 0.356133 , 0.51083 , 0.365361 , 0.439924 , 0.440535 , 0.401306 , 0.62143 , 0.68901 , 0.810561 , 0.762473 , 0.661162 , 0.870469 , 0.751028 , 0.805686 , 0.639755 , 0.502411 , 0.654111 , 0.407208 , 0.80224 , 0.531021 , 0.66663 , 0.425529 , 0.590523 , 0.429002 , 0.601273 , 0.874254 , 0.377704 , 0.882047
8 , 0.417658 , 0.741637 , 0.744277 , 0.415752 , -0.624086 , 0.723464 , 0.415299 , 0.767395 , 0.695811 , -0.787708 , 0.787378 , 0.73529 , 0.765813 , 0.487646 , 0.666762 , 0.72631 , 0.257131 , 0.297299 , 0.610981 , 0.781909 , 0.858703 , 0.937498 , 0.946385 , 0.428752 , 0.600124 , 0.371063 , 0.933162 , 0.386735 , 0.45637 , 0.888844 , 0.617313 , 0.586601 , 0.505434 , 0.547486 , 0.831061 , 0.831827 , 0.601586 , 0.426721 , 0.636118 , 0.875621
9 , -0.479027 , 0.547037 , -0.730027 , -0.464613 , 0.482629 , 0.602054 , -0.391923 , -0.962421 , 0.807143 , -0.91947 , 0.317637 , 0.469481 , 0.430256 , 0.590031 , 0.256154 , 0.224158 , 0.89089 , 0.500699 , 0.0440687 , 0.457973 , 0.515598 , 0.467933 , 0.763899 , 0.459284 , 0.637782 , 0.495598 , 0.775267 , 0.449409 , 0.825522 , 0.879235 , 0.394454 , 0.440612 , 0.48264 , 0.846851 , 0.547459 , 0.529271 , 0.406361 , 0.756575 , 0.534208 , 0.515337

t = 4
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
