t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.172918 , 0.600665 , 0.440992 , 0.0888699 , 0.137974 , 0.0515458 , 0.834834 , 0.359722 , 0.716605 , 0.204535 , 0.478133 , 0.853267 , 0.00387585 , 0.927854 , 0.738304 , 0.895566 , 0.770562 , 0.00488296 , 0.353557 , 0.681906 , 0.501511 , 0.533586 , 0.856471 , 0.668783 , 0.515366 , 0.366832 , 0 , 0.0889309 , 0.275826 , 0.4232 , 0.830836 , 0.281869 , 0.840602 , 0.477126 , 0.698325 , 0.294992 , 0.701468 , 0.924986 , 0.169897 , 0.774682
1 , -0.474837 , 0.554399 , -0.096408 , 0.377972 , 0.810053 , 0.823908 , 0.305704 , -0.501663 , 0.555132 , 0.261788 , 0.666494 , 0.641133 , 0.0632038 , 0.373608 , 0.713736 , 0.167821 , 0.0441298 , 0.320536 , 0.881771 , 0.692801 , 0.527299 , 0.450514 , 0.376202 , 0.685324 , 0.0989105 , 0.994995 , 0.0148015 , 0.344371 , 0.625507 , 0.604694 , 0.979278 , 0.0826746 , 0.685873 , 0.903775 , 0.612903 , 0.529527 , 0.795099 , 0.191656 , 0.587817 , 0.522782
2 , 0.75753 , -0.545366 , 0.743675 , -0.595599 , 0.209967 , 0.715018 , 0.0565203 , 0.442488 , 0.486496 , -0.135136 , 0.711661 , 0.268258 , 0.950652 , 0.869778 , 0.645253 , 0.689993 , 0.499466 , 0.793146 , 0.639332 , 0.243568 , 0.595813 , 0.16599 , 0.408765 , 0.644154 , 0.674581 , 0.270058 , 0.542009 , 0.379162 , 0.00335704 , 0.665548 , 0.169256 , 0.902615 , 0.00589007 , 0.830164 , 0.566698 , 0.488327 , 0.249153 , 0.780328 , 0.108585 , 0.544694
3 , 0.0195013 , 0.0982086 , 0.79928 , 0.236549 , 0.163915 , 0.328013 , -0.0202033 , -0.567705 , 0.743645 , 0.128239 , 0.0195013 , 0.0173345 , 0.879177 , 0.353618 , 0.152593 , 0.701407 , 0.241432 , 0.918516 , 0.0542924 , 0.878536 , 0.759606 , 0.918821 , 0.896542 , 0.274545 , 0.964782 , 0.507431 , 0.013123 , 0.96057 , 0.25959 , 0.764611 , 0.400952 , 0.875149 , 0.197851 , 0.588153 , 0.366527 , 0.81579 , 0.308481 , 0.902768 , 0.709159 , 0.265145
4 , 0.742882 , -0.248543 , 0.102786 , 0.927396 , 0.479019 , 0.786035 , 0.287332 , 0.195288 , 0.833827 , 0.469375 , 0.720206 , 0.142399 , 0.88229 , 0.850581 , 0.977599 , 0.492264 , 0.409619 , 0.707633 , 0.0195929 , 0.7799 , 0.537095 , 0.632832 , 0.474776 , 0.176275 , 0.312265 , 0.300027 , 0.335032 , 0.382672 , 0.237098 , 0.245979 , 0.591021 , 0.633442 , 0.405499 , 0.479934 , 0.802332 , 0.253578 , 0.343608 , 0.151311 , 0.0407727 , 0.428968
5 , 0.994781 , 0.929411 , 0.00332652 , 0.064272 , -0.455184 , 0.986724 , -0.43791 , 0.0248421 , 0.338054 , -0.730033 , 0.762932 , 0.972533 , 0.996887 , 0.368969 , 0.285806 , 0.370281 , 0.130497 , 0.507187 , 0.527085 , 0.722892 , 0.57625 , 0.647542 , 0.769524 , 0.116642 , 0.818323 , 0.316599 , 0.346751 , 0.579974 , 0.791131 , 0.814661 , 0.15482 , 0.548631 , 0.66393 , 0.0787683 , 0.353984 , 0.00396741 , 0.120182 , 0.924619 , 0.261299 , 0.589068
6 , 0.0154729 , -0.941465 , 0.277902 , 0.95764 , 0.568133 , 0.444197 , 0.112949 , -0.584704 , 0.106326 , 0.279763 , 0.76281 , 0.783013 , 0.353984 , 0.968474 , 0.533067 , 0.707999 , 0.190527 , 0.306162 , 0.678365 , 0.423658 , 0.0491348 , 0.26896 , 0.354686 , 0.64388 , 0.862087 , 0.977477 , 0.9017 , 0.865444 , 0.43376 , 0.337352 , 0.213416 , 0.592975 , 0.668905 , 0.154881 , 0.523545 , 0.718131 , 0.693503 , 0.478317 , 0.491989 , 0.219947
7 , 0.430433 , 0.0456557 , -0.583758 , 0.781182 , -0.512223 , 0.885769 , 0.547136 , 0.448531 , -0.274758 , 0.51091 , 0.38084 , 0.465438 , 0.459365 , 0.533555 , 0.677267 , 0.100681 , 0.71102 , 0.0603656 , 0.853847 , 0.3108 , 0.671316 , 0.945219 , 0.334147 , 0.325327 , 0.245186 , 0.755394 , 0.57448 , 0.293863 , 0.603504 , 0.268349 , 0.425581 , 0.828242 , 0.171575 , 0.226142 , 0.792169 , 0.109195 , 0.928129 , 0.600909 , 0.899716 , 0.455855
8 , 0.514573 , 0.860225 , 0.29664 , 0.564653 , 0.426038 , 0.632557 , -0.528062 , -0.900601 , 0.0100711 , 0.64742 , 0.518448 , 0.527787 , 0.444472 , 0.283608 , 0.0176092 , 0.167699 , 0.606189 , 0.0655232 , 0.321268 , 0.252083 , 0.346507 , 0.0674764 , 0.548662 , 0.610797 , 0.961364 , 0.101138 , 0.993133 , 0.650166 , 0.559771 , 0.700247 , 0.444838 , 0.518906 , 0.997925 , 0.733909 , 0.202155 , 0.190893 , 0.642232 , 0.914548 , 0.403821 , 0.454146
9 , -0.775506 , 0.619404 , -0.410016 , 0.265755 , 0.555559 , 0.139042 , 0.913877 , -0.746727 , -0.411908 , 0.7669 , 0.107486 , 0.455947 , 0.569567 , 0.550218 , 0.441694 , 0.0268868 , 0.105838 , 0.910489 , 0.0649739 , 0.267464 , 0.436018 , 0.395703 , 0.407971 , 0.320841 , 0.590747 , 0.994598 , 0.796014 , 0.0625629 , 0.902463 , 0.0397046 , 0.00146489 , 0.870571 , 0.693197 , 0.843684 , 0.564043 , 0.140599 , 0.377422 , 0.800714 , 0.00830103 , 0.383496
