t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.995361 , 0.607196 , 0.242256 , 0.266274 , -0.0391552 , 0.734519 , 0.172857 , 0.360302 , -0.597095 , 0.17951
1 , 0.015717 , -0.520463 , -0.942106 , 0.999207 , 0.124088 , -0.669424 , 0.832179 , 0.883511 , 0.599506 , 0.517075
2 , 0.673269 , 0.825678 , 0.306558 , 0.11063 , 0.448531 , 0.199561 , -0.468429 , 0.603961 , 0.757286 , 0.387646
3 , 0.854488 , -0.668935 , 0.888699 , 0.10007 , 0.489639 , 0.679708 , 0.0854518 , 0.399792 , 0.353374 , 0.984893
4 , 0.772423 , 0.604938 , 0.515061 , -0.696951 , 0.890713 , -0.453932 , 0.067629 , 0.959502 , 0.919156 , 0.00799585
5 , 0.583361 , 0.0173345 , -0.773614 , 0.637013 , 0.808679 , 0.995941 , 0.962951 , 0.963103 , 0.873592 , 0.926206
6 , 0.00656148 , 0.0141606 , 0.664022 , 0.482315 , 0.997406 , 0.785455 , 0.0421461 , 0.572558 , 0.281075 , 0.291971
7 , 0.450117 , 0.621143 , -0.0846278 , 0.451796 , 0.251045 , 0.931364 , 0.509568 , 0.0191961 , 0.801782 , 0.364818
8 , 0.911832 , 0.325175 , -0.070864 , 0.467025 , 0.264687 , 0.12656 , 0.93115 , 0.913968 , -0.768548 , 0.425459
9 , 0.857082 , 0.819971 , 0.984039 , 0.296182 , 0.15009 , 0.166692 , 0.780969 , -0.574816 , 0.290506 , 0.375256
10 , 0.161351 , 0.134831 , 0.384686 , 0.031251 , 0.0160833 , 0.431562 , 0.798059 , 0.19425 , 0.647542 , 0.690176
11 , 0.88229 , 0.701437 , 0.785577 , 0.835658 , 0.709189 , 0.637532 , 0.968657 , 0.591693 , 0.69924 , 0.0437635
12 , 0.156835 , 0.464217 , 0.77813 , 0.970916 , 0.213874 , 0.183813 , 0.99823 , 0.285257 , 0.294717 , 0.456252
13 , 0.0666219 , 0.975677 , 0.163121 , 0.551836 , 0.770074 , 0.261544 , 0.951994 , 0.128636 , 0.689016 , 0.414838
14 , 0.473067 , 0.477615 , 0.590838 , 0.760094 , 0.422163 , 0.743065 , 0.867855 , 0.0859706 , 0.319559 , 0.839534
15 , 0.522965 , 0.823573 , 0.155004 , 0.817988 , 0.78341 , 0.101474 , 0.398389 , 0.616962 , 0.65801 , 0.0782495
16 , 0.330241 , 0.0367748 , 0.12122 , 0.258889 , 0.54912 , 0.444746 , 0.472335 , 0.149815 , 0.00769066 , 0.119694
17 , 0.308176 , 0.654042 , 0.927671 , 0.934019 , 0.810694 , 0.641743 , 0.190802 , 0.409497 , 0.877438 , 0.830226
18 , 0.916837 , 0.701804 , 0.199622 , 0.202734 , 0.137791 , 0.840724 , 0.403821 , 0.00183111 , 0.102329 , 0.967406
19 , 0.209449 , 0.427229 , 0.951201 , 0.844142 , 0.642323 , 0.580493 , 0.467635 , 0.369213 , 0.752251 , 0.24958
20 , 0.272591 , 0.960601 , 0.553392 , 0.275307 , 0.693106 , 0.92291 , 0.462355 , 0.647603 , 0.735343 , 0.60976
21 , 0.71099 , 0.510788 , 0.168828 , 0.0868862 , 0.998383 , 0.831568 , 0.198004 , 0.505814 , 0.697867 , 0.615009
22 , 0.609577 , 0.230934 , 0.512589 , 0.515397 , 0.535112 , 0.872036 , 0.225562 , 0.713614 , 0.517228 , 0.150121
23 , 0.0128788 , 0.992889 , 0.837794 , 0.102664 , 0.707541 , 0.863033 , 0.621143 , 0.051149 , 0.040376 , 0.71981
