t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.141911 , 0.744072 , 0.287942 , 0.150517 , 0.298044 , 0.253487 , -0.67629 , 0.893643 , 0.227668 , -0.160497 , 0.206 , 0.65743 , 0.69863 , 0.897336 , 0.310617 , 0.238105 , 0.693319 , 0.90582 , 0.15949 , 0.220405 , 0.94409 , 0.527909 , 0.3661 , 0.433637 , 0.179815 , 0.972961 , 0.29667 , 0.275826 , 0.227638 , 0.00805689 , 0.57149 , 0.0169683 , 0.0755638 , 0.127232 , 0.0499283 , 0.118625 , 0.416364 , 0.41673 , 0.173162 , 0.527329
1 , 0.481185 , 0.190252 , 0.133732 , 0.496384 , -0.58208 , -0.270058 , 0.986541 , 0.910092 , -0.109836 , -0.473098 , 0.132725 , 0.889828 , 0.0440992 , 0.329447 , 0.457137 , 0.0381481 , 0.702872 , 0.562426 , 0.805658 , 0.0793176 , 0.557604 , 0.746757 , 0.686575 , 0.178411 , 0.95703 , 0.587634 , 0.987579 , 0.125126 , 0.382336 , 0.451399 , 0.098178 , 0.292337 , 0.696799 , 0.958068 , 0.262764 , 0.855586 , 0.269021 , 0.527085 , 0.170598 , 0.24485
2 , 0.519608 , 0.40202 , 0.760155 , 0.414197 , 0.915281 , 0.442701 , 0.71804 , 0.641438 , 0.148259 , 0.319559 , 0.981292 , 0.1301 , 0.488845 , 0.535386 , 0.116977 , 0.0231025 , 0.0864895 , 0.600879 , 0.650044 , 0.203375 , 0.00833155 , 0.693838 , 0.803552 , 0.773644 , 0.0248115 , 0.0507828 , 0.908719 , 0.892697 , 0.914609 , 0.814234 , 0.0961638 , 0.0690024 , 0.66979 , 0.0154118 , 0.561541 , 0.289773 , 0.213904 , 0.317118 , 0.433668 , 0.191198
3 , 0.412824 , 0.882748 , 0.45616 , 0.0565203 , 0.821619 , 0.473891 , 0.905881 , 0.749168 , 0.540452 , -0.0620441 , 0.170263 , 0.646779 , 0.958007 , 0.420606 , 0.651173 , 0.349284 , 0.41612 , 0.653554 , 0.752434 , 0.443861 , 0.561846 , 0.45497 , 0.747337 , 0.812464 , 0.60509 , 0.303842 , 0.0407117 , 0.974517 , 0.521867 , 0.569384 , 0.578356 , 0.284158 , 0.812281 , 0.104251 , 0.198553 , 0.762932 , 0.958525 , 0.849696 , 0.786187 , 0.100742
4 , -0.524186 , 0.659749 , 0.341838 , 0.178442 , 0.961882 , 0.916105 , 0.43733 , 0.773797 , 0.159459 , 0.157201 , 0.18247 , 0.17655 , 0.607044 , 0.104099 , 0.608142 , 0.250893 , 0.480453 , 0.945555 , 0.272378 , 0.441145 , 0.709983 , 0.401776 , 0.370159 , 0.535234 , 0.993439 , 0.202887 , 0.846339 , 0.355205 , 0.448164 , 0.358226 , 0.325022 , 0.0299692 , 0.586138 , 0.0770287 , 0.10361 , 0.96292 , 0.577136 , 0.739097 , 0.264382 , 0.87054
5 , 0.163945 , 0.310434 , -0.983947 , 0.970244 , 0.313028 , 0.505081 , 0.304605 , 0.462172 , -0.820795 , 0.315317 , 0.618244 , 0.654683 , 0.642689 , 0.556719 , 0.71868 , 0.242836 , 0.360088 , 0.218085 , 0.030488 , 0.925138 , 0.658986 , 0.586138 , 0.896939 , 0.78637 , 0.172613 , 0.0382397 , 0.946074 , 0.689932 , 0.222297 , 0.635273 , 0.684317 , 0.760491 , 0.960753 , 0.603168 , 0.809595 , 0.25605 , 0.499252 , 0.0455031 , 0.167913 , 0.017304
6 , 0.477645 , 0.809992 , 0.0383312 , 0.264321 , 0.707022 , 0.133061 , -0.30134 , 0.696951 , 0.251534 , 0.531693 , 0.149144 , 0.0483413 , 0.0754723 , 0.624195 , 0.353313 , 0.489547 , 0.996185 , 0.0992767 , 0.0948515 , 0.244118 , 0.442946 , 0.759819 , 0.101016 , 0.596515 , 0.0508438 , 0.678945 , 0.41908 , 0.0112613 , 0.0211188 , 0.93762 , 0.99823 , 0.123661 , 0.901151 , 0.563677 , 0.00323496 , 0.644002 , 0.122623 , 0.79461 , 0.735496 , 0.759728
7 , 0.0163884 , 0.0614032 , 0.946257 , 0.635182 , -0.984436 , 0.810205 , 0.00680563 , 0.503739 , 0.178747 , 0.0133671 , 0.528489 , 0.700156 , 0.060213 , 0.341288 , 0.599322 , 0.745842 , 0.910031 , 0.828455 , 0.549333 , 0.528672 , 0.661916 , 0.0188299 , 0.105045 , 0.389386 , 0.325053 , 0.342265 , 0.728935 , 0.0615558 , 0.657918 , 0.779595 , 0.653218 , 0.418653 , 0.48146 , 0.0706503 , 0.701193 , 0.345866 , 0.0517594 , 0.122013 , 0.445631 , 0.725181
8 , 0.586322 , 0.227363 , -0.697165 , 0.279244 , 0.0521867 , 0.06592 , 0.10651 , 0.0747093 , 0.453139 , 0.47383 , 0.31431 , 0.0875271 , 0.98056 , 0.943175 , 0.61272 , 0.776635 , 0.228919 , 0.73986 , 0.0995209 , 0.396069 , 0.845332 , 0.0732444 , 0.806665 , 0.814081 , 0.969024 , 0.988372 , 0.2743 , 0.249672 , 0.195471 , 0.172155 , 0.756249 , 0.677419 , 0.623066 , 0.111759 , 0.0503861 , 0.00512711 , 0.96115 , 0.042909 , 0.942595 , 0.281838
9 , 0.898679 , 0.040315 , 0.143834 , 0.85345 , 0.276467 , 0.392895 , 0.0368053 , 0.380657 , -0.988617 , -0.00982696 , 0.462172 , 0.40437 , 0.933988 , 0.480087 , 0.402264 , 0.661184 , 0.675192 , 0.413099 , 0.673147 , 0.602496 , 0.440168 , 0.141423 , 0.929228 , 0.201758 , 0.346904 , 0.33961 , 0.564928 , 0.233131 , 0.184545 , 0.767602 , 0.435224 , 0.372112 , 0.457869 , 0.819849 , 0.754173 , 0.521775 , 0.0833155 , 0.846492 , 0.586993 , 0.495926
