t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.622791 , -0.217566 , 0.188269 , -0.915647 , -0.139683 , 0.726157 , 0.568316 , -0.641133 , 0.415174 , 0.885433
1 , -0.753716 , 0.505478 , -0.791436 , 0.494369 , 0.0206 , 0.844172 , 0.242012 , 0.00271615 , 0.774377 , -0.401044
2 , 0.239265 , 0.725944 , 0.647664 , 0.707144 , 0.922544 , 0.498733 , 0.75869 , 0.27073 , -0.42024 , 0.26899
3 , 0.542833 , 0.683706 , -0.271889 , 0.465163 , 0.288675 , 0.815912 , 0.827693 , -0.514237 , 0.779595 , 0.624104
4 , -0.309702 , 0.380444 , 0.667165 , 0.805658 , 0.13773 , 0.734001 , -0.981201 , 0.723991 , -0.109531 , -0.550401
5 , -0.872402 , 0.504227 , 0.681051 , 0.229347 , 0.0529496 , -0.941801 , 0.483291 , 0.596851 , 0.939756 , 0.209387
6 , 0.644307 , 0.647969 , 0.984741 , 0.44084 , 0.482498 , 0.924131 , 0.542863 , 0.841639 , 0.494613 , 0.0715659
7 , 0.60268 , 0.843379 , -0.512528 , 0.352824 , 0.482803 , 0.748192 , 0.122806 , 0.931578 , 0.75512 , 0.136967
8 , 0.820826 , -0.0406201 , -0.646901 , 0.834803 , 0.281991 , 0.0128483 , 0.889065 , -0.127049 , -0.869137 , -0.821711
9 , 0.838771 , 0.120884 , 0.840358 , 0.254128 , 0.0205695 , 0.478774 , 0.856105 , 0.850215 , 0.103977 , -0.46028
10 , 0.950743 , 0.551378 , 0.128727 , 0.0183721 , 0.91699 , 0.685629 , 0.0534684 , 0.378338 , 0.119663 , 0.181219
11 , 0.52736 , 0.567339 , 0.984039 , 0.298837 , 0.173345 , 0.889492 , 0.932951 , 0.0867641 , 0.940733 , 0.222846
12 , 0.035371 , 0.328654 , 0.915708 , 0.998077 , 0.0544145 , 0.411664 , 0.747276 , 0.179907 , 0.104007 , 0.424665
13 , 0.494034 , 0.573504 , 0.0524613 , 0.323679 , 0.415326 , 0.379315 , 0.064272 , 0.179846 , 0.0577715 , 0.0169378
14 , 0.774285 , 0.80163 , 0.848354 , 0.661184 , 0.971252 , 0.238716 , 0.860622 , 0.997345 , 0.6751 , 0.31959
15 , 0.250252 , 0.470046 , 0.304117 , 0.380505 , 0.576922 , 0.973754 , 0.972655 , 0.987701 , 0.614795 , 0.686178
16 , 0.356792 , 0.573779 , 0.904324 , 0.165319 , 0.937681 , 0.390698 , 0.601367 , 0.0235298 , 0.264077 , 0.821589
17 , 0.864834 , 0.255562 , 0.558123 , 0.61095 , 0.767022 , 0.5674 , 0.861904 , 0.283303 , 0.481429 , 0.023072
18 , 0.680685 , 0.738823 , 0.639882 , 0.298135 , 0.0245674 , 0.837977 , 0.801569 , 0.541154 , 0.601306 , 0.795373
19 , 0.922361 , 0.731193 , 0.482559 , 0.718253 , 0.44087 , 0.164556 , 0.19364 , 0.536607 , 0.360546 , 0.393323
20 , 0.651082 , 0.418653 , 0.826899 , 0.804712 , 0.233741 , 0.68685 , 0.791009 , 0.215888 , 0.287088 , 0.224281
21 , 0.737419 , 0.214393 , 0.541215 , 0.273659 , 0.792444 , 0.947508 , 0.327708 , 0.1554 , 0.805841 , 0.951781
22 , 0.0272225 , 0.515 , 0.909513 , 0.970733 , 0.132267 , 0.301859 , 0.287271 , 0.847163 , 0.366649 , 0.1583
23 , 0.768792 , 0.617481 , 0.44908 , 0.924436 , 0.0154729 , 0.2125 , 0.355876 , 0.093234 , 0.961608 , 0.0941496
24 , 0.316385 , 0.412122 , 0.256478 , 0.179907 , 0.56325 , 0.701071 , 0.289834 , 0.541368 , 0.920988 , 0.510788
25 , 0.191595 , 0.12302 , 0.415387 , 0.48793 , 0.463576 , 0.938566 , 0.376873 , 0.129856 , 0.0806909 , 0.914029
26 , 0.327677 , 0.91641 , 0.86343 , 0.9494 , 0.538652 , 0.504898 , 0.782006 , 0.539842 , 0.984985 , 0.786554
