t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.303629 , 0.194983 , 0.657216 , 0.365093 , 0.220557 , 0.346904 , 0.143345 , 0.616688 , 0.329386 , 0.580035 , 0.289621 , 0.528275 , 0.679617 , 0.719169 , 0.972198 , 0.530381 , 0.946715 , 0.996796 , 0.101871 , 0.267983 , 0.518723 , 0.394818 , 0.501785 , 0.35725 , 0.142705 , 0.444441 , 0.368664 , 0.58446 , 0.779931 , 0.402631 , 0.0168767 , 0.777276 , 0.012299 , 0.358257 , 0.909482 , 0.0799585 , 0.927305 , 0.199469 , 0.954466 , 0.891354
1 , 0.142582 , 0.864742 , 0.110843 , 0.752708 , 0.344066 , 0.680715 , -0.82107 , 0.873409 , 0.0616169 , 0.417707 , 0.734031 , 0.562426 , 0.775048 , 0.959532 , 0.171422 , 0.061037 , 0.0856349 , 0.0525529 , 0.700888 , 0.196844 , 0.152898 , 0.930387 , 0.352489 , 0.493576 , 0.517991 , 0.612262 , 0.0694296 , 0.306192 , 0.337382 , 0.930143 , 0.934141 , 0.764977 , 0.322062 , 0.383984 , 0.360881 , 0.8258 , 0.1142 , 0.105319 , 0.697378 , 0.0936308
2 , 0.108646 , 0.0650349 , 0.324503 , -0.386334 , 0.383679 , 0.226508 , 0.14185 , -0.337657 , 0.907498 , 0.235023 , 0.910581 , 0.290109 , 0.674123 , 0.112186 , 0.31962 , 0.402264 , 0.575365 , 0.391339 , 0.610797 , 0.422346 , 0.447462 , 0.298532 , 0.196997 , 0.576434 , 0.932096 , 0.307321 , 0.61684 , 0.0638752 , 0.465011 , 0.305979 , 0.440107 , 0.131596 , 0.265175 , 0.615986 , 0.723869 , 0.769738 , 0.533464 , 0.647267 , 0.571673 , 0.637074
3 , 0.159886 , 0.346294 , 0.071688 , -0.0336009 , 0.43028 , 0.687765 , 0.83578 , 0.446699 , -0.508621 , -0.803766 , 0.868862 , 0.689566 , 0.970336 , 0.628437 , 0.471694 , 0.986969 , 0.757988 , 0.109836 , 0.851375 , 0.467269 , 0.738029 , 0.464675 , 0.2313 , 0.93994 , 0.524369 , 0.97943 , 0.817347 , 0.935942 , 0.250557 , 0.765343 , 0.658773 , 0.0630207 , 0.147282 , 0.500473 , 0.271798 , 0.693442 , 0.103092 , 0.0333262 , 0.957457 , 0.512406
4 , 0.791192 , 0.0684225 , 0.601917 , 0.948882 , -0.821619 , 0.0664388 , 0.983337 , 0.612934 , -0.827296 , 0.245979 , 0.417158 , 0.958403 , 0.748375 , 0.0220038 , 0.00994903 , 0.084872 , 0.524033 , 0.379192 , 0.377453 , 0.660482 , 0.0745567 , 0.0744346 , 0.0240486 , 0.522202 , 0.121372 , 0.512619 , 0.635182 , 0.671102 , 0.0665304 , 0.356426 , 0.282052 , 0.107089 , 0.781487 , 0.300607 , 0.881436 , 0.0569781 , 0.0963164 , 0.917508 , 0.498032 , 0.33018
5 , 0.393475 , 0.312357 , 0.482742 , 0.217048 , 0.64687 , 0.844417 , 0.496445 , 0.00918607 , 0.161901 , 0.598132 , 0.132939 , 0.857234 , 0.924833 , 0.183142 , 0.720847 , 0.743919 , 0.0314035 , 0.169012 , 0.847133 , 0.300394 , 0.334941 , 0.473281 , 0.692373 , 0.447676 , 0.475051 , 0.369701 , 0.493271 , 0.395856 , 0.933592 , 0.21012 , 0.995727 , 0.00552385 , 0.976653 , 0.491195 , 0.58327 , 0.955779 , 0.754753 , 0.919126 , 0.775903 , 0.402753
6 , 0.341227 , 0.97705 , 0.633656 , 0.015656 , 0.923948 , 0.340709 , 0.567919 , 0.797662 , 0.163488 , 0.204779 , 0.0860622 , 0.468886 , 0.332469 , 0.389904 , 0.14713 , 0.209418 , 0.731742 , 0.731742 , 0.227668 , 0.359844 , 0.962951 , 0.351085 , 0.702597 , 0.233833 , 0.126011 , 0.361736 , 0.19895 , 0.946257 , 0.508682 , 0.434492 , 0.529984 , 0.151189 , 0.650563 , 0.778039 , 0.737602 , 0.702658 , 0.526505 , 0.767632 , 0.61333 , 0.451308
7 , 0.895474 , 0.946593 , -0.945982 , -0.399518 , 0.384747 , -0.241798 , 0.425031 , 0.987884 , -0.0727561 , 0.239845 , 0.431257 , 0.780267 , 0.205603 , 0.923093 , 0.371776 , 0.228675 , 0.358928 , 0.752342 , 0.396069 , 0.137974 , 0.331736 , 0.011536 , 0.296091 , 0.623432 , 0.891934 , 0.0425733 , 0.494675 , 0.824885 , 0.698416 , 0.634297 , 0.335459 , 0.66982 , 0.568346 , 0.742576 , 0.83517 , 0.0348521 , 0.929868 , 0.0718711 , 0.998352 , 0.937773
8 , -0.137242 , 0.782739 , 0.431593 , 0.393963 , 0.900266 , 0.717154 , 0.490677 , 0.386486 , 0.963195 , 0.412275 , 0.525742 , 0.992401 , 0.221412 , 0.690878 , 0.889523 , 0.146062 , 0.0374767 , 0.570696 , 0.389233 , 0.76574 , 0.732109 , 0.266793 , 0.540117 , 0.0415052 , 0.980621 , 0.728385 , 0.233894 , 0.783044 , 0.897336 , 0.0555132 , 0.883969 , 0.127293 , 0.705771 , 0.111362 , 0.923093 , 0.946135 , 0.041139 , 0.714896 , 0.635273 , 0.0220344
9 , 0.632282 , 0.267922 , 0.377422 , 0.786065 , 0.280099 , 0.496292 , 0.0572832 , 0.0466933 , 0.198828 , 0.470809 , 0.728904 , 0.9653 , 0.75454 , 0.769433 , 0.7228 , 0.195898 , 0.165807 , 0.38258 , 0.461623 , 0.971191 , 0.985656 , 0.95703 , 0.00335704 , 0.677328 , 0.728507 , 0.142216 , 0.181768 , 0.0277413 , 0.851131 , 0.3549 , 0.594012 , 0.86166 , 0.237281 , 0.650746 , 0.655385 , 0.143712 , 0.608325 , 0.873196 , 0.120731 , 0.143925
