t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.0346385 , 0.893033 , -0.899625 , 0.672109 , 0.590991 , 0.455061 , 0.634999 , 0.150395 , 0.050264 , 0.890744 , 0.81576 , 0.368175 , 0.708304 , 0.948668 , 0.494613 , 0.778893 , 0.00433363 , 0.0256355 , 0.0402844 , 0.630024 , 0.839412 , 0.221046 , 0.723045 , 0.334269 , 0.0704062 , 0.360179 , 0.906156 , 0.876431 , 0.63741 , 0.419752 , 0.943754 , 0.74398 , 0.348552 , 0.212622 , 0.00320444 , 0.107578 , 0.715812 , 0.135289 , 0.75457 , 0.910947
1 , -0.238166 , -0.284707 , 0.479873 , 0.868191 , 0.0261238 , 0.406507 , 0.422559 , 0.928709 , -0.543901 , 0.962066 , 0.514328 , 0.780053 , 0.95233 , 0.705954 , 0.899625 , 0.5786 , 0.258065 , 0.792779 , 0.0859096 , 0.416608 , 0.458724 , 0.703024 , 0.186651 , 0.21839 , 0.633473 , 0.710013 , 0.0488296 , 0.18775 , 0.386608 , 0.0144963 , 0.917173 , 0.667837 , 0.334056 , 0.949095 , 0.885922 , 0.421125 , 0.56505 , 0.355602 , 0.883969 , 0.971526
2 , 0.93759 , 0.00769066 , 0.626026 , 0.479751 , 0.612079 , 0.746544 , 0.100497 , 0.187414 , 0.0122074 , 0.939207 , 0.891903 , 0.088168 , 0.95465 , 0.140568 , 0.698843 , 0.236854 , 0.65923 , 0.295877 , 0.0636311 , 0.990509 , 0.270943 , 0.245613 , 0.616169 , 0.0768761 , 0.999237 , 0.0852382 , 0.129795 , 0.826777 , 0.532334 , 0.705618 , 0.00598163 , 0.365032 , 0.391583 , 0.837764 , 0.176 , 0.237526 , 0.966124 , 0.272927 , 0.362774 , 0.364727
3 , -0.854213 , 0.874294 , 0.542436 , 0.957549 , 0.478072 , 0.0902738 , 0.181616 , 0.498489 , 0.211432 , 0.277474 , 0.566668 , 0.599353 , 0.164617 , 0.493057 , 0.823817 , 0.0369884 , 0.852596 , 0.190802 , 0.548936 , 0.586718 , 0.266762 , 0.647786 , 0.147313 , 0.639393 , 0.305002 , 0.854396 , 0.659993 , 0.149205 , 0.0967437 , 0.0754418 , 0.897061 , 0.0245064 , 0.291452 , 0.444563 , 0.661977 , 0.910916 , 0.425794 , 0.331248 , 0.131993 , 0.0668355
4 , -0.0650655 , 0.497848 , 0.403882 , -0.926664 , 0.38084 , 0.553209 , -0.213202 , 0.352916 , 0.549211 , 0.700797 , 0.154729 , 0.367565 , 0.647877 , 0.565813 , 0.403546 , 0.304849 , 0.255745 , 0.603748 , 0.990722 , 0.0669576 , 0.802698 , 0.251076 , 0.0492569 , 0.0863674 , 0.995331 , 0.401013 , 0.537522 , 0.246803 , 0.975738 , 0.819361 , 0.54329 , 0.481307 , 0.869106 , 0.170995 , 0.902463 , 0.976592 , 0.332316 , 0.157659 , 0.0315256 , 0.39552
5 , -0.758751 , 0.184545 , 0.154363 , 0.889523 , -0.448347 , 0.158238 , -0.596545 , 0.995911 , 0.698019 , 0.314676 , 0.803064 , 0.239784 , 0.746086 , 0.911283 , 0.707389 , 0.145573 , 0.941435 , 0.323191 , 0.689566 , 0.972991 , 0.558153 , 0.552904 , 0.244179 , 0.724937 , 0.903989 , 0.862331 , 0.692526 , 0.748039 , 0.145756 , 0.608753 , 0.933592 , 0.142277 , 0.356975 , 0.242378 , 0.120701 , 0.20191 , 0.412488 , 0.675954 , 0.820032 , 0.185675
6 , 0.933622 , 0.72393 , 0.762749 , -0.188391 , -0.881161 , 0.233253 , -0.897641 , 0.0855434 , -0.43907 , -0.839961 , 0.919523 , 0.676565 , 0.715171 , 0.826502 , 0.347911 , 0.518632 , 0.561022 , 0.361095 , 0.0979644 , 0.480209 , 0.117405 , 0.444868 , 0.451704 , 0.289468 , 0.96115 , 0.492355 , 0.356456 , 0.243873 , 0.496078 , 0.579669 , 0.486953 , 0.537034 , 0.341777 , 0.321177 , 0.724265 , 0.262154 , 0.813593 , 0.844569 , 0.819117 , 0.590197
7 , 0.567705 , 0.0432447 , 0.114353 , -0.632801 , -0.925291 , 0.564287 , 0.207862 , -0.349864 , 0.273751 , 0.720939 , 0.00640889 , 0.504898 , 0.748619 , 0.810999 , 0.649709 , 0.806604 , 0.715323 , 0.539506 , 0.349498 , 0.408368 , 0.176763 , 0.0759911 , 0.958434 , 0.86755 , 0.525254 , 0.650227 , 0.956694 , 0.338633 , 0.285684 , 0.445814 , 0.0723594 , 0.493637 , 0.346233 , 0.745262 , 0.449293 , 0.0411084 , 0.81048 , 0.0200201 , 0.183081 , 0.505722
8 , 0.134587 , -0.358318 , 0.736473 , 0.721824 , 0.245888 , -0.0813929 , 0.849208 , 0.535417 , -0.122196 , -0.716819 , 0.00408948 , 0.258431 , 0.291299 , 0.643452 , 0.590197 , 0.534654 , 0.678732 , 0.258644 , 0.422254 , 0.944517 , 0.376385 , 0.341044 , 0.0125431 , 0.450667 , 0.34022 , 0.413434 , 0.636067 , 0.325663 , 0.225379 , 0.236976 , 0.653066 , 0.93939 , 0.036317 , 0.391156 , 0.130314 , 0.557085 , 0.137608 , 0.945341 , 0.793481 , 0.623463
9 , 0.295602 , -0.663594 , 0.805383 , 0.589404 , 0.503616 , 0.65981 , -0.939238 , 0.982727 , 0.322092 , 0.484817 , 0.0500504 , 0.262276 , 0.0509964 , 0.733787 , 0.219489 , 0.396558 , 0.883267 , 0.103061 , 0.843745 , 0.23542 , 0.75753 , 0.993805 , 0.843349 , 0.11008 , 0.117252 , 0.816157 , 0.397443 , 0.488296 , 0.184698 , 0.662282 , 0.5562 , 0.326548 , 0.0532853 , 0.162511 , 0.0946074 , 0.513413 , 0.946074 , 0.362926 , 0.778466 , 0.104923
