t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.365429 , 0.771996 , 0.373119 , 0.323038 , 0.397107 , 0.429456 , -0.04944 , 0.354534 , 0.448134 , 0.608753
1 , 0.352123 , 0.0920133 , 0.580401 , 0.264534 , 0.385052 , 0.291849 , 0.406537 , -0.86993 , -0.0557878 , 0.509995
2 , 0.779138 , -0.701926 , -0.3361 , 0.809503 , -0.0528275 , 0.784783 , -0.641102 , 0.650441 , 0.408673 , 0.126469
3 , 0.26191 , -0.990234 , 0.328318 , 0.690878 , 0.367351 , 0.90228 , 0.544328 , 0.562914 , 0.170202 , 0.585589
4 , 0.549089 , 0.591052 , 0.0129704 , 0.431349 , 0.378307 , 0.774285 , 0.38435 , 0.947264 , 0.299142 , 0.247932
5 , 0.967834 , 0.582263 , 0.444411 , 0.941465 , 0.747124 , -0.131016 , 0.917783 , 0.763176 , -0.277383 , -0.868801
6 , 0.930631 , 0.252297 , -0.544877 , 0.196753 , 0.0557268 , 0.284188 , 0.766717 , 0.290994 , 0.468337 , 0.0243538
7 , 0.485763 , 0.783776 , 0.583148 , -0.0974456 , 0.325205 , 0.366283 , -0.298685 , 0.887387 , 0.304147 , 0.0559404
8 , 0.321635 , 0.519517 , -0.138798 , 0.681326 , -0.904752 , 0.207831 , -0.224128 , 0.550096 , 0.0129398 , 0.409009
9 , 0.887234 , 0.791253 , 0.624439 , 0.554582 , 0.174993 , 0.103061 , 0.676931 , 0.985046 , 0.542283 , 0.7416
10 , 0.977691 , 0.973998 , 0.814081 , 0.42555 , 0.122318 , 0.181768 , 0.142796 , 0.105655 , 0.81521 , 0.808374
11 , 0.738334 , 0.937437 , 0.814142 , 0.269051 , 0.882046 , 0.357616 , 0.456832 , 0.946501 , 0.5974 , 0.762566
12 , 0.278939 , 0.16831 , 0.0355235 , 0.951628 , 0.929228 , 0.18131 , 0.757286 , 0.336863 , 0.463668 , 0.999451
13 , 0.430494 , 0.383435 , 0.17478 , 0.136387 , 0.527177 , 0.11301 , 0.139927 , 0.730338 , 0.234901 , 0.570513
14 , 0.685293 , 0.431745 , 0.189856 , 0.178076 , 0.0355846 , 0.294015 , 0.382458 , 0.446883 , 0.765435 , 0.0403455
15 , 0.843776 , 0.786523 , 0.154118 , 0.996002 , 0.850703 , 0.242073 , 0.974334 , 0.757042 , 0.191839 , 0.651234
16 , 0.687796 , 0.451125 , 0.0440077 , 0.658681 , 0.217231 , 0.0875576 , 0.98883 , 0.867336 , 0.0248726 , 0.279885
17 , 0.70397 , 0.399609 , 0.741752 , 0.184088 , 0.702231 , 0.487106 , 0.34373 , 0.825922 , 0.638752 , 0.339915
18 , 0.570208 , 0.144475 , 0.286691 , 0.592669 , 0.933561 , 0.947203 , 0.875332 , 0.0273141 , 0.652608 , 0.502091
19 , 0.323649 , 0.259621 , 0.176244 , 0.0496841 , 0.537858 , 0.652303 , 0.541642 , 0.917478 , 0.153966 , 0.592853
20 , 0.147984 , 0.411237 , 0.142949 , 0.779687 , 0.484573 , 0.651509 , 0.533738 , 0.997986 , 0.403241 , 0.604785
21 , 0.587542 , 0.542772 , 0.170507 , 0.501053 , 0.3549 , 0.877804 , 0.201025 , 0.226508 , 0.536882 , 0.430738
22 , 0.251289 , 0.763298 , 0.934538 , 0.951903 , 0.363659 , 0.895932 , 0.394147 , 0.88937 , 0.789697 , 0.196814
23 , 0.506394 , 0.114475 , 0.61623 , 0.919706 , 0.435987 , 0.426923 , 0.477676 , 0.0944243 , 0.427076 , 0.116825
24 , 0.525956 , 0.891324 , 0.441511 , 0.388073 , 0.720054 , 0.332774 , 0.281991 , 0.162481 , 0.612262 , 0.941191
25 , 0.936705 , 0.274117 , 0.0516068 , 0.524705 , 0.196051 , 0.975799 , 0.466445 , 0.373272 , 0.0393078 , 0.105594
26 , 0.249916 , 0.870144 , 0.940275 , 0.9241 , 0.760216 , 0.303232 , 0.890469 , 0.0329905 , 0.232429 , 0.922025
27 , 0.154088 , 0.25013 , 0.300882 , 0.957244 , 0.39256 , 0.275552 , 0.867855 , 0.246467 , 0.651814 , 0.960051
28 , 0.874325 , 0.756523 , 0.880856 , 0.393994 , 0.396008 , 0.694021 , 0.681173 , 0.340617 , 0.374462 , 0.457442
29 , 0.946532 , 0.562639 , 0.704794 , 0.295175 , 0.0851161 , 0.440474 , 0.251442 , 0.968047 , 0.760094 , 0.802454
30 , 0.0378124 , 0.310648 , 0.940397 , 0.640461 , 0.837275 , 0.736778 , 0.51561 , 0.637776 , 0.295755 , 0.977264
31 , 0.992523 , 0.765221 , 0.850734 , 0.396527 , 0.217322 , 0.39256 , 0.989135 , 0.908963 , 0.86169 , 0.462478
32 , 0.223426 , 0.922575 , 0.84405 , 0.855037 , 0.0765709 , 0.262703 , 0.304331 , 0.858058 , 0.100101 , 0.605396
33 , 0.0230415 , 0.0325938 , 0.211005 , 0.213446 , 0.231361 , 0.4026 , 0.346538 , 0.824427 , 0.524155 , 0.970885
34 , 0.464278 , 0.149602 , 0.359661 , 0.655171 , 0.673177 , 0.818354 , 0.0795618 , 0.971221 , 0.599506 , 0.85403
