t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.90347 , 0.835688 , 0.932951 , 0.422926 , 0.324625 , 0.942595 , 0.453932 , -0.698508 , 0.722861 , -0.927793
1 , 0.957518 , 0.940977 , 0.564806 , -0.852107 , 0.124363 , -0.38905 , 0.0782495 , 0.389569 , 0.614032 , -0.769127
2 , 0.0737327 , 0.448103 , -0.236518 , 0.143986 , 0.454421 , 0.633961 , 0.66982 , 0.62508 , 0.25071 , 0.342631
3 , 0.686331 , 0.868801 , 0.204749 , 0.485733 , 0.193884 , 0.42085 , 0.0183416 , 0.264626 , 0.574816 , 0.948973
4 , -0.55678 , 0.639668 , -0.100345 , 0.690848 , 0.327311 , 0.692679 , -0.0480361 , -0.83694 , 0.0740684 , 0.0286874
5 , 0.0476699 , 0.598407 , 0.127323 , 0.208747 , 0.55736 , 0.687979 , 0.275948 , 0.706412 , 0.280801 , 0.573077
6 , 0.251076 , 0.172063 , 0.0290231 , -0.581805 , 0.755272 , 0.828883 , 0.435041 , -0.413892 , 0.150517 , -0.336131
7 , 0.558153 , 0.271676 , -0.0422071 , 0.895718 , -0.0718711 , 0.808802 , 0.868068 , 0.792596 , 0.225043 , 0.125797
8 , 0.958678 , 0.271157 , 0.556719 , 0.964141 , 0.187506 , 0.136631 , 0.565722 , 0.154851 , 0.414594 , 0.0209357
9 , 0.74337 , -0.204779 , 0.209693 , 0.0247505 , 0.0596942 , 0.880673 , 0.186712 , -0.664937 , 0.960814 , 0.620014
10 , 0.880184 , 0.900082 , 0.145756 , 0.748131 , 0.2519 , 0.512619 , 0.994263 , 0.623249 , 0.855586 , 0.112857
11 , 0.427442 , 0.622395 , 0.67037 , 0.000427259 , 0.656362 , 0.620533 , 0.741447 , 0.670614 , 0.715964 , 0.0169683
12 , 0.327006 , 0.451491 , 0.266182 , 0.891018 , 0.994415 , 0.958342 , 0.474349 , 0.227851 , 0.826533 , 0.628956
