t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.333659 , -0.844966 , -0.454695 , 0.435957 , 0.119816 , 0.236396 , -0.872921 , -0.394787 , -0.845882 , 0.956389 , 0.787347 , 0.113254 , 0.684957 , 0.5309 , 0.0653401 , 0.682363 , 0.173559 , 0.121403 , 0.131779 , 0.187139 , 0.546892 , 0.935942 , 0.687246 , 0.405164 , 0.83459 , 0.681356 , 0.567003 , 0.753655 , 0.862789 , 0.103061 , 0.141362 , 0.32255 , 0.095706 , 0.85638 , 0.596606 , 0.389966 , 0.450514 , 0.921354 , 0.292459 , 0.0451979
1 , 0.642811 , 0.273232 , 0.565783 , -0.785546 , -0.792505 , 0.950835 , 0.773766 , -0.326975 , 0.94937 , 0.402478 , 0.144566 , 0.100589 , 0.620136 , 0.305643 , 0.488632 , 0.58562 , 0.499405 , 0.985961 , 0.777581 , 0.0751976 , 0.394635 , 0.481735 , 0.672353 , 0.380078 , 0.668599 , 0.42906 , 0.798364 , 0.305399 , 0.633717 , 0.491317 , 0.511551 , 0.99234 , 0.244575 , 0.986938 , 0.217109 , 0.938841 , 0.646931 , 0.203681 , 0.294412 , 0.661031
2 , 0.00778222 , -0.339579 , 0.463759 , 0.978057 , -0.423597 , 0.862423 , 0.175695 , 0.332377 , 0.808344 , -0.473891 , 0.421918 , 0.575121 , 0.424787 , 0.890927 , 0.695853 , 0.573351 , 0.470199 , 0.243599 , 0.8829 , 0.0125126 , 0.400159 , 0.402753 , 0.132267 , 0.00970489 , 0.324961 , 0.44734 , 0.789056 , 0.111576 , 0.976196 , 0.0567339 , 0.277779 , 0.93585 , 0.740165 , 0.685354 , 0.476424 , 0.485397 , 0.557634 , 0.0263375 , 0.662954 , 0.613483
3 , 0.542558 , -0.599658 , 0.00219733 , 0.529466 , -0.346934 , 0.905271 , 0.197241 , 0.721549 , -0.703482 , 0.809717 , 0.990448 , 0.924833 , 0.0209357 , 0.460402 , 0.134068 , 0.623188 , 0.471816 , 0.649373 , 0.781762 , 0.865841 , 0.271371 , 0.140721 , 0.675466 , 0.464858 , 0.598682 , 0.211188 , 0.697439 , 0.542375 , 0.729209 , 0.92111 , 0.667867 , 0.398358 , 0.547563 , 0.458266 , 0.316355 , 0.950896 , 0.480911 , 0.143956 , 0.823359 , 0.425367
4 , 0.0817286 , 0.805353 , 0.582995 , 0.777581 , -0.29902 , -0.834864 , 0.57329 , 0.265877 , 0.189611 , 0.751823 , 0.393719 , 0.730399 , 0.831294 , 0.584796 , 0.839137 , 0.151921 , 0.107852 , 0.30842 , 0.477248 , 0.163854 , 0.971709 , 0.686819 , 0.105167 , 0.920804 , 0.575304 , 0.0615558 , 0.724418 , 0.601306 , 0.682669 , 0.013245 , 0.424787 , 0.512467 , 0.867946 , 0.185858 , 0.291543 , 0.0226753 , 0.861141 , 0.8764 , 0.536454 , 0.889706
5 , 0.0946989 , -0.525224 , -0.285134 , -0.672353 , 0.789727 , 0.707541 , 0.523179 , 0.714469 , -0.305002 , 0.374248 , 0.899228 , 0.977844 , 0.941862 , 0.946318 , 0.115757 , 0.388165 , 0.803827 , 0.363628 , 0.0757164 , 0.255196 , 0.145878 , 0.413617 , 0.908078 , 0.951964 , 0.181951 , 0.162206 , 0.726798 , 0.444899 , 0.252968 , 0.151372 , 0.545152 , 0.942595 , 0.939085 , 0.32902 , 0.432875 , 0.923948 , 0.214606 , 0.440443 , 0.88699 , 0.964171
6 , 0.651387 , 0.710318 , 0.184912 , -0.998718 , 0.789788 , 0.646931 , 0.0949431 , -0.556169 , 0.620258 , 0.179449 , 0.168737 , 0.343272 , 0.915372 , 0.906613 , 0.899777 , 0.879788 , 0.624012 , 0.598376 , 0.465102 , 0.663472 , 0.170629 , 0.532365 , 0.367107 , 0.551195 , 0.362835 , 0.0818201 , 0.455519 , 0.527146 , 0.783929 , 0.750053 , 0.642354 , 0.154576 , 0.461409 , 0.761376 , 0.735679 , 0.80813 , 0.680258 , 0.907163 , 0.896786 , 0.290567
7 , 0.094058 , 0.795923 , 0.171453 , 0.0600909 , 0.174749 , -0.288339 , 0.668325 , 0.826899 , 0.789087 , 0.841395 , 0.704428 , 0.456282 , 0.410688 , 0.334605 , 0.457686 , 0.0422376 , 0.45793 , 0.362194 , 0.893643 , 0.545762 , 0.830622 , 0.174657 , 0.300211 , 0.774621 , 0.880276 , 0.00100711 , 0.419019 , 0.36906 , 0.472457 , 0.152043 , 0.934874 , 0.310221 , 0.648549 , 0.226234 , 0.27308 , 0.778497 , 0.195563 , 0.783654 , 0.763115 , 0.339549
8 , 0.414777 , 0.596271 , 0.580065 , 0.379711 , 0.178411 , 0.30253 , 0.0369274 , 0.880825 , 0.0457778 , 0.228523 , 0.226264 , 0.547807 , 0.265755 , 0.600299 , 0.580859 , 0.154607 , 0.231544 , 0.724662 , 0.605274 , 0.661214 , 0.618976 , 0.0997345 , 0.423322 , 0.0108951 , 0.740196 , 0.544359 , 0.371441 , 0.953215 , 0.919492 , 0.58565 , 0.859554 , 0.786737 , 0.903287 , 0.418836 , 0.934263 , 0.532762 , 0.297159 , 0.220313 , 0.721885 , 0.179968
9 , 0.292795 , 0.461074 , -0.217231 , 0.171026 , 0.783654 , 0.206397 , 0.70983 , 0.0847804 , -0.987518 , 0.840541 , 0.637593 , 0.389477 , 0.199133 , 0.140568 , 0.929685 , 0.708548 , 0.300699 , 0.263955 , 0.187964 , 0.755303 , 0.66332 , 0.0264595 , 0.338694 , 0.875912 , 0.243294 , 0.237495 , 0.425916 , 0.743217 , 0.305551 , 0.746452 , 0.309976 , 0.321268 , 0.118229 , 0.693106 , 0.787622 , 0.632435 , 0.54677 , 0.842738 , 0.536058 , 0.873531

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.333659 , -0.675973 , -0.454695 , 0.435957 , 0.0958525 , 0.236396 , -0.698337 , -0.31583 , -0.845882 , 0.765111 , 0.629878 , 0.0906034 , 0.547966 , 0.42472 , 0.0653401 , 0.682363 , 0.173559 , 0.121403 , 0.131779 , 0.149712 , 0.546892 , 0.935942 , 0.549797 , 0.405164 , 0.667672 , 0.681356 , 0.567003 , 0.753655 , 0.862789 , 0.103061 , 0.141362 , 0.32255 , 0.095706 , 0.85638 , 0.596606 , 0.389966 , 0.450514 , 0.921354 , 0.292459 , 0.0451979
1 , 0.642811 , 0.418586 , 0.565783 , -0.785546 , -0.834004 , 0.950835 , 0.819013 , -0.46158 , 0.94937 , 0.521982 , 0.315653 , 0.280471 , 0.696109 , 0.444514 , 0.488632 , 0.58562 , 0.499405 , 0.985961 , 0.777581 , 0.260158 , 0.394635 , 0.481735 , 0.737883 , 0.380078 , 0.73488 , 0.42906 , 0.798364 , 0.305399 , 0.633717 , 0.491317 , 0.511551 , 0.99234 , 0.244575 , 0.986938 , 0.217109 , 0.938841 , 0.646931 , 0.203681 , 0.294412 , 0.661031
2 , 0.00778222 , -0.271664 , 0.463759 , 0.978057 , -0.338878 , 0.862423 , 0.140556 , 0.265902 , 0.808344 , -0.379113 , 0.337535 , 0.460097 , 0.33983 , 0.712741 , 0.695853 , 0.573351 , 0.470199 , 0.243599 , 0.8829 , 0.0100101 , 0.400159 , 0.402753 , 0.105814 , 0.00970489 , 0.259969 , 0.44734 , 0.789056 , 0.111576 , 0.976196 , 0.0567339 , 0.277779 , 0.93585 , 0.740165 , 0.685354 , 0.476424 , 0.485397 , 0.557634 , 0.0263375 , 0.662954 , 0.613483
3 , 0.542558 , -0.479727 , 0.00219733 , 0.529466 , -0.277548 , 0.905271 , 0.157793 , 0.577239 , -0.703482 , 0.647774 , 0.792358 , 0.739866 , 0.0167486 , 0.368322 , 0.134068 , 0.623188 , 0.471816 , 0.649373 , 0.781762 , 0.692672 , 0.271371 , 0.140721 , 0.540373 , 0.464858 , 0.478945 , 0.211188 , 0.697439 , 0.542375 , 0.729209 , 0.92111 , 0.667867 , 0.398358 , 0.547563 , 0.458266 , 0.316355 , 0.950896 , 0.480911 , 0.143956 , 0.823359 , 0.425367
