t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.880184 , 0.21836 , -0.370678 , 0.589038 , 0.771722 , 0.99527 , -0.946104 , 0.487808 , 0.858028 , 0.0471816
1 , 0.858303 , 0.369335 , 0.441847 , 0.683187 , 0.979186 , 0.451766 , 0.33372 , 0.662862 , 0.683798 , 0.317118
2 , -0.960845 , 0.581469 , 0.265175 , 0.225837 , 0.947172 , 0.786706 , 0.90759 , 0.431013 , 0.0720542 , 0.81222
3 , 0.834834 , 0.8052 , 0.0617389 , 0.752678 , 0.89761 , 0.73693 , -0.706076 , -0.165319 , 0.049501 , 0.743004
4 , -0.868435 , -0.993103 , 0.480178 , 0.584094 , -0.324351 , 0.231269 , 0.559252 , 0.691519 , -0.563189 , -0.0795618
5 , 0.716758 , 0.351329 , 0.487289 , 0.290963 , -0.818415 , 0.140812 , -0.55501 , 0.596759 , -0.781396 , 0.933866
6 , 0.225837 , -0.433241 , 0.579272 , 0.936033 , -0.396191 , 0.227943 , 0.135319 , 0.47441 , 0.93881 , -0.662343
7 , 0.846034 , 0.482498 , 0.794336 , 0.271828 , 0.811457 , 0.433882 , 0.720328 , 0.25782 , 0.886349 , 0.401807
8 , 0.906003 , 0.76577 , 0.0597552 , 0.153752 , 0.52855 , 0.757897 , 0.936003 , -0.954131 , 0.472793 , 0.179754
9 , 0.00558489 , 0.130802 , 0.0145878 , 0.456801 , 0.393872 , 0.691549 , 0.00997955 , 0.213904 , -0.723808 , 0.112857
10 , 0.234779 , 0.175848 , 0.161809 , 0.681295 , 0.597797 , 0.123539 , 0.107517 , 0.419538 , 0.71099 , 0.333903
11 , 0.12186 , 0.592212 , 0.791498 , 0.653615 , 0.439589 , 0.751366 , 0.375591 , 0.988952 , 0.255715 , 0.349712
12 , 0.316965 , 0.939238 , 0.171819 , 0.245308 , 0.91229 , 0.821375 , 0.362194 , 0.262215 , 0.716636 , 0.332865
13 , 0.697867 , 0.244728 , 0.860653 , 0.0474563 , 0.207923 , 0.263161 , 0.506027 , 0.222602 , 0.112125 , 0.037019
14 , 0.253822 , 0.702353 , 0.0812708 , 0.747978 , 0.99646 , 0.863186 , 0.0597858 , 0.814081 , 0.900296 , 0.640339
15 , 0.943632 , 0.791803 , 0.918546 , 0.107608 , 0.0257576 , 0.724815 , 0.286294 , 0.639973 , 0.087344 , 0.561724
16 , 0.143803 , 0.712455 , 0.0591449 , 0.344066 , 0.752403 , 0.263161 , 0.701254 , 0.353404 , 0.93057 , 0.156652
17 , 0.222968 , 0.451399 , 0.244942 , 0.00241096 , 0.0520951 , 0.819849 , 0.546098 , 0.0827052 , 0.801538 , 0.144993
18 , 0.560045 , 0.870144 , 0.452467 , 0.517991 , 0.971404 , 0.173925 , 0.64568 , 0.48851 , 0.810999 , 0.936583
19 , 0.374584 , 0.77575 , 0.424635 , 0.818537 , 0.65154 , 0.929716 , 0.541734 , 0.31547 , 0.0925016 , 0.851131
20 , 0.360057 , 0.854152 , 0.918027 , 0.835536 , 0.107486 , 0.643055 , 0.0760216 , 0.206427 , 0.56679 , 0.113559
21 , 0.164159 , 0.321879 , 0.809992 , 0.159917 , 0.105441 , 0.305246 , 0.190527 , 0.937834 , 0.566485 , 0.161412
22 , 0.853114 , 0.0614338 , 0.564745 , 0.935301 , 0.81579 , 0.423261 , 0.178014 , 0.457534 , 0.475265 , 0.284707
23 , 0.219611 , 0.709861 , 0.248634 , 0.0880154 , 0.363872 , 0.631153 , 0.524033 , 0.541093 , 0.955473 , 0.84994
24 , 0.889584 , 0.48027 , 0.552385 , 0.28782 , 0.0737327 , 0.318918 , 0.395093 , 0.703482 , 0.866054 , 0.042085
25 , 0.172674 , 0.862392 , 0.782281 , 0.796442 , 0.865841 , 0.395764 , 0.708792 , 0.642079 , 0.270394 , 0.753441
26 , 0.193732 , 0.651112 , 0.759484 , 0.33488 , 0.314554 , 0.885922 , 0.740318 , 0.452162 , 0.982635 , 0.308603
27 , 0.363567 , 0.745994 , 0.701376 , 0.925687 , 0.455763 , 0.829676 , 0.371624 , 0.602313 , 0.773949 , 0.530503
28 , 0.219184 , 0.195441 , 0.255226 , 0.826289 , 0.654683 , 0.246498 , 0.434126 , 0.0675375 , 0.830927 , 0.183905
29 , 0.398907 , 0.259896 , 0.715842 , 0.092349 , 0.831477 , 0.464156 , 0.70806 , 0.690085 , 0.294107 , 0.633656
30 , 0.145451 , 0.95706 , 0.210303 , 0.125217 , 0.218787 , 0.0588397 , 0.143071 , 0.902921 , 0.832362 , 0.741935
31 , 0.372143 , 0.757103 , 0.401563 , 0.886959 , 0.717521 , 0.105686 , 0.88226 , 0.531327 , 0.350658 , 0.736808
32 , 0.111118 , 0.942137 , 0.16892 , 0.437574 , 0.950926 , 0.534898 , 0.830134 , 0.608173 , 0.212897 , 0.127079
33 , 0.21073 , 0.754967 , 0.899655 , 0.185858 , 0.415662 , 0.249489 , 0.929075 , 0.124821 , 0.908811 , 0.852138
34 , 0.589282 , 0.964324 , 0.588488 , 0.870815 , 0.81811 , 0.413953 , 0.12244 , 0.517197 , 0.0352184 , 0.855861
35 , 0.30665 , 0.991546 , 0.0230415 , 0.934385 , 0.888577 , 0.0889615 , 0.314158 , 0.578234 , 0.91583 , 0.292459
36 , 0.312113 , 0.401288 , 0.0531022 , 0.729698 , 0.813166 , 0.297098 , 0.603015 , 0.521592 , 0.279183 , 0.729301
37 , 0.0864284 , 0.483718 , 0.42848 , 0.0561846 , 0.0327464 , 0.777093 , 0.808802 , 0.220893 , 0.277352 , 0.135899
