t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.265969 , 0.436903 , 0.993072 , 0.292764 , 0.987335 , 0.819849 , -0.750206 , -0.552355 , 0.938566 , 0.282662
1 , 0.178869 , -0.306009 , 0.720969 , 0.423719 , 0.702567 , 0.493912 , 0.278787 , 0.816858 , 0.498245 , 0.618732
2 , -0.395978 , -0.249275 , 0.915952 , -0.145238 , 0.985382 , 0.0672323 , 0.12772 , 0.880734 , 0.425764 , 0.19779
3 , 0.196875 , 0.599597 , 0.989715 , -0.59798 , 0.885128 , -0.768364 , 0.987915 , -0.916013 , -0.950926 , 0.645833
4 , 0.326762 , 0.00476089 , 0.819971 , 0.498032 , 0.00308237 , 0.263833 , 0.100162 , -0.407178 , 0.0293893 , 0.495315
5 , 0.588641 , -0.124119 , 0.123692 , -0.327311 , 0.525681 , 0.0705283 , 0.809229 , 0.171178 , 0.955779 , -0.489944
6 , 0.554857 , 0.464827 , -0.366832 , 0.233955 , 0.944945 , 0.450026 , 0.695181 , 0.916929 , 0.720573 , 0.136296
7 , 0.48851 , 0.488662 , 0.683645 , 0.805597 , -0.157811 , 0.717765 , 0.86523 , 0.43437 , 0.218482 , 0.910977
8 , -0.558641 , 0.820612 , -0.60802 , 0.474715 , 0.38316 , 0.208441 , 0.825159 , 0.181463 , 0.110111 , -0.58092
9 , 0.588031 , 0.256233 , 0.593921 , 0.0924406 , 0.363811 , 0.835139 , 0.0449538 , 0.882015 , -0.772485 , 0.0359203
10 , 0.281289 , 0.452834 , 0.113376 , 0.0278939 , 0.118625 , 0.211921 , 0.028901 , 0.0769066 , 0.597186 , 0.225745
11 , 0.76632 , 0.606769 , 0.0432142 , 0.320536 , 0.740165 , 0.630451 , 0.514206 , 0.379894 , 0.462447 , 0.44023
12 , 0.70867 , 0.544115 , 0.122349 , 0.890561 , 0.570482 , 0.141545 , 0.599384 , 0.645619 , 0.966063 , 0.252724
13 , 0.592486 , 0.966979 , 0.0623798 , 0.091525 , 0.629536 , 0.711173 , 0.906613 , 0.782098 , 0.651448 , 0.0248726
14 , 0.0336619 , 0.830439 , 0.0619221 , 0.339579 , 0.5515 , 0.988098 , 0.274361 , 0.765038 , 0.558824 , 0.78811
15 , 0.155553 , 0.702811 , 0.30488 , 0.73101 , 0.381359 , 0.667745 , 0.653554 , 0.860408 , 0.646413 , 0.0633259
16 , 0.540269 , 0.704093 , 0.265816 , 0.547716 , 0.816706 , 0.958953 , 0.492264 , 0.0724509 , 0.150212 , 0.934721
17 , 0.922666 , 0.209021 , 0.841304 , 0.313608 , 0.0140385 , 0.544328 , 0.0810266 , 0.183691 , 0.956511 , 0.96997
18 , 0.632344 , 0.496139 , 0.975921 , 0.871822 , 0.544115 , 0.0427564 , 0.606128 , 0.18482 , 0.147618 , 0.824946
19 , 0.330027 , 0.470382 , 0.306467 , 0.212348 , 0.244179 , 0.555742 , 0.136448 , 0.777795 , 0.674398 , 0.566454
20 , 0.915281 , 0.826991 , 0.469619 , 0.736167 , 0.697043 , 0.525681 , 0.0495621 , 0.925871 , 0.442213 , 0.942503
21 , 0.927 , 0.609973 , 0.795434 , 0.590594 , 0.949065 , 0.00268563 , 0.0188299 , 0.982208 , 0.801874 , 0.143498
22 , 0.876003 , 0.14948 , 0.761742 , 0.310892 , 0.26194 , 0.934935 , 0.118259 , 0.307077 , 0.566424 , 0.0195318
23 , 0.214728 , 0.268471 , 0.221107 , 0.151158 , 0.188513 , 0.409009 , 0.353923 , 0.174535 , 0.401593 , 0.339915
24 , 0.305399 , 0.199438 , 0.332286 , 0.668325 , 0.884487 , 0.420942 , 0.157109 , 0.712149 , 0.37083 , 0.634541
25 , 0.269204 , 0.712607 , 0.143101 , 0.560717 , 0.628101 , 0.127689 , 0.0437025 , 0.269143 , 0.937956 , 0.381756
26 , 0.200446 , 0.0900296 , 0.907132 , 0.534135 , 0.0679952 , 0.933409 , 0.620991 , 0.0508744 , 0.560656 , 0.518845
27 , 0.224616 , 0.277688 , 0.567156 , 0.980316 , 0.584613 , 0.64745 , 0.280526 , 0.709464 , 0.168249 , 0.418928
28 , 0.219031 , 0.696005 , 0.80105 , 0.0270394 , 0.739525 , 0.352428 , 0.129063 , 0.607654 , 0.652242 , 0.128483
29 , 0.05356 , 0.54503 , 0.691549 , 0.499039 , 0.0775781 , 0.223426 , 0.625965 , 0.69982 , 0.0418714 , 0.513321
30 , 0.580401 , 0.620777 , 0.0763878 , 0.13358 , 0.165685 , 0.971587 , 0.638691 , 0.0315867 , 0.904996 , 0.642201
31 , 0.92169 , 0.294015 , 0.581774 , 0.656636 , 0.324503 , 0.470107 , 0.826319 , 0.368877 , 0.335887 , 0.872219
32 , 0.506668 , 0.0167852 , 0.867244 , 0.661275 , 0.660054 , 0.0834071 , 0.0354625 , 0.0555742 , 0.294137 , 0.31312
33 , 0.411359 , 0.136174 , 0.339854 , 0.272591 , 0.355113 , 0.885739 , 0.372295 , 0.489364 , 0.660115 , 0.263405
34 , 0.48677 , 0.54088 , 0.150945 , 0.951689 , 0.362407 , 0.950713 , 0.420362 , 0.224891 , 0.805719 , 0.455336
35 , 0.14597 , 0.361858 , 0.298685 , 0.113407 , 0.276223 , 0.839839 , 0.334117 , 0.285806 , 0.362682 , 0.143437
36 , 0.143498 , 0.225105 , 0.748466 , 0.134404 , 0.871761 , 0.943144 , 0.875637 , 0.416761 , 0.83517 , 0.846309
37 , 0.845637 , 0.0312204 , 0.273019 , 0.428755 , 0.218085 , 0.0547197 , 0.50325 , 0.3614 , 0.366924 , 0.529649
38 , 0.98587 , 0.545671 , 0.83404 , 0.203467 , 0.014008 , 0.121311 , 0.990112 , 0.432356 , 0.970702 , 0.826472
39 , 0.345714 , 0.840602 , 0.398694 , 0.888089 , 0.49382 , 0.112552 , 0.37199 , 0.275399 , 0.471297 , 0.147771

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.412775 , 0.549522 , 0.994458 , 0.434211 , 0.989868 , 0.855879 , -0.800165 , -0.641884 , 0.950853 , 0.42613
1 , 0.178869 , -0.306009 , 0.720969 , 0.423719 , 0.702567 , 0.493912 , 0.278787 , 0.816858 , 0.498245 , 0.618732
2 , -0.516782 , -0.39942 , 0.932762 , -0.31619 , 0.988305 , 0.253786 , 0.302176 , 0.904587 , 0.540611 , 0.358232
3 , 0.196875 , 0.599597 , 0.989715 , -0.59798 , 0.885128 , -0.768364 , 0.987915 , -0.916013 , -0.950926 , 0.645833
4 , 0.326762 , 0.00476089 , 0.819971 , 0.498032 , 0.00308237 , 0.263833 , 0.100162 , -0.407178 , 0.0293893 , 0.495315
5 , 0.670913 , -0.299295 , 0.298953 , -0.461849 , 0.620545 , 0.256423 , 0.847383 , 0.336943 , 0.964623 , -0.591955
6 , 0.554857 , 0.464827 , -0.366832 , 0.233955 , 0.944945 , 0.450026 , 0.695181 , 0.916929 , 0.720573 , 0.136296
7 , 0.590808 , 0.59093 , 0.746916 , 0.844478 , -0.326249 , 0.774212 , 0.892184 , 0.547496 , 0.374786 , 0.928782
8 , -0.558641 , 0.820612 , -0.60802 , 0.474715 , 0.38316 , 0.208441 , 0.825159 , 0.181463 , 0.110111 , -0.58092
9 , 0.588031 , 0.256233 , 0.593921 , 0.0924406 , 0.363811 , 0.835139 , 0.0449538 , 0.882015 , -0.772485 , 0.0359203
10 , 0.425031 , 0.562267 , 0.290701 , 0.222315 , 0.2949 , 0.369536 , 0.223121 , 0.261525 , 0.677749 , 0.380596
11 , 0.76632 , 0.606769 , 0.0432142 , 0.320536 , 0.740165 , 0.630451 , 0.514206 , 0.379894 , 0.462447 , 0.44023
12 , 0.766936 , 0.635292 , 0.297879 , 0.912449 , 0.656386 , 0.313236 , 0.679507 , 0.716495 , 0.972851 , 0.402179
13 , 0.673989 , 0.973583 , 0.249904 , 0.27322 , 0.703629 , 0.768938 , 0.925291 , 0.825678 , 0.721159 , 0.219898
14 , 0.0336619 , 0.830439 , 0.0619221 , 0.339579 , 0.5515 , 0.988098 , 0.274361 , 0.765038 , 0.558824 , 0.78811
15 , 0.124442 , 0.562249 , 0.243904 , 0.584808 , 0.305087 , 0.534196 , 0.522843 , 0.688327 , 0.51713 , 0.0506607
16 , 0.432215 , 0.563274 , 0.212653 , 0.438173 , 0.653365 , 0.767162 , 0.393811 , 0.0579608 , 0.12017 , 0.747777
17 , 0.738133 , 0.167217 , 0.673043 , 0.250887 , 0.0112308 , 0.435463 , 0.0648213 , 0.146953 , 0.765209 , 0.775976
18 , 0.505875 , 0.396912 , 0.780737 , 0.697458 , 0.435292 , 0.0342051 , 0.484902 , 0.147856 , 0.118094 , 0.659957
19 , 0.264022 , 0.376305 , 0.245173 , 0.169878 , 0.195343 , 0.444594 , 0.109159 , 0.622236 , 0.539518 , 0.453163
20 , 0.915281 , 0.826991 , 0.469619 , 0.736167 , 0.697043 , 0.525681 , 0.0495621 , 0.925871 , 0.442213 , 0.942503
21 , 0.927 , 0.609973 , 0.795434 , 0.590594 , 0.949065 , 0.00268563 , 0.0188299 , 0.982208 , 0.801874 , 0.143498
22 , 0.700803 , 0.119584 , 0.609394 , 0.248714 , 0.209552 , 0.747948 , 0.0946074 , 0.245662 , 0.453139 , 0.0156255
23 , 0.171783 , 0.214777 , 0.176885 , 0.120927 , 0.15081 , 0.327207 , 0.283139 , 0.139628 , 0.321274 , 0.271932
24 , 0.305399 , 0.199438 , 0.332286 , 0.668325 , 0.884487 , 0.420942 , 0.157109 , 0.712149 , 0.37083 , 0.634541
