t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.855586 , 0.0809961 , 0.845912 , 0.469314 , 0.216224 , -0.951476 , 0.680013 , 0.671163 , 0.563463 , -0.253151 , 0.213233 , 0.024781 , 0.581042 , 0.72045 , 0.944762 , 0.61623 , 0.866665 , 0.97293 , 0.495499 , 0.345103 , 0.557726 , 0.99823 , 0.701163 , 0.538133 , 0.432966 , 0.672628 , 0.835444 , 0.342662 , 0.178899 , 0.197058 , 0.245094 , 0.75277 , 0.0195929 , 0.877438 , 0.28489 , 0.375408 , 0.144627 , 0.958708 , 0.0113529 , 0.383648
1 , 0.027131 , 0.946898 , 0.718009 , 0.997497 , -0.479049 , 0.548235 , 0.199835 , 0.0884732 , 0.642354 , 0.160588 , 0.764916 , 0.616474 , 0.960784 , 0.35725 , 0.189184 , 0.28544 , 0.776116 , 0.112491 , 0.129643 , 0.555223 , 0.0878933 , 0.0351573 , 0.874325 , 0.73925 , 0.731559 , 0.0854213 , 0.0329905 , 0.0401929 , 0.934996 , 0.132664 , 0.29783 , 0.993713 , 0.788568 , 0.529862 , 0.696493 , 0.513474 , 0.492752 , 0.869747 , 0.665578 , 0.44261
2 , 0.250618 , 0.344768 , -0.673666 , -0.0820338 , 0.123447 , 0.29664 , -0.878994 , -0.662221 , 0.359294 , -0.352611 , 0.0965911 , 0.794916 , 0.344584 , 0.164861 , 0.80047 , 0.347972 , 0.676962 , 0.864864 , 0.118168 , 0.134739 , 0.861873 , 0.520127 , 0.866848 , 0.901151 , 0.452925 , 0.78399 , 0.628712 , 0.258766 , 0.319834 , 0.684622 , 0.0126041 , 0.732505 , 0.391949 , 0.375866 , 0.50441 , 0.609272 , 0.478225 , 0.17716 , 0.330821 , 0.0935697
3 , 0.346385 , 0.84463 , 0.268258 , 0.428663 , 0.080813 , -0.156316 , 0.334635 , 0.633992 , -0.60921 , 0.988647 , 0.995697 , 0.889584 , 0.886227 , 0.222938 , 0.762139 , 0.0551469 , 0.42613 , 0.295236 , 0.221412 , 0.482009 , 0.896023 , 0.233833 , 0.400861 , 0.780236 , 0.724998 , 0.802087 , 0.872097 , 0.751946 , 0.686087 , 0.159185 , 0.342235 , 0.301981 , 0.645344 , 0.138859 , 0.665456 , 0.281838 , 0.742943 , 0.291147 , 0.39378 , 0.0739158
4 , -0.764733 , 0.107517 , 0.525468 , 0.512314 , 0.895932 , 0.598254 , -0.943358 , 0.071749 , 0.685781 , 0.883572 , 0.0482803 , 0.184271 , 0.218909 , 0.942564 , 0.180914 , 0.0328074 , 0.641652 , 0.833827 , 0.123875 , 0.0790735 , 0.146825 , 0.667653 , 0.843562 , 0.189184 , 0.432051 , 0.231727 , 0.786737 , 0.489731 , 0.584216 , 0.893735 , 0.767449 , 0.0365001 , 0.628712 , 0.170965 , 0.0432752 , 0.562029 , 0.884518 , 0.472976 , 0.151799 , 0.567949
5 , 0.326518 , 0.400922 , 1 , -0.619312 , 0.664144 , 0.505722 , -0.917966 , 0.714988 , -0.461013 , 0.555925 , 0.484603 , 0.77514 , 0.427717 , 0.0667135 , 0.542283 , 0.830805 , 0.897458 , 0.280038 , 0.725028 , 0.357616 , 0.843013 , 0.0116581 , 0.101749 , 0.0477309 , 0.672018 , 0.336528 , 0.189764 , 0.834346 , 0.344646 , 0.494644 , 0.44142 , 0.572863 , 0.393262 , 0.816004 , 0.677999 , 0.318155 , 0.288278 , 0.323496 , 0.207556 , 0.75753
6 , 0.774621 , 0.828455 , 0.51088 , 0.630634 , -0.157445 , 0.0732139 , -0.92169 , -0.661031 , 0.577227 , 0.532456 , 0.221503 , 0.204108 , 0.000305185 , 0.477828 , 0.225654 , 0.810083 , 0.959441 , 0.176366 , 0.752007 , 0.465041 , 0.442152 , 0.768303 , 0.141636 , 0.0584429 , 0.838252 , 0.289773 , 0.336467 , 0.341044 , 0.284738 , 0.700827 , 0.959441 , 0.775964 , 0.293588 , 0.3979 , 0.680502 , 0.306833 , 0.584368 , 0.896298 , 0.488571 , 0.998108
7 , 0.361614 , 0.414167 , 0.0312815 , 0.673544 , -0.994415 , 0.861446 , -0.178411 , 0.256447 , 0.0730613 , -0.77575 , 0.00863674 , 0.023957 , 0.162572 , 0.467544 , 0.185705 , 0.5244 , 0.468673 , 0.207434 , 0.601276 , 0.087405 , 0.213202 , 0.990204 , 0.132969 , 0.00747703 , 0.326701 , 0.537858 , 0.189764 , 0.183844 , 0.540757 , 0.871853 , 0.753258 , 0.289682 , 0.944609 , 0.83404 , 0.752281 , 0.848872 , 0.729606 , 0.435957 , 0.89172 , 0.619282
8 , -0.343394 , 0.830439 , 0.660451 , -0.900662 , -0.0706503 , 0.411908 , 0.445448 , 0.535844 , 0.44557 , 0.438124 , 0.0844142 , 0.951262 , 0.505203 , 0.626331 , 0.205817 , 0.252144 , 0.978149 , 0.780541 , 0.814692 , 0.985351 , 0.44322 , 0.143742 , 0.218818 , 0.690451 , 0.867946 , 0.788537 , 0.314737 , 0.206244 , 0.52504 , 0.101321 , 0.110721 , 0.712546 , 0.803674 , 0.87344 , 0.329722 , 0.129765 , 0.714682 , 0.741447 , 0.552751 , 0.350719
9 , 0.123875 , -0.882138 , 0.901791 , 0.589648 , 0.312296 , 0.990112 , 0.733818 , 0.575976 , -0.463942 , 0.655995 , 0.247749 , 0.763421 , 0.307474 , 0.00790429 , 0.630268 , 0.834803 , 0.749199 , 0.444319 , 0.0967742 , 0.398602 , 0.269509 , 0.597461 , 0.910154 , 0.463088 , 0.484115 , 0.624195 , 0.398175 , 0.597186 , 0.00790429 , 0.955229 , 0.820338 , 0.398602 , 0.377606 , 0.960082 , 0.353832 , 0.125828 , 0.896115 , 0.154302 , 0.740837 , 0.372906
