t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.798334 , 0.986114 , 0.794397 , 0.755638 , 0.724479 , 0.0673544 , 0.0529496 , -0.590228 , 0.368267 , 0.470199
1 , 0.182287 , -0.304544 , 0.0171819 , -0.370251 , 0.911069 , 0.497208 , 0.0210578 , 0.347026 , 0.241432 , -0.60094
2 , 0.612629 , 0.469161 , -0.250618 , 0.104923 , 0.83639 , 0.955077 , 0.840663 , 0.129154 , 0.512223 , 0.9523
3 , 0.501968 , 0.297708 , 0.475478 , -0.251595 , 0.42204 , -0.916959 , 0.870296 , 0.507157 , 0.990661 , 0.379131
4 , -0.410047 , 0.503739 , 0.111057 , 0.0965911 , 0.123936 , 0.522385 , 0.229316 , 0.864711 , 0.370891 , 0.387982
5 , 0.178411 , 0.752159 , 0.782495 , 0.00866726 , 0.0859096 , 0.298776 , 0.0739769 , 0.0198981 , 0.0426038 , 0.20661
6 , 0.49498 , 0.305551 , 0.0913419 , -0.595141 , 0.104099 , 0.131291 , -0.730338 , -0.0558794 , 0.58272 , 0.17716
7 , 0.28367 , 0.759606 , 0.792169 , -0.0797144 , -0.647511 , 0.0287179 , -0.446303 , 0.692679 , 0.837672 , 0.747826
8 , 0.776696 , 0.783868 , -0.0762047 , 0.873867 , 0.39732 , 0.262123 , 0.3314 , 0.430555 , 0.673788 , 0.107303
9 , -0.624866 , 0.246559 , 0.681112 , 0.180914 , 0.140385 , 0.743767 , 0.589435 , 0.631733 , 0.446516 , 0.0401624
10 , 0.167425 , 0.999725 , 0.293161 , 0.267647 , 0.28959 , 0.821894 , 0.867672 , 0.564959 , 0.0874355 , 0.508499
11 , 0.730369 , 0.615436 , 0.353954 , 0.409894 , 0.207099 , 0.927702 , 0.757897 , 0.487259 , 0.867641 , 0.638203
12 , 0.0968352 , 0.216895 , 0.967559 , 0.892422 , 0.939665 , 0.898129 , 0.858852 , 0.858333 , 0.359508 , 0.727103
13 , 0.803919 , 0.689688 , 0.419202 , 0.198675 , 0.76574 , 0.564531 , 0.149998 , 0.226356 , 0.226844 , 0.840754
14 , 0.209082 , 0.154912 , 0.835932 , 0.929746 , 0.911191 , 0.8811 , 0.451521 , 0.344249 , 0.857967 , 0.861232
15 , 0.501511 , 0.316599 , 0.648274 , 0.986724 , 0.137669 , 0.931242 , 0.439955 , 0.613392 , 0.734794 , 0.60625
16 , 0.370251 , 0.281259 , 0.566027 , 0.160772 , 0.107669 , 0.182409 , 0.109561 , 0.522385 , 0.322459 , 0.596728
17 , 0.154088 , 0.193213 , 0.743187 , 0.949767 , 0.302866 , 0.534471 , 0.807794 , 0.603504 , 0.209723 , 0.221686
18 , 0.383618 , 0.272774 , 0.707389 , 0.477584 , 0.985565 , 0.577899 , 0.497635 , 0.11124 , 0.567614 , 0.544603
19 , 0.418287 , 0.0412 , 0.732871 , 0.902799 , 0.10831 , 0.298532 , 0.630177 , 0.762139 , 0.0349132 , 0.440992
20 , 0.300363 , 0.660939 , 0.647328 , 0.297189 , 0.704489 , 0.0701315 , 0.378002 , 0.695486 , 0.0993988 , 0.226814
21 , 0.0842006 , 0.130375 , 0.584704 , 0.106265 , 0.110721 , 0.22718 , 0.380261 , 0.497177 , 0.839717 , 0.961333
22 , 0.652852 , 0.606433 , 0.71395 , 0.790429 , 0.709159 , 0.514908 , 0.162236 , 0.878903 , 0.153752 , 0.350536
23 , 0.729667 , 0.106937 , 0.695853 , 0.777154 , 0.405683 , 0.429853 , 0.136143 , 0.518784 , 0.174047 , 0.820032
24 , 0.0410779 , 0.168615 , 0.138401 , 0.985382 , 0.960753 , 0.707999 , 0.0635701 , 0.482833 , 0.0904569 , 0.3567
25 , 0.318308 , 0.256539 , 0.715171 , 0.578021 , 0.926908 , 0.623402 , 0.516129 , 0.272652 , 0.836573 , 0.509415
26 , 0.133457 , 0.521043 , 0.549333 , 0.305918 , 0.909391 , 0.747398 , 0.340037 , 0.828242 , 0.0868252 , 0.462966
27 , 0.807703 , 0.240333 , 0.554765 , 0.735008 , 0.293039 , 0.413343 , 0.722434 , 0.683248 , 0.614978 , 0.337321
28 , 0.0289621 , 0.501663 , 0.449721 , 0.487228 , 0.229835 , 0.595569 , 0.730613 , 0.560015 , 0.963622 , 0.576739
29 , 0.421644 , 0.58858 , 0.387768 , 0.166112 , 0.534776 , 0.0762047 , 0.67626 , 0.481124 , 0.479385 , 0.709098
30 , 0.739769 , 0.786554 , 0.207495 , 0.507431 , 0.819575 , 0.269051 , 0.961119 , 0.594317 , 0.698935 , 0.500168
