t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.00256355 , 0.028016 , 0.557329 , 0.500229 , 0.0634785 , 0.00570696 , 0.214026 , 0.369549 , -0.740104 , 0.865444 , 0.705374 , 0.0512101 , 0.717002 , 0.720542 , 0.173315 , 0.886471 , 0.674612 , 0.757103 , 0.344188 , 0.701346 , 0.718558 , 0.132206 , 0.0754112 , 0.332194 , 0.620228 , 0.604816 , 0.374493 , 0.886776 , 0.456496 , 0.4391 , 0.982391 , 0.206244 , 0.547105 , 0.395856 , 0.692038 , 0.935331 , 0.264718 , 0.961699 , 0.0778527 , 0.00100711
1 , 0.79812 , 0.18955 , 0.182073 , 0.12534 , 0.723808 , 0.347026 , -0.0355846 , 0.452895 , 0.399304 , 0.757988 , 0.83105 , 0.521928 , 0.0174261 , 0.0743126 , 0.837947 , 0.887417 , 0.115818 , 0.942442 , 0.823634 , 0.266274 , 0.773125 , 0.993408 , 0.296365 , 0.819819 , 0.8905 , 0.487503 , 0.0119938 , 0.629505 , 0.0777306 , 0.47496 , 0.44792 , 0.94644 , 0.551714 , 0.0404065 , 0.561754 , 0.147282 , 0.523576 , 0.466933 , 0.346477 , 0.176366
2 , 0.741508 , 0.737785 , 0.87759 , -0.422315 , -0.187139 , 0.62038 , 0.220038 , 0.73043 , -0.0552995 , 0.193579 , 0.673452 , 0.495682 , 0.443861 , 0.0683004 , 0.949187 , 0.196783 , 0.0576495 , 0.282601 , 0.664907 , 0.925443 , 0.561998 , 0.505509 , 0.256111 , 0.377483 , 0.0815149 , 0.769555 , 0.756432 , 0.451003 , 0.955718 , 0.254341 , 0.000946074 , 0.535844 , 0.255593 , 0.981811 , 0.631519 , 0.416669 , 0.112857 , 0.769707 , 0.704184 , 0.855708
3 , 0.166692 , -0.490127 , 0.714225 , 0.0974761 , 0.207007 , 0.143712 , 0.99237 , 0.725333 , 0.644581 , 0.142521 , 0.0281381 , 0.184454 , 0.368755 , 0.247993 , 0.148106 , 0.167486 , 0.923582 , 0.812128 , 0.191046 , 0.700613 , 0.708121 , 0.12653 , 0.739952 , 0.0498672 , 0.384198 , 0.27076 , 0.900601 , 0.212867 , 0.884518 , 0.27546 , 0.289376 , 0.282144 , 0.716178 , 0.337962 , 0.376965 , 0.750908 , 0.638447 , 0.174108 , 0.551988 , 0.625141
4 , 0.681722 , 0.759423 , -0.749931 , -0.948912 , 0.113468 , 0.756066 , 0.594806 , -0.633778 , -0.649403 , -0.998016 , 0.119907 , 0.866024 , 0.586779 , 0.410108 , 0.414502 , 0.903256 , 0.222297 , 0.286599 , 0.793542 , 0.432112 , 0.275918 , 0.538102 , 0.797021 , 0.505753 , 0.856838 , 0.866817 , 0.489303 , 0.795526 , 0.0762658 , 0.0493484 , 0.326456 , 0.0310678 , 0.0846583 , 0.321696 , 0.377361 , 0.340098 , 0.600818 , 0.286142 , 0.257912 , 0.0231025
5 , 0.661946 , 0.53853 , 0.433302 , 0.333048 , 0.823969 , 0.970306 , 0.245888 , 0.218024 , -0.785119 , -0.398999 , 0.367504 , 0.0171819 , 0.760888 , 0.870144 , 0.726035 , 0.442335 , 0.451369 , 0.563799 , 0.611011 , 0.138066 , 0.150304 , 0.0558184 , 0.431684 , 0.26072 , 0.428785 , 0.524277 , 0.635945 , 0.945585 , 0.790185 , 0.759972 , 0.432203 , 0.639363 , 0.860134 , 0.525864 , 0.882107 , 0.654866 , 0.273995 , 0.923826 , 0.348247 , 0.262978
6 , 0.806909 , 0.6863 , 0.57973 , 0.12534 , 0.368084 , 0.458083 , 0.220923 , 0.887967 , 0.941465 , 0.912046 , 0.869106 , 0.93289 , 0.245827 , 0.122806 , 0.25074 , 0.740074 , 0.190008 , 0.689657 , 0.553789 , 0.485458 , 0.540483 , 0.164312 , 0.419904 , 0.0248421 , 0.0296335 , 0.46086 , 0.963744 , 0.248726 , 0.0862758 , 0.04944 , 0.299753 , 0.572131 , 0.268197 , 0.333354 , 0.501938 , 0.668783 , 0.709555 , 0.152379 , 0.824091 , 0.0806909
7 , 0.0937529 , 0.378979 , 0.00524918 , 0.136814 , 0.185766 , 0.13657 , -0.0330821 , 0.781579 , 0.749748 , 0.782922 , 0.889828 , 0.363109 , 0.0697653 , 0.926115 , 0.354198 , 0.981414 , 0.162694 , 0.720603 , 0.955473 , 0.903348 , 0.608997 , 0.177496 , 0.250587 , 0.175329 , 0.843074 , 0.430464 , 0.172216 , 0.227302 , 0.704459 , 0.928251 , 0.186895 , 0.625751 , 0.765282 , 0.452528 , 0.0254524 , 0.206122 , 0.865322 , 0.444349 , 0.602527 , 0.70745
8 , 0.688284 , -0.923978 , 0.491317 , 0.0769372 , 0.0285348 , 0.674642 , 0.876247 , 0.750206 , 0.563891 , -0.736503 , 0.132206 , 0.198523 , 0.355174 , 0.340373 , 0.20191 , 0.254952 , 0.554765 , 0.813715 , 0.632588 , 0.370159 , 0.225379 , 0.0235908 , 0.192114 , 0.354045 , 0.685507 , 0.133488 , 0.728599 , 0.562883 , 0.0682699 , 0.810144 , 0.232368 , 0.775445 , 0.667104 , 0.577105 , 0.360668 , 0.414655 , 0.859523 , 0.964873 , 0.083346 , 0.967254
9 , 0.650044 , -0.59444 , 0.511887 , 0.638112 , 0.164739 , 0.770257 , 0.0939055 , 0.859554 , -0.605731 , -0.804956 , 0.0714744 , 0.736229 , 0.960631 , 0.75396 , 0.239113 , 0.119541 , 0.361064 , 0.615314 , 0.633717 , 0.40614 , 0.845424 , 0.155431 , 0.483749 , 0.190405 , 0.510392 , 0.751854 , 0.684255 , 0.444075 , 0.413953 , 0.672628 , 0.897305 , 0.147832 , 0.90289 , 0.171453 , 0.601062 , 0.363048 , 0.349437 , 0.981628 , 0.840236 , 0.499741
