t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.722953 , 0.122227 , 0.729637 , 0.214484 , 0.135014 , 0.44557 , 0.805872 , 0.112186 , 0.0781274 , 0.725516 , 0.969726 , 0.414777 , 0.136601 , 0.411725 , 0.881619 , 0.95117 , 0.19306 , 0.371197 , 0.0955229 , 0.725578 , 0.997986 , 0.228248 , 0.553972 , 0.611438 , 0.893246 , 0.96942 , 0.456526 , 0.527482 , 0.600848 , 0.460494 , 0.557085 , 0.76165 , 0.499039 , 0.113071 , 0.629871 , 0.915036 , 0.692648 , 0.12888 , 0.810572 , 0.0916471
1 , 0.120182 , -0.959624 , 0.973296 , 0.156865 , 0.764122 , -0.279458 , -0.352092 , 0.469985 , 0.237922 , 0.145512 , 0.569689 , 0.314005 , 0.575915 , 0.144322 , 0.462661 , 0.857295 , 0.540696 , 0.145665 , 0.104862 , 0.198798 , 0.0639973 , 0.956786 , 0.709647 , 0.918363 , 0.448744 , 0.874905 , 0.650472 , 0.688833 , 0.93646 , 0.697653 , 0.0328684 , 0.633595 , 0.296579 , 0.607654 , 0.821131 , 0.314249 , 0.52913 , 0.112918 , 0.157353 , 0.143162
2 , 0.0471511 , 0.417371 , -0.434767 , 0.232826 , 0.962462 , 0.598346 , 0.50206 , 0.190069 , -0.142521 , -0.215217 , 0.684042 , 0.203558 , 0.801172 , 0.433454 , 0.023957 , 0.956664 , 0.588366 , 0.494613 , 0.374981 , 0.462142 , 0.540513 , 0.128758 , 0.0999481 , 0.0278939 , 0.944243 , 0.184942 , 0.486618 , 0.140812 , 0.986816 , 0.757561 , 0.922758 , 0.813593 , 0.598437 , 0.726157 , 0.894772 , 0.556688 , 0.568773 , 0.955809 , 0.00830103 , 0.203925
3 , 0.548204 , 0.178045 , 0.359233 , -0.854946 , -0.664052 , 0.917905 , 0.935026 , 0.889767 , -0.227454 , 0.0928373 , 0.520615 , 0.720573 , 0.445784 , 0.0747398 , 0.579333 , 0.0458998 , 0.561846 , 0.950621 , 0.208502 , 0.818018 , 0.847835 , 0.00396741 , 0.351665 , 0.182104 , 0.971618 , 0.952879 , 0.983856 , 0.905393 , 0.612964 , 0.366039 , 0.54799 , 0.29487 , 0.257424 , 0.3708 , 0.00958281 , 0.4232 , 0.00387585 , 0.864986 , 0.519913 , 0.284005
4 , 0.0209052 , 0.591052 , 0.959838 , 0.447188 , 0.048677 , -0.549455 , 0.703207 , -0.426344 , 0.575457 , -0.495621 , 0.0131535 , 0.176061 , 0.474746 , 0.238258 , 0.0268868 , 0.521775 , 0.852626 , 0.428694 , 0.364879 , 0.821436 , 0.490402 , 0.849117 , 0.404096 , 0.686514 , 0.945067 , 0.88348 , 0.274514 , 0.274972 , 0.361614 , 0.669973 , 0.269051 , 0.673269 , 0.800409 , 0.759331 , 0.414441 , 0.754448 , 0.814051 , 0.383068 , 0.114414 , 0.0351878
5 , -0.387127 , 0.701559 , 0.239509 , 0.114963 , 0.153386 , 0.423231 , -0.0464492 , 0.95053 , 0.107913 , 0.546495 , 0.63451 , 0.123203 , 0.546495 , 0.975738 , 0.966155 , 0.9841 , 0.696219 , 0.581347 , 0.506394 , 0.54329 , 0.998291 , 0.410474 , 0.763115 , 0.195471 , 0.667684 , 0.430677 , 0.483261 , 0.722922 , 0.656514 , 0.959807 , 0.989593 , 0.682485 , 0.244453 , 0.772729 , 0.576952 , 0.610859 , 0.207404 , 0.360363 , 0.233711 , 0.536119
6 , 0.704001 , 0.98706 , 0.668294 , 0.0728172 , 0.224281 , 0.0110477 , -0.975707 , 0.551317 , 0.512803 , 0.339488 , 0.0162053 , 0.18479 , 0.712729 , 0.769066 , 0.884182 , 0.161229 , 0.751122 , 0.257118 , 0.575762 , 0.218604 , 0.993286 , 0.511612 , 0.880001 , 0.122196 , 0.0226753 , 0.0202948 , 0.730949 , 0.938475 , 0.114902 , 0.51738 , 0.785119 , 0.854122 , 0.0385144 , 0.427778 , 0.437544 , 0.557878 , 0.187231 , 0.0525834 , 0.218238 , 0.20246
7 , -0.34022 , -0.683554 , -0.162084 , 0.011536 , 0.187811 , -0.375744 , 0.169408 , 0.037141 , -0.478378 , 0.0819117 , 0.0313425 , 0.0471206 , 0.612384 , 0.526231 , 0.367168 , 0.0642415 , 0.733879 , 0.469008 , 0.761406 , 0.185278 , 0.380596 , 0.776055 , 0.655385 , 0.174047 , 0.789941 , 0.397504 , 0.263527 , 0.986969 , 0.989013 , 0.588519 , 0.657063 , 0.303018 , 0.129734 , 0.474837 , 0.788324 , 0.0761742 , 0.243202 , 0.343516 , 0.310953 , 0.822108
8 , -0.79696 , 0.795679 , 0.0628376 , 0.781732 , 0.293497 , 0.178869 , 0.94879 , 0.436903 , 0.695944 , 0.571886 , 0.496109 , 0.0261544 , 0.816065 , 0.930296 , 0.493576 , 0.775201 , 0.767663 , 0.778954 , 0.207221 , 0.520737 , 0.665273 , 0.474929 , 0.0681478 , 0.0125126 , 0.587298 , 0.0996124 , 0.706046 , 0.594989 , 0.732139 , 0.480667 , 0.411786 , 0.637196 , 0.154698 , 0.120396 , 0.777032 , 0.0966826 , 0.167882 , 0.0925932 , 0.786126 , 0.715262
9 , 0.9429 , 0.270028 , -0.429762 , -0.265511 , 0.639058 , 0.709098 , 0.927213 , -0.394147 , 0.220985 , 0.342082 , 0.14713 , 0.111881 , 0.476974 , 0.54854 , 0.0652486 , 0.777154 , 0.599353 , 0.504318 , 0.122593 , 0.281655 , 0.393323 , 0.499496 , 0.929411 , 0.0385144 , 0.937071 , 0.0537736 , 0.441359 , 0.560564 , 0.690512 , 0.785668 , 0.664205 , 0.993225 , 0.756096 , 0.874874 , 0.535844 , 0.660817 , 0.998108 , 0.607685 , 0.203345 , 0.0196539
