t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.797388 , -0.0440687 , 0.221229 , -0.137303 , 0.455824 , 0.455092 , 0.371136 , 0.183721 , -0.836299 , -0.491226 , 0.533067 , 0.880642 , 0.803339 , 0.904172 , 0.780908 , 0.602954 , 0.247536 , 0.033845 , 0.899808 , 0.126286 , 0.55623 , 0.57506 , 0.131016 , 0.883145 , 0.811853 , 0.441176 , 0.0311289 , 0.0682089 , 0.500504 , 0.236152 , 0.07416 , 0.0906095 , 0.184484 , 0.621876 , 0.631275 , 0.017365 , 0.00570696 , 0.727622 , 0.53029 , 0.27543
1 , 0.941343 , 0.47148 , 0.0859401 , -0.0437025 , 0.995148 , -0.402509 , 0.83517 , -0.608386 , -0.760765 , 0.636586 , 0.051973 , 0.261299 , 0.0993988 , 0.688711 , 0.522263 , 0.81344 , 0.711997 , 0.882199 , 0.401105 , 0.101535 , 0.596057 , 0.341502 , 0.778375 , 0.155675 , 0.612384 , 0.72689 , 0.909604 , 0.941771 , 0.896725 , 0.0637226 , 0.957793 , 0.664022 , 0.261422 , 0.515061 , 0.0538957 , 0.4785 , 0.899442 , 0.918302 , 0.649037 , 0.670644
2 , 0.553636 , 0.290201 , 0.641102 , 0.456221 , -0.830714 , 0.863918 , 0.693838 , 0.42204 , -0.797906 , 0.985534 , 0.977691 , 0.719352 , 0.466018 , 0.0999176 , 0.454543 , 0.324747 , 0.752037 , 0.349925 , 0.0538652 , 0.25132 , 0.419233 , 0.101657 , 0.361705 , 0.284371 , 0.505173 , 0.8258 , 0.450819 , 0.375958 , 0.202521 , 0.349803 , 0.913114 , 0.892911 , 0.827723 , 0.622974 , 0.205908 , 0.17777 , 0.503403 , 0.100986 , 0.594806 , 0.0972625
3 , 0.0514542 , 0.663411 , -0.413282 , 0.147679 , 0.249123 , -0.647206 , 0.825282 , 0.472976 , -0.929716 , 0.769066 , 0.399213 , 0.588885 , 0.700247 , 0.421644 , 0.12534 , 0.00384533 , 0.616657 , 0.69454 , 0.323771 , 0.110721 , 0.318735 , 0.187506 , 0.126255 , 0.796045 , 0.114383 , 0.300394 , 0.225257 , 0.0755333 , 0.89285 , 0.563219 , 0.917997 , 0.398022 , 0.853389 , 0.121586 , 0.679464 , 0.515458 , 0.0524613 , 0.0847499 , 0.906278 , 0.723319
4 , 0.535844 , 0.939055 , 0.894345 , -0.610553 , -0.580889 , 0.128697 , 0.96765 , 0.206153 , 0.447218 , 0.099765 , 0.234748 , 0.0563677 , 0.78576 , 0.257912 , 0.730003 , 0.437483 , 0.0483108 , 0.755516 , 0.181677 , 0.153569 , 0.688681 , 0.0917081 , 0.014069 , 0.739586 , 0.0130009 , 0.502914 , 0.160466 , 0.208625 , 0.863979 , 0.216437 , 0.592456 , 0.830195 , 0.827723 , 0.1095 , 0.61916 , 0.113071 , 0.0232856 , 0.104862 , 0.20951 , 0.754357
5 , 0.646046 , 0.163854 , 0.944548 , 0.467147 , -0.997955 , 0.982696 , -0.751 , -0.292093 , -0.784722 , -0.411573 , 0.366985 , 0.628986 , 0.358257 , 0.972137 , 0.313181 , 0.998169 , 0.127415 , 0.803858 , 0.997101 , 0.0811792 , 0.512711 , 0.8623 , 0.214911 , 0.642994 , 0.336161 , 0.0947295 , 0.216834 , 0.488937 , 0.172063 , 0.510056 , 0.999573 , 0.0769372 , 0.622395 , 0.377209 , 0.647694 , 0.145543 , 0.122654 , 0.717704 , 0.269021 , 0.890835
6 , 0.851833 , 0.871548 , 0.271218 , 0.192999 , 0.588824 , 0.0216376 , -0.694388 , 0.0348216 , 0.540239 , 0.949339 , 0.491256 , 0.018952 , 0.91525 , 0.823328 , 0.246345 , 0.388775 , 0.423139 , 0.150914 , 0.269112 , 0.651967 , 0.477248 , 0.121982 , 0.34196 , 0.0955229 , 0.0193487 , 0.190985 , 0.688345 , 0.882748 , 0.396344 , 0.602313 , 0.0711081 , 0.0950041 , 0.979827 , 0.801843 , 0.416791 , 0.298074 , 0.900754 , 0.319926 , 0.66332 , 0.409925
7 , 0.858699 , 0.15482 , 0.949278 , 0.305307 , 0.827631 , -0.240791 , 0.920286 , 0.51268 , 0.179205 , 0.170843 , 0.833003 , 0.850398 , 0.425733 , 0.706046 , 0.136326 , 0.0719016 , 0.107425 , 0.423688 , 0.351665 , 0.458541 , 0.709677 , 0.713065 , 0.232643 , 0.954527 , 0.661855 , 0.13007 , 0.128391 , 0.940916 , 0.6274 , 0.503616 , 0.658467 , 0.366955 , 0.626453 , 0.366527 , 0.782769 , 0.348399 , 0.98938 , 0.293344 , 0.0858486 , 0.872616
8 , 0.10123 , 0.964415 , 0.795251 , 0.336833 , 0.0713828 , 0.183966 , -0.651875 , -0.915464 , -0.152623 , 0.542467 , 0.390637 , 0.0942717 , 0.497116 , 0.900052 , 0.822138 , 0.490158 , 0.188086 , 0.911771 , 0.829157 , 0.558153 , 0.141758 , 0.966582 , 0.374523 , 0.177587 , 0.014832 , 0.868191 , 0.900571 , 0.755913 , 0.0803552 , 0.595996 , 0.20835 , 0.983459 , 0.0109561 , 0.805109 , 0.607532 , 0.373547 , 0.96527 , 0.774163 , 0.270638 , 0.455733
9 , 0.581347 , 0.929838 , 0.863369 , 0.626209 , 0.473098 , -0.446425 , 0.73394 , -0.848323 , 0.882931 , 0.750175 , 0.860012 , 0.638569 , 0.754601 , 0.735923 , 0.615741 , 0.483749 , 0.517136 , 0.893368 , 0.698599 , 0.362896 , 0.497879 , 0.597003 , 0.955809 , 0.27958 , 0.09476 , 0.998871 , 0.354381 , 0.54387 , 0.333415 , 0.777886 , 0.0635701 , 0.35023 , 0.667714 , 0.871456 , 0.184179 , 0.582171 , 0.838466 , 0.0476699 , 0.543199 , 0.908994

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
