t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , -0.117771 , 0.882595 , 0.93585 , -0.922239 , 0.462996 , -0.848537 , 0.380108 , 0.0744652 , 0.192907 , 0.144353 , 0.426038 , 0.0122074 , 0.87225 , 0.765893 , 0.241523 , 0.87521 , 0.868129 , 0.431166 , 0.317728 , 0.249275 , 0.733879 , 0.0374157 , 0.938749 , 0.843043 , 0.54152 , 0.697806 , 0.422315 , 0.199377 , 0.0509354 , 0.393384 , 0.194067 , 0.387677 , 0.694571 , 0.617206 , 0.104617 , 0.790338 , 0.45323 , 0.0483108 , 0.930052 , 0.368511
1 , 0.565813 , 0.844722 , 0.843989 , 0.0826136 , 0.0786462 , 0.271187 , 0.825739 , -0.175146 , -0.240059 , 0.366771 , 0.442579 , 0.612812 , 0.320627 , 0.979095 , 0.861476 , 0.679678 , 0.35905 , 0.146184 , 0.773064 , 0.692618 , 0.76635 , 0.743431 , 0.0944548 , 0.16599 , 0.0671712 , 0.953154 , 0.0177923 , 0.438124 , 0.9429 , 0.563524 , 0.088229 , 0.405713 , 0.919706 , 0.162358 , 0.260079 , 0.633931 , 0.873165 , 0.730644 , 0.276315 , 0.0361339
2 , -0.661824 , 0.248726 , 0.110782 , -0.641865 , 0.998932 , 0.836024 , 0.0592059 , 0.386822 , 0.101444 , -0.435682 , 0.0200507 , 0.38554 , 0.0556658 , 0.0334788 , 0.0289621 , 0.826807 , 0.290445 , 0.658895 , 0.534654 , 0.660787 , 0.0630818 , 0.958953 , 0.516312 , 0.503037 , 0.794 , 0.188879 , 0.468368 , 0.156194 , 0.700003 , 0.979461 , 0.82754 , 0.227363 , 0.655141 , 0.298379 , 0.218085 , 0.562059 , 0.308451 , 0.338816 , 0.541398 , 0.74865
3 , 0.862819 , 0.558306 , 0.0518204 , 0.735588 , -0.811426 , -0.612445 , 0.37431 , 0.392163 , -0.781579 , -0.129337 , 0.858943 , 0.979247 , 0.0194708 , 0.330882 , 0.665731 , 0.362499 , 0.834681 , 0.349498 , 0.486129 , 0.263283 , 0.244209 , 0.960356 , 0.948424 , 0.872158 , 0.766961 , 0.755638 , 0.4373 , 0.893307 , 0.311747 , 0.741874 , 0.0762963 , 0.652211 , 0.479324 , 0.676962 , 0.851161 , 0.497482 , 0.696158 , 0.00112918 , 0.137944 , 0.540117
4 , 0.301401 , 0.460707 , 0.749809 , 0.572161 , 0.401837 , 0.0695212 , -0.71456 , -0.0248421 , -0.788324 , 0.431867 , 0.360332 , 0.739341 , 0.938932 , 0.976592 , 0.790735 , 0.0999176 , 0.0837733 , 0.0167547 , 0.544298 , 0.29899 , 0.499771 , 0.403333 , 0.800623 , 0.532273 , 0.448714 , 0.012421 , 0.913663 , 0.371197 , 0.657918 , 0.213843 , 0.109867 , 0.228339 , 0.958678 , 0.0908841 , 0.552873 , 0.302927 , 0.683828 , 0.491104 , 0.534867 , 0.201209
5 , -0.494827 , 0.252113 , -0.624287 , -0.789911 , 0.374554 , 0.92523 , -0.148137 , 0.383587 , -0.0615864 , 0.35783 , 0.644246 , 0.121494 , 0.298868 , 0.788842 , 0.855068 , 0.880612 , 0.651906 , 0.547746 , 0.935057 , 0.989959 , 0.0780053 , 0.717765 , 0.699179 , 0.940092 , 0.332835 , 0.846248 , 0.888089 , 0.576159 , 0.246803 , 0.665334 , 0.615314 , 0.45967 , 0.510758 , 0.243812 , 0.163732 , 0.113254 , 0.617847 , 0.121799 , 0.308084 , 0.736015
6 , 0.93408 , 0.0391247 , 0.929594 , 0.595264 , 0.60741 , 0.469955 , 0.0121769 , 0.200903 , 0.734489 , 0.884701 , 0.40553 , 0.646443 , 0.184729 , 0.130406 , 0.476699 , 0.439436 , 0.708853 , 0.471816 , 0.432478 , 0.381512 , 0.398785 , 0.127049 , 0.662618 , 0.332255 , 0.181921 , 0.816523 , 0.653615 , 0.465621 , 0.578509 , 0.542589 , 0.117161 , 0.637776 , 0.892697 , 0.144688 , 0.521928 , 0.292398 , 0.156835 , 0.265572 , 0.816523 , 0.444136
7 , 0.717643 , 0.583758 , -0.104587 , 0.995117 , -0.733055 , 0.2107 , -0.123356 , -0.0186468 , 0.0866726 , 0.54741 , 0.764244 , 0.801691 , 0.650044 , 0.469008 , 0.732292 , 0.279305 , 0.101932 , 0.306345 , 0.716666 , 0.81457 , 0.79165 , 0.292734 , 0.902402 , 0.932401 , 0.891201 , 0.924772 , 0.731376 , 0.300424 , 0.133213 , 0.362896 , 0.0283822 , 0.29899 , 0.314249 , 0.127293 , 0.639119 , 0.0155034 , 0.509751 , 0.49852 , 0.502518 , 0.627796
8 , -0.536393 , 0.768639 , 0.837336 , 0.0711997 , 0.201483 , 0.425825 , -0.359325 , -0.200262 , 0.128666 , 0.0860927 , 0.766198 , 0.797388 , 0.766076 , 0.0718711 , 0.661489 , 0.461745 , 0.721732 , 0.0990326 , 0.507309 , 0.376446 , 0.859218 , 0.583911 , 0.248726 , 0.783074 , 0.97644 , 0.00900296 , 0.421491 , 0.601733 , 0.984558 , 0.233894 , 0.325907 , 0.306436 , 0.176336 , 0.494705 , 0.501144 , 0.475906 , 0.299234 , 0.369945 , 0.817988 , 0.923856
9 , 0.69216 , -0.482498 , 0.506333 , 0.676473 , 0.92288 , 0.887783 , -0.932676 , 0.334544 , 0.0710471 , 0.547685 , 0.690176 , 0.581225 , 0.00909452 , 0.742058 , 0.140782 , 0.71984 , 0.768456 , 0.0741905 , 0.62862 , 0.736381 , 0.465499 , 0.971984 , 0.201483 , 0.202795 , 0.687521 , 0.763359 , 0.97882 , 0.733177 , 0.0377819 , 0.998291 , 0.851619 , 0.557054 , 0.434126 , 0.788934 , 0.493973 , 0.717154 , 0.0499283 , 0.796991 , 0.774865 , 0.260628

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
