t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.710257 , -0.799676 , 0.987182 , 0.463668 , 0.34373 , 0.175298 , 0.376415 , 0.00341807 , -0.731925 , 0.771355 , 0.467483 , 0.695456 , 0.821986 , 0.59032 , 0.784326 , 0.563097 , 0.540696 , 0.138157 , 0.447371 , 0.261666 , 0.0852992 , 0.714225 , 0.28843 , 0.014771 , 0.563799 , 0.508286 , 0.0878933 , 0.475845 , 0.622211 , 0.853664 , 0.339396 , 0.919584 , 0.253243 , 0.411512 , 0.533067 , 0.608539 , 0.484451 , 0.406232 , 0.476974 , 0.917356
1 , 0.193793 , 0.409497 , 0.492782 , -0.112888 , 0.105014 , 0.414686 , 0.289376 , 0.655538 , 0.647206 , -0.43318 , 0.673605 , 0.3361 , 0.760063 , 0.498459 , 0.375011 , 0.674337 , 0.0487991 , 0.438307 , 0.168035 , 0.212165 , 0.600757 , 0.62917 , 0.332408 , 0.648823 , 0.99234 , 0.067568 , 0.273934 , 0.975646 , 0.626942 , 0.158574 , 0.77459 , 0.006592 , 0.147832 , 0.66802 , 0.516007 , 0.978057 , 0.596393 , 0.194342 , 0.923582 , 0.0703146
2 , 0.694021 , 0.0784631 , -0.433851 , 0.651631 , 0.851161 , -0.00967437 , 0.705618 , 0.78637 , -0.158086 , -0.276254 , 0.0108646 , 0.832667 , 0.104648 , 0.0191656 , 0.68685 , 0.773431 , 0.550951 , 0.241737 , 0.0583209 , 0.0718101 , 0.759636 , 0.297647 , 0.32667 , 0.849178 , 0.142979 , 0.253395 , 0.743736 , 0.332041 , 0.567919 , 0.43141 , 0.292428 , 0.679617 , 0.394665 , 0.299844 , 0.22486 , 0.512162 , 0.369671 , 0.0539262 , 0.587664 , 0.850978
3 , 0.695334 , 0.850429 , -0.681753 , 0.273782 , 0.77633 , -0.77398 , 0.530564 , 0.548875 , 0.862728 , 0.222083 , 0.597278 , 0.794488 , 0.270669 , 0.262398 , 0.0933561 , 0.676595 , 0.480575 , 0.23188 , 0.308512 , 0.913205 , 0.0985138 , 0.870083 , 0.507126 , 0.684713 , 0.143376 , 0.784631 , 0.0995209 , 0.160894 , 0.745842 , 0.19779 , 0.00607318 , 0.402234 , 0.174291 , 0.00262459 , 0.55324 , 0.948088 , 0.696951 , 0.338939 , 0.537706 , 0.820765
4 , 0.900327 , -0.188116 , -0.0303354 , 0.453536 , 0.0125736 , 0.107608 , 0.827326 , 0.564226 , 0.664205 , 0.836451 , 0.328684 , 0.472976 , 0.216712 , 0.121891 , 0.0373547 , 0.9635 , 0.406842 , 0.704154 , 0.133335 , 0.670034 , 0.179174 , 0.971984 , 0.636738 , 0.217109 , 0.306375 , 0.29667 , 0.443281 , 0.824824 , 0.431532 , 0.966338 , 0.12598 , 0.763756 , 0.0478225 , 0.146519 , 0.71456 , 0.152501 , 0.886441 , 0.394147 , 0.00976592 , 0.299661
5 , 0.242409 , 0.959319 , 0.607288 , -0.888119 , 0.800897 , 0.397565 , 0.477554 , -0.313791 , 0.755669 , 0.451613 , 0.617786 , 0.661519 , 0.795221 , 0.677084 , 0.898618 , 0.0372631 , 0.826289 , 0.940764 , 0.39378 , 0.982727 , 0.639088 , 0.161168 , 0.118686 , 0.520371 , 0.305673 , 0.923704 , 0.614795 , 0.577593 , 0.167058 , 0.935667 , 0.32313 , 0.748558 , 0.382611 , 0.60799 , 0.730613 , 0.516221 , 0.212897 , 0.512253 , 0.0208441 , 0.885647
6 , 0.490738 , 0.530656 , 0.843013 , 0.728019 , 0.624897 , -0.0195624 , 0.571581 , 0.690939 , -0.508103 , 0.985717 , 0.252113 , 0.667837 , 0.753136 , 0.4485 , 0.54326 , 0.31959 , 0.167272 , 0.501236 , 0.462844 , 0.24073 , 0.867306 , 0.00976592 , 0.734703 , 0.325327 , 0.976806 , 0.505448 , 0.0550859 , 0.33375 , 0.691397 , 0.326609 , 0.717429 , 0.630696 , 0.403088 , 0.227058 , 0.544542 , 0.973601 , 0.0932035 , 0.515824 , 0.607044 , 0.599048
7 , 0.513291 , 0.432997 , 0.729759 , 0.575518 , 0.564837 , -0.23722 , -0.794671 , 0.744438 , -0.648854 , 0.273507 , 0.0275277 , 0.264718 , 0.539232 , 0.913266 , 0.21128 , 0.486465 , 0.163732 , 0.835505 , 0.991913 , 0.728935 , 0.305307 , 0.811182 , 0.00830103 , 0.289224 , 0.742729 , 0.419477 , 0.294687 , 0.0632038 , 0.491134 , 0.339091 , 0.490799 , 0.493423 , 0.866482 , 0.889401 , 0.759453 , 0.647023 , 0.887356 , 0.964476 , 0.686911 , 0.652333
8 , 0.438276 , 0.36848 , 0.823115 , 0.274087 , -0.52205 , -0.694021 , 0.266671 , 0.530656 , 0.227729 , 0.718741 , 0.313242 , 0.0257576 , 0.574145 , 0.186163 , 0.897824 , 0.151585 , 0.254158 , 0.125065 , 0.733451 , 0.283364 , 0.372753 , 0.912168 , 0.193152 , 0.890255 , 0.664815 , 0.0380566 , 0.0668661 , 0.810663 , 0.976409 , 0.734184 , 0.125706 , 0.37376 , 0.363659 , 0.23307 , 0.00134281 , 0.116611 , 0.323923 , 0.986602 , 0.54976 , 0.844447
9 , 0.111911 , 0.0579852 , -0.769127 , 0.598376 , 0.590808 , 0.267281 , -0.34019 , 0.672567 , 0.464492 , 0.992584 , 0.204627 , 0.951781 , 0.139683 , 0.273324 , 0.885128 , 0.903165 , 0.162206 , 0.759545 , 0.0769066 , 0.363109 , 0.0180975 , 0.669881 , 0.886349 , 0.94702 , 0.118503 , 0.810236 , 0.0459304 , 0.340129 , 0.281442 , 0.0410779 , 0.268227 , 0.0320139 , 0.244911 , 0.980865 , 0.907743 , 0.314707 , 0.551225 , 0.736717 , 0.968932 , 0.580462

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.710257 , -0.639741 , 0.987182 , 0.370934 , 0.274984 , 0.175298 , 0.301132 , 0.00341807 , -0.731925 , 0.617084 , 0.373986 , 0.695456 , 0.821986 , 0.59032 , 0.627461 , 0.563097 , 0.432557 , 0.138157 , 0.447371 , 0.209333 , 0.0682394 , 0.714225 , 0.28843 , 0.0118168 , 0.563799 , 0.508286 , 0.0878933 , 0.380676 , 0.622211 , 0.853664 , 0.339396 , 0.735667 , 0.253243 , 0.411512 , 0.533067 , 0.608539 , 0.484451 , 0.324986 , 0.381579 , 0.917356
1 , 0.193793 , 0.527598 , 0.492782 , -0.29031 , 0.284011 , 0.414686 , 0.431501 , 0.655538 , 0.647206 , -0.546544 , 0.738884 , 0.3361 , 0.760063 , 0.498459 , 0.500009 , 0.674337 , 0.239039 , 0.438307 , 0.168035 , 0.369732 , 0.680606 , 0.62917 , 0.332408 , 0.719059 , 0.99234 , 0.067568 , 0.273934 , 0.980517 , 0.626942 , 0.158574 , 0.77459 , 0.205274 , 0.147832 , 0.66802 , 0.516007 , 0.978057 , 0.596393 , 0.355473 , 0.938865 , 0.0703146
2 , 0.694021 , 0.0627705 , -0.433851 , 0.521305 , 0.680929 , -0.00967437 , 0.564495 , 0.78637 , -0.158086 , -0.221003 , 0.00869167 , 0.832667 , 0.104648 , 0.0191656 , 0.54948 , 0.773431 , 0.440761 , 0.241737 , 0.0583209 , 0.057448 , 0.607709 , 0.297647 , 0.32667 , 0.679342 , 0.142979 , 0.253395 , 0.743736 , 0.265633 , 0.567919 , 0.43141 , 0.292428 , 0.543693 , 0.394665 , 0.299844 , 0.22486 , 0.512162 , 0.369671 , 0.043141 , 0.470132 , 0.850978
3 , 0.695334 , 0.880343 , -0.681753 , 0.419025 , 0.821064 , -0.77398 , 0.624451 , 0.548875 , 0.862728 , 0.377667 , 0.677822 , 0.794488 , 0.270669 , 0.262398 , 0.274685 , 0.676595 , 0.58446 , 0.23188 , 0.308512 , 0.930564 , 0.278811 , 0.870083 , 0.507126 , 0.747771 , 0.143376 , 0.784631 , 0.0995209 , 0.328715 , 0.745842 , 0.19779 , 0.00607318 , 0.521787 , 0.174291 , 0.00262459 , 0.55324 , 0.948088 , 0.696951 , 0.471151 , 0.630165 , 0.820765
4 , 0.900327 , -0.350493 , -0.0303354 , 0.562828 , 0.210059 , 0.107608 , 0.861861 , 0.564226 , 0.664205 , 0.869161 , 0.462947 , 0.472976 , 0.216712 , 0.121891 , 0.229884 , 0.9635 , 0.525474 , 0.704154 , 0.133335 , 0.736027 , 0.343339 , 0.971984 , 0.636738 , 0.373687 , 0.306375 , 0.29667 , 0.443281 , 0.859859 , 0.431532 , 0.966338 , 0.12598 , 0.811005 , 0.0478225 , 0.146519 , 0.71456 , 0.152501 , 0.886441 , 0.515317 , 0.207813 , 0.299661
5 , 0.242409 , 0.767455 , 0.607288 , -0.710495 , 0.640718 , 0.397565 , 0.382043 , -0.313791 , 0.755669 , 0.36129 , 0.494229 , 0.661519 , 0.795221 , 0.677084 , 0.718894 , 0.0372631 , 0.661031 , 0.940764 , 0.39378 , 0.786181 , 0.51127 , 0.161168 , 0.118686 , 0.416297 , 0.305673 , 0.923704 , 0.614795 , 0.462075 , 0.167058 , 0.935667 , 0.32313 , 0.598846 , 0.382611 , 0.60799 , 0.730613 , 0.516221 , 0.212897 , 0.409803 , 0.0166753 , 0.885647
6 , 0.490738 , 0.624525 , 0.843013 , 0.782415 , 0.699918 , -0.0195624 , 0.657265 , 0.690939 , -0.508103 , 0.988574 , 0.401691 , 0.667837 , 0.753136 , 0.4485 , 0.634608 , 0.31959 , 0.333818 , 0.501236 , 0.462844 , 0.392584 , 0.893844 , 0.00976592 , 0.734703 , 0.460262 , 0.976806 , 0.505448 , 0.0550859 , 0.467 , 0.691397 , 0.326609 , 0.717429 , 0.704556 , 0.403088 , 0.227058 , 0.544542 , 0.973601 , 0.0932035 , 0.612659 , 0.685635 , 0.599048
7 , 0.513291 , 0.346397 , 0.729759 , 0.460414 , 0.451869 , -0.23722 , -0.635737 , 0.744438 , -0.648854 , 0.218806 , 0.0220222 , 0.264718 , 0.539232 , 0.913266 , 0.169024 , 0.486465 , 0.130985 , 0.835505 , 0.991913 , 0.583148 , 0.244246 , 0.811182 , 0.00830103 , 0.231379 , 0.742729 , 0.419477 , 0.294687 , 0.0505631 , 0.491134 , 0.339091 , 0.490799 , 0.394739 , 0.866482 , 0.889401 , 0.759453 , 0.647023 , 0.887356 , 0.771581 , 0.549528 , 0.652333
8 , 0.438276 , 0.294784 , 0.823115 , 0.219269 , -0.41764 , -0.694021 , 0.213337 , 0.530656 , 0.227729 , 0.574993 , 0.250594 , 0.0257576 , 0.574145 , 0.186163 , 0.718259 , 0.151585 , 0.203327 , 0.125065 , 0.733451 , 0.226691 , 0.298202 , 0.912168 , 0.193152 , 0.712204 , 0.664815 , 0.0380566 , 0.0668661 , 0.648531 , 0.976409 , 0.734184 , 0.125706 , 0.299008 , 0.363659 , 0.23307 , 0.00134281 , 0.116611 , 0.323923 , 0.789282 , 0.439808 , 0.844447
9 , 0.111911 , 0.246388 , -0.769127 , 0.678701 , 0.672646 , 0.267281 , -0.472152 , 0.672567 , 0.464492 , 0.994067 , 0.363701 , 0.951781 , 0.139683 , 0.273324 , 0.908103 , 0.903165 , 0.329765 , 0.759545 , 0.0769066 , 0.490487 , 0.214478 , 0.669881 , 0.886349 , 0.957616 , 0.118503 , 0.810236 , 0.0459304 , 0.472103 , 0.281442 , 0.0410779 , 0.268227 , 0.225611 , 0.244911 , 0.980865 , 0.907743 , 0.314707 , 0.551225 , 0.789373 , 0.975146 , 0.580462

t = 2
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.768206 , -0.711793 , 0.989746 , 0.496747 , 0.419987 , 0.340239 , 0.440906 , 0.202734 , -0.78554 , 0.693667 , 0.499189 , 0.695456 , 0.857588 , 0.672256 , 0.627461 , 0.563097 , 0.546046 , 0.310526 , 0.557897 , 0.209333 , 0.254591 , 0.77138 , 0.430744 , 0.209453 , 0.651039 , 0.606629 , 0.270315 , 0.504541 , 0.697769 , 0.882931 , 0.471517 , 0.788534 , 0.402594 , 0.529209 , 0.626453 , 0.686831 , 0.587561 , 0.459988 , 0.505263 , 0.933885
1 , 0.355034 , 0.622078 , 0.594226 , -0.432248 , 0.427209 , 0.531748 , 0.545201 , 0.72443 , 0.717765 , -0.637235 , 0.791107 , 0.3361 , 0.808051 , 0.598767 , 0.500009 , 0.674337 , 0.391231 , 0.550645 , 0.334428 , 0.369732 , 0.744484 , 0.703336 , 0.465926 , 0.775247 , 0.993872 , 0.254054 , 0.419147 , 0.984414 , 0.701553 , 0.326859 , 0.819672 , 0.364219 , 0.318265 , 0.734416 , 0.612806 , 0.982446 , 0.677114 , 0.484379 , 0.951092 , 0.256252
2 , 0.755217 , 0.250216 , -0.547081 , 0.617044 , 0.744743 , -0.20774 , 0.651596 , 0.829096 , -0.326469 , -0.376802 , 0.206953 , 0.832667 , 0.283718 , 0.215332 , 0.54948 , 0.773431 , 0.552608 , 0.39339 , 0.246657 , 0.057448 , 0.686167 , 0.438118 , 0.461336 , 0.743474 , 0.314383 , 0.402716 , 0.794989 , 0.412506 , 0.654335 , 0.545128 , 0.433943 , 0.634955 , 0.515732 , 0.439875 , 0.379888 , 0.609729 , 0.495737 , 0.234513 , 0.576105 , 0.880782
3 , 0.756267 , 0.904274 , -0.745402 , 0.53522 , 0.856851 , -0.819184 , 0.699561 , 0.6391 , 0.890182 , 0.502133 , 0.742258 , 0.794488 , 0.416535 , 0.409919 , 0.274685 , 0.676595 , 0.667568 , 0.385504 , 0.446809 , 0.930564 , 0.423049 , 0.896066 , 0.605701 , 0.798217 , 0.314701 , 0.827705 , 0.279617 , 0.462972 , 0.796673 , 0.358232 , 0.204859 , 0.61743 , 0.339433 , 0.2021 , 0.642592 , 0.95847 , 0.757561 , 0.576921 , 0.704132 , 0.856612
