t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.924589 , 0.930479 , -0.249825 , 0.897366 , 0.213874 , 0.387738 , 0.140324 , 0.93939 , -0.901151 , -0.326945
1 , -0.260048 , 0.866085 , 0.10654 , 0.1507 , -0.887722 , -0.432051 , 0.285592 , 0.604266 , 0.448775 , 0.753288
2 , -0.999695 , 0.604114 , 0.697897 , 0.849727 , -0.515854 , 0.68096 , -0.237861 , 0.260903 , 0.672384 , 0.756706
3 , -0.438459 , -0.95468 , 0.544603 , -0.361675 , 0.246803 , -0.731559 , -0.424268 , 0.869808 , 0.639332 , -0.61977
4 , 0.616688 , 0.719077 , 0.0488296 , 0.69454 , 0.0302744 , 0.508866 , -0.833033 , 0.310526 , 0.213813 , 0.219153
5 , 0.770287 , 0.493118 , 0.681631 , -0.382305 , -0.555956 , 0.938932 , -0.273171 , 0.435652 , 0.521867 , 0.136967
6 , 0.746757 , 0.597644 , 0.669759 , 0.351329 , 0.928312 , -0.0565508 , -0.238838 , -0.244789 , 0.228706 , 0.971954
7 , 0.413068 , 0.408277 , 0.393933 , 0.712516 , 0.159642 , 0.721488 , 0.0364086 , 0.472274 , 0.720511 , -0.61449
8 , 0.051149 , -0.89288 , 0.769189 , -0.148808 , 0.0572527 , 0.98413 , 0.453505 , -0.441511 , -0.559801 , 0.146062
9 , -0.723045 , 0.171728 , 0.554979 , 0.602344 , -0.112735 , 0.416425 , 0.0199286 , 0.733757 , -0.701193 , 0.788263
10 , 0.538102 , 0.63628 , 0.896664 , 0.830683 , 0.806635 , 0.887234 , 0.739311 , 0.522172 , 0.16071 , 0.909391
11 , 0.62981 , 0.722922 , 0.822657 , 0.962798 , 0.654408 , 0.673544 , 0.499313 , 0.558794 , 0.934446 , 0.691031
12 , 0.626545 , 0.264138 , 0.508774 , 0.540544 , 0.725516 , 0.955382 , 0.840327 , 0.16187 , 0.491653 , 0.382336
13 , 0.754387 , 0.915952 , 0.0927763 , 0.789178 , 0.1995 , 0.513871 , 0.904874 , 0.852382 , 0.962706 , 0.937742
14 , 0.838832 , 0.140599 , 0.171514 , 0.423444 , 0.741295 , 0.321024 , 0.841792 , 0.639515 , 0.327738 , 0.771691
15 , 0.679678 , 0.377361 , 0.584674 , 0.31492 , 0.0256661 , 0.848018 , 0.0283822 , 0.739982 , 0.919034 , 0.28312
16 , 0.0573748 , 0.335093 , 0.350383 , 0.505081 , 0.590503 , 0.0995209 , 0.454787 , 0.559008 , 0.574023 , 0.334391
17 , 0.485397 , 0.447676 , 0.0314341 , 0.393597 , 0.711447 , 0.242225 , 0.626362 , 0.0910062 , 0.710807 , 0.380718
18 , 0.23896 , 0.354198 , 0.539384 , 0.065981 , 0.0315867 , 0.142766 , 0.694998 , 0.656484 , 0.261422 , 0.0194708
19 , 0.935209 , 0.66747 , 0.93939 , 0.937559 , 0.0490432 , 0.156926 , 0.711081 , 0.730766 , 0.395215 , 0.378124
20 , 0.0220649 , 0.614978 , 0.0932646 , 0.826075 , 0.657674 , 0.364635 , 0.737877 , 0.289499 , 0.58504 , 0.200354
21 , 0.986999 , 0.820002 , 0.789819 , 0.101077 , 0.485549 , 0.315134 , 0.340281 , 0.0532853 , 0.676626 , 0.776025
22 , 0.651295 , 0.574145 , 0.741997 , 0.942503 , 0.956084 , 0.575457 , 0.250252 , 0.356456 , 0.0909757 , 0.991241
23 , 0.439039 , 0.154118 , 0.699789 , 0.672353 , 0.853359 , 0.385327 , 0.572527 , 0.306681 , 0.117924 , 0.850398
24 , 0.703696 , 0.0297861 , 0.958037 , 0.425977 , 0.287851 , 0.896542 , 0.310526 , 0.126133 , 0.934416 , 0.403088
25 , 0.711844 , 0.486709 , 0.325602 , 0.799554 , 0.979217 , 0.673147 , 0.291147 , 0.332469 , 0.499161 , 0.434248
