t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.864254 , 0.720847 , 0.973022 , 0.998871 , 0.653066 , 0.120823 , 0.446333 , 0.462783 , 0.674154 , 0.756523
1 , 0.816187 , 0.250954 , 0.465987 , 0.703269 , 0.614551 , -0.145695 , 0.42967 , 0.30015 , 0.838527 , 0.148717
2 , 0.474776 , 0.0309763 , 0.18952 , 0.918455 , 0.151402 , -0.48442 , 0.74807 , 0.152898 , -0.138279 , 0.906857
3 , 0.795526 , 0.426832 , 0.0177618 , -0.254463 , 0.579363 , 0.66393 , 0.714286 , 0.0140385 , 0.454115 , -0.753777
4 , 0.804834 , -0.163915 , -0.658132 , 0.706046 , 0.460219 , -0.345286 , 0.448225 , 0.100528 , 0.659627 , 0.708213
5 , 0.0512101 , 0.023957 , -0.105502 , 0.411573 , 0.591021 , 0.169622 , -0.616169 , 0.1854 , 0.610065 , 0.965667
6 , 0.0890835 , 0.358562 , 0.740379 , 0.485153 , 0.573809 , 0.707602 , 0.385907 , 0.851863 , 0.21131 , 0.227729
7 , 0.113193 , -0.965789 , 0.556352 , -0.448195 , -0.572619 , 0.220618 , 0.632954 , 0.377483 , 0.517502 , 0.248665
8 , 0.0889004 , 0.498611 , 0.579455 , -0.383404 , 0.219794 , 0.365429 , 0.467513 , 0.781182 , 0.392407 , 0.384198
9 , 0.777062 , 0.00793481 , 0.809809 , 0.681356 , 0.464919 , 0.991607 , 0.234138 , 0.399884 , 0.133976 , 0.223121
10 , 0.257515 , 0.49498 , 0.488693 , 0.656209 , 0.486435 , 0.251869 , 0.347362 , 0.0374157 , 0.89285 , 0.698019
11 , 0.580432 , 0.615986 , 0.628346 , 0.192846 , 0.980804 , 0.417646 , 0.984008 , 0.190283 , 0.756676 , 0.0290231
12 , 0.932554 , 0.969695 , 0.459517 , 0.936766 , 0.877316 , 0.873135 , 0.590442 , 0.792261 , 0.206702 , 0.522263
13 , 0.461226 , 0.946287 , 0.583514 , 0.393353 , 0.569964 , 0.30546 , 0.663106 , 0.0305795 , 0.184576 , 0.497909
14 , 0.586657 , 0.566942 , 0.743187 , 0.171697 , 0.799799 , 0.134831 , 0.352763 , 0.627338 , 0.961364 , 0.300851
15 , 0.180609 , 0.856563 , 0.859523 , 0.544877 , 0.24012 , 0.516373 , 0.415265 , 0.661794 , 0.39494 , 0.447218
16 , 0.153081 , 0.800592 , 0.586108 , 0.3455 , 0.241737 , 0.459426 , 0.494919 , 0.323466 , 0.224525 , 0.546556
17 , 0.521317 , 0.370556 , 0.339061 , 0.688437 , 0.827845 , 0.814112 , 0.213141 , 0.85403 , 0.50676 , 0.0152898
18 , 0.130741 , 0.47972 , 0.917814 , 0.453017 , 0.249306 , 0.377606 , 0.818903 , 0.500351 , 0.646321 , 0.224433
19 , 0.0603656 , 0.122959 , 0.255928 , 0.411512 , 0.398083 , 0.890042 , 0.705283 , 0.381542 , 0.582659 , 0.366405
20 , 0.145299 , 0.252632 , 0.267434 , 0.631428 , 0.304025 , 0.578722 , 0.0245979 , 0.552599 , 0.606983 , 0.481765
21 , 0.458907 , 0.552019 , 0.835109 , 0.510117 , 0.688437 , 0.738243 , 0.757439 , 0.171178 , 0.454543 , 0.980163
22 , 0.880367 , 0.753563 , 0.0407117 , 0.598956 , 0.718986 , 0.254219 , 0.87463 , 0.445509 , 0.531632 , 0.0258492
23 , 0.787408 , 0.978576 , 0.734672 , 0.120792 , 0.355541 , 0.971038 , 0.098117 , 0.876644 , 0.990478 , 0.327677
24 , 0.482131 , 0.334422 , 0.323313 , 0.198737 , 0.341624 , 0.205237 , 0.881771 , 0.793481 , 0.509232 , 0.686056
25 , 0.0507523 , 0.175085 , 0.496689 , 0.241646 , 0.564867 , 0.52266 , 0.170537 , 0.785913 , 0.21543 , 0.348094
26 , 0.829676 , 0.4214 , 0.000976592 , 0.891995 , 0.0272835 , 0.703391 , 0.458937 , 0.0788293 , 0.723167 , 0.180944
27 , 0.137577 , 0.235115 , 0.633015 , 0.844264 , 0.117313 , 0.221259 , 0.355968 , 0.187201 , 0.0069277 , 0.0182501
28 , 0.718009 , 0.184881 , 0.540056 , 0.814325 , 0.907804 , 0.65624 , 0.0224616 , 0.412793 , 0.118442 , 0.881924
29 , 0.383801 , 0.654775 , 0.0836512 , 0.674429 , 0.504471 , 0.322153 , 0.269539 , 0.730064 , 0.301035 , 0.891568
30 , 0.796289 , 0.747429 , 0.0895718 , 0.397809 , 0.157476 , 0.143132 , 0.922422 , 0.484939 , 0.996246 , 0.676626
31 , 0.265572 , 0.451643 , 0.386547 , 0.0975372 , 0.0543535 , 0.579485 , 0.383099 , 0.223426 , 0.691824 , 0.122898
32 , 0.0547197 , 0.502487 , 0.257363 , 0.228675 , 0.558397 , 0.312296 , 0.296701 , 0.999542 , 0.656911 , 0.444624
33 , 0.0319529 , 0.28547 , 0.911466 , 0.0708335 , 0.267342 , 0.570299 , 0.962188 , 0.811426 , 0.469924 , 0.995727
34 , 0.766686 , 0.451186 , 0.466079 , 0.0481582 , 0.770379 , 0.545488 , 0.755272 , 0.504196 , 0.998474 , 0.0498062
35 , 0.432905 , 0.737053 , 0.314707 , 0.398907 , 0.497116 , 0.426466 , 0.474013 , 0.681783 , 0.256935 , 0.106998
36 , 0.29191 , 0.962493 , 0.295572 , 0.301828 , 0.712577 , 0.296426 , 0.300668 , 0.0175787 , 0.475967 , 0.257363
37 , 0.199347 , 0.401654 , 0.870907 , 0.928709 , 0.634144 , 0.631336 , 0.122166 , 0.963927 , 0.891903 , 0.867153
38 , 0.647481 , 0.863735 , 0.718009 , 0.144047 , 0.962462 , 0.509507 , 0.391156 , 0.36195 , 0.328837 , 0.480209
39 , 0.431593 , 0.953215 , 0.837672 , 0.840083 , 0.946989 , 0.0367443 , 0.664632 , 0.972808 , 0.7257 , 0.470138

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.891403 , 0.776678 , 0.978417 , 0.999097 , 0.722452 , 0.296658 , 0.557067 , 0.570226 , 0.739323 , 0.805219
1 , 0.85295 , 0.400763 , 0.57279 , 0.762615 , 0.691641 , -0.316556 , 0.543736 , 0.44012 , 0.870821 , 0.318973
2 , 0.579821 , 0.224781 , 0.351616 , 0.934764 , 0.321122 , -0.587536 , 0.798456 , 0.322318 , -0.310623 , 0.925486
3 , 0.836421 , 0.541466 , 0.214209 , -0.403571 , 0.663491 , 0.731144 , 0.771429 , 0.211231 , 0.563292 , -0.803021
4 , 0.804834 , -0.163915 , -0.658132 , 0.706046 , 0.460219 , -0.345286 , 0.448225 , 0.100528 , 0.659627 , 0.708213
5 , 0.0512101 , 0.023957 , -0.105502 , 0.411573 , 0.591021 , 0.169622 , -0.616169 , 0.1854 , 0.610065 , 0.965667
6 , 0.0890835 , 0.358562 , 0.740379 , 0.485153 , 0.573809 , 0.707602 , 0.385907 , 0.851863 , 0.21131 , 0.227729
7 , 0.290555 , -0.972631 , 0.645082 , -0.558556 , -0.658095 , 0.376495 , 0.706363 , 0.501987 , 0.614002 , 0.398932
8 , 0.27112 , 0.598889 , 0.663564 , -0.506723 , 0.375835 , 0.492343 , 0.57401 , 0.824946 , 0.513926 , 0.507358
9 , 0.82165 , 0.206348 , 0.847847 , 0.745085 , 0.571935 , 0.993286 , 0.38731 , 0.519907 , 0.307181 , 0.378497
