t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.905087 , 0.497574 , 0.0541398 , 0.604724 , 0.556719 , -0.564409 , 0.576281 , -0.93878 , 0.109531 , 0.190283
1 , 0.477462 , 0.821558 , 0.941954 , -0.142003 , 0.961303 , 0.0375683 , 0.256447 , 0.71453 , 0.828822 , 0.154271
2 , 0.460891 , 0.151524 , 0.84637 , -0.831111 , 0.872951 , -0.980499 , 0.869778 , 0.181341 , 0.713126 , 0.765069
3 , 0.248634 , 0.868252 , -0.868099 , 0.863216 , -0.781823 , 0.395337 , 0.127384 , -0.186438 , 0.105838 , 0.364788
4 , -0.962066 , -0.676992 , -0.291635 , 0.179113 , 0.382244 , -0.937864 , 0.374737 , 0.455519 , 0.124607 , 0.752068
5 , 0.257271 , 0.866054 , 0.645558 , 0.813227 , 0.539048 , -0.206336 , 0.578722 , 0.231239 , 0.504654 , 0.813105
6 , -0.774895 , 0.806513 , 0.359661 , 0.108463 , 0.625294 , 0.812128 , 0.834651 , 0.138462 , 0.817042 , -0.149022
7 , -0.709677 , 0.910764 , 0.410504 , 0.468154 , 0.940062 , 0.867733 , 0.343272 , 0.245949 , 0.829707 , 0.322031
8 , 0.942228 , 0.988617 , 0.00268563 , -0.508347 , 0.482253 , 0.0390942 , 0.855678 , 0.533708 , 0.711783 , 0.831446
9 , 0.78048 , -0.398083 , 0.386792 , 0.157628 , 0.899533 , -0.796442 , 0.370769 , 0.831172 , -0.79574 , 0.179449
10 , 0.54619 , 0.920377 , 0.206091 , 0.0218207 , 0.706595 , 0.915403 , 0.411725 , 0.963927 , 0.750694 , 0.183325
11 , 0.473891 , 0.272927 , 0.717521 , 0.616596 , 0.0303354 , 0.878201 , 0.322092 , 0.0818506 , 0.337901 , 0.37846
12 , 0.696493 , 0.18479 , 0.0811792 , 0.854854 , 0.126255 , 0.389691 , 0.71392 , 0.827662 , 0.496475 , 0.596271
13 , 0.422926 , 0.216773 , 0.692343 , 0.768181 , 0.74105 , 0.0366222 , 0.766808 , 0.749626 , 0.148717 , 0.388012
14 , 0.239326 , 0.514206 , 0.629231 , 0.11774 , 0.0581988 , 0.0796228 , 0.62685 , 0.391827 , 0.317179 , 0.0781579
15 , 0.0171209 , 0.514725 , 0.540544 , 0.294198 , 0.146672 , 0.939756 , 0.62328 , 0.386792 , 0.941282 , 0.107578
16 , 0.220466 , 0.577288 , 0.0149846 , 0.924802 , 0.630665 , 0.334513 , 0.102084 , 0.296091 , 0.363048 , 0.379803
17 , 0.867855 , 0.963164 , 0.352092 , 0.907529 , 0.414106 , 0.322642 , 0.873897 , 0.247505 , 0.89285 , 0.697409
18 , 0.943937 , 0.5468 , 0.506729 , 0.852535 , 0.459181 , 0.0883816 , 0.751549 , 0.301126 , 0.657002 , 0.573351
19 , 0.927122 , 0.160741 , 0.662435 , 0.247475 , 0.11182 , 0.447829 , 0.96057 , 0.440596 , 0.0498367 , 0.476424
20 , 0.239723 , 0.448897 , 0.607288 , 0.634907 , 0.805902 , 0.330577 , 0.562365 , 0.830012 , 0.894406 , 0.0307627
21 , 0.529832 , 0.795068 , 0.623218 , 0.427198 , 0.0569475 , 0.037843 , 0.433973 , 0.336344 , 0.976348 , 0.463759
22 , 0.932127 , 0.218543 , 0.249733 , 0.93646 , 0.373669 , 0.985137 , 0.292764 , 0.311472 , 0.568285 , 0.747215
23 , 0.788476 , 0.541124 , 0.598193 , 0.914548 , 0.352886 , 0.984619 , 0.0153508 , 0.336131 , 0.698782 , 0.516953
24 , 0.639424 , 0.687643 , 0.391736 , 0.165929 , 0.845058 , 0.39143 , 0.227027 , 0.190466 , 0.118931 , 0.0553911
25 , 0.766259 , 0.996612 , 0.875942 , 0.515488 , 0.0612201 , 0.0572222 , 0.433851 , 0.121158 , 0.287149 , 0.200903
26 , 0.704764 , 0.897488 , 0.148289 , 0.903287 , 0.171575 , 0.795038 , 0.342601 , 0.629994 , 0.864162 , 0.412763
27 , 0.563555 , 0.952391 , 0.317392 , 0.68099 , 0.383526 , 0.509171 , 0.936674 , 0.0149846 , 0.864406 , 0.301889
28 , 0.146062 , 0.737358 , 0.694662 , 0.289743 , 0.9064 , 0.872341 , 0.916257 , 0.249886 , 0.275094 , 0.915799
29 , 0.370037 , 0.346538 , 0.339946 , 0.429365 , 0.951323 , 0.988037 , 0.480819 , 0.96823 , 0.9494 , 0.872311
30 , 0.924772 , 0.0607929 , 0.355022 , 0.214545 , 0.613544 , 0.487686 , 0.753746 , 0.9541 , 0.526231 , 0.697378
31 , 0.132572 , 0.561205 , 0.968505 , 0.276376 , 0.759911 , 0.598132 , 0.0496841 , 0.253883 , 0.656148 , 0.0589923
32 , 0.208625 , 0.6086 , 0.310923 , 0.933226 , 0.521439 , 0.506974 , 0.288614 , 0.439497 , 0.539354 , 0.631306
33 , 0.170782 , 0.979339 , 0.458388 , 0.0495315 , 0.299387 , 0.472945 , 0.791894 , 0.297769 , 0.340495 , 0.691397
34 , 0.160009 , 0.269692 , 0.459548 , 0.648549 , 0.951628 , 0.199042 , 0.0811792 , 0.917936 , 0.0530412 , 0.874142
35 , 0.520768 , 0.582415 , 0.272286 , 0.368908 , 0.664052 , 0.6386 , 0.763298 , 0.424543 , 0.475204 , 0.410291
36 , 0.280618 , 0.711051 , 0.454024 , 0.0862453 , 0.554277 , 0.256325 , 0.749535 , 0.0817896 , 0.748924 , 0.27665
37 , 0.288766 , 0.870754 , 0.69158 , 0.0747703 , 0.921598 , 0.449263 , 0.55443 , 0.801263 , 0.0347911 , 0.619373
38 , 0.844295 , 0.908231 , 0.456404 , 0.595416 , 0.88168 , 0.966002 , 0.862972 , 0.845759 , 0.965361 , 0.195288
39 , 0.795953 , 0.886685 , 0.843745 , 0.384198 , 0.523576 , 0.37672 , 0.583422 , 0.359325 , 0.171606 , 0.0398877

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.905087 , 0.497574 , 0.0541398 , 0.604724 , 0.556719 , -0.564409 , 0.576281 , -0.93878 , 0.109531 , 0.190283
1 , 0.477462 , 0.821558 , 0.941954 , -0.142003 , 0.961303 , 0.0375683 , 0.256447 , 0.71453 , 0.828822 , 0.154271
2 , 0.568712 , 0.32122 , 0.877096 , -0.864888 , 0.898361 , -0.984399 , 0.895822 , 0.345073 , 0.770501 , 0.812055
3 , 0.398907 , 0.894601 , -0.894479 , 0.890573 , -0.825459 , 0.516269 , 0.301907 , -0.34915 , 0.284671 , 0.49183
4 , -0.962066 , -0.676992 , -0.291635 , 0.179113 , 0.382244 , -0.937864 , 0.374737 , 0.455519 , 0.124607 , 0.752068
5 , 0.405817 , 0.892843 , 0.716446 , 0.850581 , 0.631239 , -0.365069 , 0.662978 , 0.384991 , 0.603723 , 0.850484
6 , -0.819916 , 0.84521 , 0.487729 , 0.28677 , 0.700235 , 0.849702 , 0.867721 , 0.31077 , 0.853633 , -0.319218
7 , -0.767742 , 0.928611 , 0.528404 , 0.574523 , 0.952049 , 0.894186 , 0.474618 , 0.396759 , 0.863765 , 0.457625
8 , 0.942228 , 0.988617 , 0.00268563 , -0.508347 , 0.482253 , 0.0390942 , 0.855678 , 0.533708 , 0.711783 , 0.831446
9 , 0.78048 , -0.398083 , 0.386792 , 0.157628 , 0.899533 , -0.796442 , 0.370769 , 0.831172 , -0.79574 , 0.179449
10 , 0.636952 , 0.936302 , 0.364873 , 0.217457 , 0.765276 , 0.932322 , 0.52938 , 0.971142 , 0.800555 , 0.34666
11 , 0.473891 , 0.272927 , 0.717521 , 0.616596 , 0.0303354 , 0.878201 , 0.322092 , 0.0818506 , 0.337901 , 0.37846
12 , 0.757195 , 0.347832 , 0.264943 , 0.883883 , 0.301004 , 0.511753 , 0.771136 , 0.86213 , 0.59718 , 0.677016
13 , 0.53834 , 0.373418 , 0.753874 , 0.814545 , 0.79284 , 0.229298 , 0.813446 , 0.799701 , 0.318973 , 0.51041
14 , 0.239326 , 0.514206 , 0.629231 , 0.11774 , 0.0581988 , 0.0796228 , 0.62685 , 0.391827 , 0.317179 , 0.0781579
15 , 0.213697 , 0.61178 , 0.632435 , 0.435359 , 0.317338 , 0.951805 , 0.698624 , 0.509433 , 0.953026 , 0.286062
16 , 0.376373 , 0.661831 , 0.211988 , 0.939842 , 0.704532 , 0.467611 , 0.281668 , 0.436872 , 0.490439 , 0.503842
17 , 0.894284 , 0.970531 , 0.481674 , 0.926023 , 0.531285 , 0.458113 , 0.899118 , 0.398004 , 0.91428 , 0.757927
18 , 0.95515 , 0.63744 , 0.605383 , 0.882028 , 0.567345 , 0.270705 , 0.801239 , 0.440901 , 0.725602 , 0.658681
19 , 0.941697 , 0.328593 , 0.729948 , 0.39798 , 0.289456 , 0.558263 , 0.968456 , 0.552477 , 0.239869 , 0.58114
20 , 0.239723 , 0.448897 , 0.607288 , 0.634907 , 0.805902 , 0.330577 , 0.562365 , 0.830012 , 0.894406 , 0.0307627
21 , 0.529832 , 0.795068 , 0.623218 , 0.427198 , 0.0569475 , 0.037843 , 0.433973 , 0.336344 , 0.976348 , 0.463759
22 , 0.745701 , 0.174834 , 0.199786 , 0.749168 , 0.298935 , 0.78811 , 0.234211 , 0.249178 , 0.454628 , 0.597772
23 , 0.630781 , 0.432899 , 0.478555 , 0.731639 , 0.282308 , 0.787695 , 0.0122806 , 0.268905 , 0.559026 , 0.413562
24 , 0.639424 , 0.687643 , 0.391736 , 0.165929 , 0.845058 , 0.39143 , 0.227027 , 0.190466 , 0.118931 , 0.0553911
25 , 0.766259 , 0.996612 , 0.875942 , 0.515488 , 0.0612201 , 0.0572222 , 0.433851 , 0.121158 , 0.287149 , 0.200903
26 , 0.704764 , 0.897488 , 0.148289 , 0.903287 , 0.171575 , 0.795038 , 0.342601 , 0.629994 , 0.864162 , 0.412763
27 , 0.563555 , 0.952391 , 0.317392 , 0.68099 , 0.383526 , 0.509171 , 0.936674 , 0.0149846 , 0.864406 , 0.301889
28 , 0.146062 , 0.737358 , 0.694662 , 0.289743 , 0.9064 , 0.872341 , 0.916257 , 0.249886 , 0.275094 , 0.915799
29 , 0.370037 , 0.346538 , 0.339946 , 0.429365 , 0.951323 , 0.988037 , 0.480819 , 0.96823 , 0.9494 , 0.872311
30 , 0.924772 , 0.0607929 , 0.355022 , 0.214545 , 0.613544 , 0.487686 , 0.753746 , 0.9541 , 0.526231 , 0.697378
31 , 0.132572 , 0.561205 , 0.968505 , 0.276376 , 0.759911 , 0.598132 , 0.0496841 , 0.253883 , 0.656148 , 0.0589923
32 , 0.3669 , 0.68688 , 0.448738 , 0.94658 , 0.617151 , 0.605579 , 0.430891 , 0.551598 , 0.631483 , 0.705045
33 , 0.170782 , 0.979339 , 0.458388 , 0.0495315 , 0.299387 , 0.472945 , 0.791894 , 0.297769 , 0.340495 , 0.691397
34 , 0.328007 , 0.415754 , 0.567638 , 0.718839 , 0.961303 , 0.359233 , 0.264943 , 0.934349 , 0.242433 , 0.899313
35 , 0.520768 , 0.582415 , 0.272286 , 0.368908 , 0.664052 , 0.6386 , 0.763298 , 0.424543 , 0.475204 , 0.410291
36 , 0.280618 , 0.711051 , 0.454024 , 0.0862453 , 0.554277 , 0.256325 , 0.749535 , 0.0817896 , 0.748924 , 0.27665
37 , 0.288766 , 0.870754 , 0.69158 , 0.0747703 , 0.921598 , 0.449263 , 0.55443 , 0.801263 , 0.0347911 , 0.619373
38 , 0.675436 , 0.726585 , 0.365123 , 0.476333 , 0.705344 , 0.772802 , 0.690378 , 0.676608 , 0.772289 , 0.15623
39 , 0.795953 , 0.886685 , 0.843745 , 0.384198 , 0.523576 , 0.37672 , 0.583422 , 0.359325 , 0.171606 , 0.0398877

t = 2
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.92407 , 0.598059 , 0.243312 , 0.683779 , 0.645375 , -0.651527 , 0.661025 , -0.951024 , 0.287625 , 0.352226
1 , 0.58197 , 0.857247 , 0.953563 , -0.313602 , 0.969042 , 0.230055 , 0.405158 , 0.771624 , 0.863057 , 0.323417
2 , 0.65497 , 0.456976 , 0.901677 , -0.891911 , 0.918689 , -0.987519 , 0.916658 , 0.476058 , 0.816401 , 0.849644
3 , 0.519126 , 0.915681 , -0.915583 , 0.912458 , -0.860367 , 0.613016 , 0.441526 , -0.47932 , 0.427736 , 0.593464
4 , -0.969652 , -0.741594 , -0.433308 , 0.343291 , 0.505795 , -0.950291 , 0.499789 , 0.564415 , 0.299686 , 0.801654
5 , 0.524653 , 0.914275 , 0.773157 , 0.880465 , 0.704991 , -0.492055 , 0.730382 , 0.507993 , 0.682979 , 0.880387
6 , -0.855933 , 0.876168 , 0.590183 , 0.429416 , 0.760188 , 0.879762 , 0.894176 , 0.448616 , 0.882907 , -0.455374
7 , -0.814194 , 0.942889 , 0.622723 , 0.659618 , 0.961639 , 0.915349 , 0.579694 , 0.517407 , 0.891012 , 0.5661
8 , 0.953783 , 0.990893 , 0.202148 , -0.606677 , 0.585803 , 0.231275 , 0.884542 , 0.626966 , 0.769427 , 0.865157
9 , 0.824384 , -0.518467 , 0.509433 , 0.326102 , 0.919626 , -0.837153 , 0.496616 , 0.864937 , -0.836592 , 0.343559
10 , 0.636952 , 0.936302 , 0.364873 , 0.217457 , 0.765276 , 0.932322 , 0.52938 , 0.971142 , 0.800555 , 0.34666
11 , 0.579113 , 0.418342 , 0.774016 , 0.693277 , 0.224268 , 0.902561 , 0.457674 , 0.265481 , 0.470321 , 0.502768
12 , 0.757195 , 0.347832 , 0.264943 , 0.883883 , 0.301004 , 0.511753 , 0.771136 , 0.86213 , 0.59718 , 0.677016
13 , 0.630672 , 0.498735 , 0.803099 , 0.851636 , 0.834272 , 0.383438 , 0.850757 , 0.839761 , 0.455179 , 0.608328
14 , 0.391461 , 0.611365 , 0.703385 , 0.294192 , 0.246559 , 0.263698 , 0.70148 , 0.513462 , 0.453743 , 0.262526
15 , 0.213697 , 0.61178 , 0.632435 , 0.435359 , 0.317338 , 0.951805 , 0.698624 , 0.509433 , 0.953026 , 0.286062
16 , 0.376373 , 0.661831 , 0.211988 , 0.939842 , 0.704532 , 0.467611 , 0.281668 , 0.436872 , 0.490439 , 0.503842
17 , 0.894284 , 0.970531 , 0.481674 , 0.926023 , 0.531285 , 0.458113 , 0.899118 , 0.398004 , 0.91428 , 0.757927
18 , 0.96412 , 0.709952 , 0.684307 , 0.905622 , 0.653876 , 0.416564 , 0.840991 , 0.552721 , 0.780482 , 0.726945
19 , 0.941697 , 0.328593 , 0.729948 , 0.39798 , 0.289456 , 0.558263 , 0.968456 , 0.552477 , 0.239869 , 0.58114
20 , 0.191778 , 0.359117 , 0.48583 , 0.507926 , 0.644722 , 0.264461 , 0.449892 , 0.66401 , 0.715525 , 0.0246101
21 , 0.423865 , 0.636055 , 0.498575 , 0.341758 , 0.045558 , 0.0302744 , 0.347179 , 0.269076 , 0.781079 , 0.371007
22 , 0.596561 , 0.139868 , 0.159829 , 0.599335 , 0.239148 , 0.630488 , 0.187369 , 0.199342 , 0.363703 , 0.478218
23 , 0.504625 , 0.346319 , 0.382844 , 0.585311 , 0.225847 , 0.630156 , 0.00982452 , 0.215124 , 0.447221 , 0.33085
24 , 0.711539 , 0.750114 , 0.513388 , 0.332743 , 0.876046 , 0.513144 , 0.381622 , 0.352373 , 0.295144 , 0.244313
25 , 0.813007 , 0.99729 , 0.900754 , 0.612391 , 0.248976 , 0.245778 , 0.547081 , 0.296927 , 0.429719 , 0.360723
26 , 0.763811 , 0.917991 , 0.318632 , 0.922629 , 0.33726 , 0.83603 , 0.474081 , 0.703995 , 0.89133 , 0.53021
27 , 0.650844 , 0.961913 , 0.453914 , 0.744792 , 0.506821 , 0.607337 , 0.949339 , 0.211988 , 0.891525 , 0.441511
28 , 0.116849 , 0.589886 , 0.55573 , 0.231794 , 0.72512 , 0.697873 , 0.733006 , 0.199908 , 0.220075 , 0.73264
29 , 0.49603 , 0.47723 , 0.471957 , 0.543492 , 0.961058 , 0.990429 , 0.584655 , 0.974584 , 0.95952 , 0.897848
