t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.376171 , 0.531907 , 0.398816 , 0.549028 , 0.665273 , 0.0385754 , 0.302164 , -0.0392163 , 0.611316 , -0.497574 , 0.890835 , 0.793451 , 0.564318 , 0.441847 , 0.815668 , 0.641133 , 0.801569 , 0.0641194 , 0.941404 , 0.763848 , 0.590777 , 0.172948 , 0.936064 , 0.520035 , 0.255348 , 0.504379 , 0.273049 , 0.567766 , 0.271096 , 0.999359 , 0.61037 , 0.875576 , 0.441023 , 0.705405 , 0.758934 , 0.186804 , 0.46379 , 0.980804 , 0.57564 , 0.909207
1 , -0.64919 , 0.219092 , 0.416181 , 0.452162 , 0.417798 , 0.769219 , 0.924924 , 0.668477 , -0.746269 , 0.189123 , 0.217231 , 0.122837 , 0.967925 , 0.249947 , 0.708426 , 0.605152 , 0.00595111 , 0.134709 , 0.944151 , 0.696982 , 0.265694 , 0.482711 , 0.857997 , 0.165197 , 0.457778 , 0.280526 , 0.363506 , 0.96823 , 0.917783 , 0.0942106 , 0.954405 , 0.523087 , 0.497147 , 0.657491 , 0.866939 , 0.651936 , 0.853206 , 0.206153 , 0.106143 , 0.345073
2 , 0.859737 , -0.435804 , -0.953612 , 0.872097 , 0.931547 , 0.18894 , 0.85873 , 0.11127 , -0.796594 , 0.296731 , 0.205847 , 0.0604877 , 0.307016 , 0.255837 , 0.0115665 , 0.561876 , 0.459578 , 0.908383 , 0.039491 , 0.975707 , 0.405988 , 0.0913419 , 0.965239 , 0.436598 , 0.420515 , 0.517838 , 0.670125 , 0.405255 , 0.213538 , 0.407392 , 0.149022 , 0.300333 , 0.485855 , 0.386883 , 0.927 , 0.792199 , 0.779077 , 0.901761 , 0.145299 , 0.348308
3 , 0.617359 , 0.13126 , 0.327982 , 0.36021 , 0.795038 , 0.738975 , 0.170141 , 0.864376 , 0.895383 , 0.687124 , 0.535661 , 0.773034 , 0.582507 , 0.97647 , 0.956786 , 0.807825 , 0.738701 , 0.736259 , 0.873623 , 0.7828 , 0.0578936 , 0.454054 , 0.706229 , 0.53386 , 0.416944 , 0.966124 , 0.542344 , 0.437605 , 0.912961 , 0.268349 , 0.0111393 , 0.222663 , 0.521622 , 0.712943 , 0.414716 , 0.802271 , 0.219825 , 0.911924 , 0.643971 , 0.640522
4 , 0.0454115 , -0.527085 , 0.0620136 , 0.344737 , 0.781335 , 0.189306 , 0.173406 , 0.767663 , 0.527024 , 0.589648 , 0.165349 , 0.710044 , 0.232337 , 0.877804 , 0.457961 , 0.0457778 , 0.46617 , 0.905209 , 0.153935 , 0.619617 , 0.192541 , 0.600452 , 0.948424 , 0.678243 , 0.164983 , 0.625141 , 0.830622 , 0.38374 , 0.859432 , 0.0574053 , 0.0656758 , 0.928556 , 0.577441 , 0.431654 , 0.845912 , 0.488174 , 0.906857 , 0.108493 , 0.0501114 , 0.66802
5 , 0.0484939 , 0.763359 , 0.128422 , 0.867794 , 0.98294 , 0.043733 , -0.129948 , 0.139988 , -0.333781 , -0.0595111 , 0.811518 , 0.157384 , 0.361644 , 0.695914 , 0.249611 , 0.879604 , 0.0143132 , 0.212531 , 0.0728782 , 0.367351 , 0.553758 , 0.763237 , 0.638478 , 0.0540483 , 0.29957 , 0.998932 , 0.171667 , 0.888577 , 0.0831019 , 0.0848415 , 0.455794 , 0.871059 , 0.207465 , 0.819666 , 0.311624 , 0.0839259 , 0.672262 , 0.51973 , 0.469192 , 0.0433363
6 , 0.372051 , 0.990783 , 0.372082 , 0.609851 , -0.653096 , 0.224006 , 0.121372 , 0.821192 , -0.424757 , 0.718162 , 0.748894 , 0.691 , 0.0762963 , 0.689383 , 0.409925 , 0.771569 , 0.37376 , 0.0350352 , 0.178533 , 0.373363 , 0.630421 , 0.132389 , 0.587481 , 0.874935 , 0.970519 , 0.474258 , 0.398755 , 0.614582 , 0.0234077 , 0.594501 , 0.97824 , 0.634236 , 0.394757 , 0.263039 , 0.138462 , 0.192755 , 0.921567 , 0.584033 , 0.949065 , 0.111515
7 , -0.401807 , 0.589251 , 0.989074 , 0.728019 , 0.79754 , 0.0772118 , 0.166143 , 0.478072 , 0.767022 , 0.364696 , 0.839564 , 0.687124 , 0.326304 , 0.479751 , 0.17481 , 0.619465 , 0.594226 , 0.548235 , 0.598773 , 0.719565 , 0.754509 , 0.73394 , 0.381054 , 0.575427 , 0.564928 , 0.824854 , 0.0765709 , 0.0584124 , 0.876797 , 0.89288 , 0.243171 , 0.374554 , 0.523759 , 0.0113529 , 0.673635 , 0.853511 , 0.231239 , 0.52913 , 0.890286 , 0.64156
8 , 0.901761 , 0.390423 , 0.614734 , 0.840571 , 0.782525 , -0.79107 , 0.542589 , -0.433821 , 0.928587 , 0.438643 , 0.196417 , 0.545732 , 0.165288 , 0.63628 , 0.449324 , 0.608722 , 0.704276 , 0.25251 , 0.0253609 , 0.328349 , 0.323374 , 0.433821 , 0.414502 , 0.127262 , 0.555101 , 0.840114 , 0.161534 , 0.492294 , 0.0691549 , 0.603076 , 0.959746 , 0.387188 , 0.478164 , 0.0563982 , 0.195135 , 0.732139 , 0.0715354 , 0.875759 , 0.581164 , 0.64272
9 , 0.500534 , 0.276101 , -0.231727 , 0.71923 , 0.0545061 , -0.889553 , 0.407941 , 0.850642 , 0.990936 , 0.493698 , 0.387951 , 0.78283 , 0.832057 , 0.660756 , 0.922483 , 0.496017 , 0.51561 , 0.461959 , 0.364086 , 0.0629597 , 0.14774 , 0.0668661 , 0.0529496 , 0.480819 , 0.471084 , 0.079104 , 0.787042 , 0.0302438 , 0.853847 , 0.0435194 , 0.345744 , 0.797632 , 0.863369 , 0.136235 , 0.946898 , 0.438093 , 0.653951 , 0.0666219 , 0.858089 , 0.306192
