t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.946196 , 0.639943 , 0.772301 , 0.433271 , 0.444227 , 0.793786 , -0.103397 , -0.16596 , -0.642323 , 0.588244
1 , 0.497177 , -0.951018 , -0.293252 , 0.569445 , -0.20951 , 0.883663 , -0.281289 , 0.884335 , 0.696188 , 0.0170904
2 , 0.868679 , 0.488113 , 0.395642 , 0.154881 , 0.981292 , 0.659017 , 0.114231 , 0.00262459 , 0.56975 , 0.614917
3 , -0.658498 , 0.457015 , -0.670583 , 0.126133 , 0.669942 , 0.880276 , 0.0326548 , -0.897519 , -0.638936 , 0.633869
4 , -0.279092 , -0.296945 , 0.801599 , 0.425886 , 0.1301 , -0.196539 , -0.250984 , 0.905637 , -0.00265511 , 0.619892
5 , 0.04532 , -0.906674 , 0.217597 , 0.916501 , 0.671987 , 0.59917 , 0.465224 , 0.583361 , 0.205817 , 0.321604
6 , 0.102512 , 0.302438 , 0.675405 , 0.939604 , 0.102725 , 0.835597 , 0.721671 , 0.261086 , 0.000152593 , 0.575091
7 , 0.928068 , -0.941893 , 0.359752 , 0.796686 , 0.298044 , 0.168249 , 0.605823 , 0.697806 , 0.983917 , 0.568896
8 , 0.796808 , -0.720664 , 0.96411 , 0.963652 , 0.297037 , 0.739067 , 0.880886 , 0.645894 , 0.263375 , 0.536088
9 , 0.656423 , 0.650441 , -0.0187689 , 0.810419 , -0.1554 , 0.262612 , 0.917539 , 0.746666 , 0.343486 , 0.915769
10 , 0.899106 , 0.965758 , 0.39552 , 0.0487991 , 0.761193 , 0.967467 , 0.796533 , 0.91821 , 0.923185 , 0.517533
11 , 0.13654 , 0.815973 , 0.464156 , 0.2519 , 0.329051 , 0.691885 , 0.286599 , 0.880764 , 0.733085 , 0.593768
12 , 0.999207 , 0.836085 , 0.8258 , 0.346233 , 0.415113 , 0.745598 , 0.929258 , 0.526811 , 0.348704 , 0.706107
13 , 0.828303 , 0.929228 , 0.435957 , 0.316874 , 0.751366 , 0.882107 , 0.709555 , 0.160558 , 0.861873 , 0.649983
14 , 0.692434 , 0.355968 , 0.0679342 , 0.649556 , 0.900327 , 0.616627 , 0.893826 , 0.99237 , 0.549852 , 0.420209
15 , 0.438276 , 0.903867 , 0.492508 , 0.553178 , 0.942534 , 0.442793 , 0.729026 , 0.415784 , 0.215674 , 0.740196
16 , 0.998138 , 0.888089 , 0.196539 , 0.68627 , 0.0168157 , 0.7575 , 0.339427 , 0.728782 , 0.101505 , 0.301584
17 , 0.82168 , 0.449324 , 0.766381 , 0.23603 , 0.346233 , 0.975188 , 0.211676 , 0.662008 , 0.774102 , 0.210852
18 , 0.739067 , 0.833735 , 0.562334 , 0.480758 , 0.946745 , 0.657857 , 0.285653 , 0.486465 , 0.0703452 , 0.60979
19 , 0.516984 , 0.327586 , 0.829646 , 0.515641 , 0.297067 , 0.598285 , 0.311747 , 0.145787 , 0.396191 , 0.672933
20 , 0.0119327 , 0.803735 , 0.846095 , 0.416425 , 0.42497 , 0.918912 , 0.711051 , 0.133915 , 0.918668 , 0.198737
21 , 0.526597 , 0.599933 , 0.947508 , 0.166936 , 0.802454 , 0.879635 , 0.565874 , 0.955504 , 0.979766 , 0.442152
