t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.127171 , -0.163701 , 0.788812 , 0.209632 , -0.210883 , 0.563799 , 0.719382 , 0.160375 , 0.741844 , 0.0392163
1 , 0.508255 , 0.770806 , 0.386456 , -0.57683 , 0.67925 , 0.741874 , 0.0454421 , 0.683462 , 0.544908 , -0.428968
2 , 0.583544 , -0.811884 , 0.826136 , -0.00265511 , 0.07004 , -0.638081 , -0.675527 , 0.633778 , 0.165136 , 0.996155
3 , 0.554888 , 0.387585 , 0.521989 , 0.26661 , -0.0661336 , -0.0811182 , 0.994964 , 0.478439 , 0.939848 , 0.681814
4 , 0.61095 , 0.360363 , 0.429823 , 0.747307 , -0.624775 , -0.795312 , 0.534654 , -0.495651 , 0.558 , 0.654164
5 , 0.47203 , 0.759606 , 0.455489 , 0.175878 , 0.101962 , 0.306497 , 0.899594 , 0.269265 , -0.499557 , 0.277596
6 , 0.812433 , 0.150548 , 0.890744 , 0.68215 , 0.282876 , 0.769158 , 0.106632 , 0.879482 , -0.190863 , 0.582263
7 , 0.361339 , -0.20307 , 0.237403 , -0.328318 , 0.212043 , 0.898251 , 0.631245 , 0.206366 , 0.474868 , 0.460646
8 , 0.226661 , -0.932371 , -0.628407 , 0.278512 , -0.920774 , 0.472488 , 0.115085 , 0.0786462 , 0.539171 , 0.467971
9 , 0.948729 , 0.0973235 , -0.335612 , 0.499588 , 0.948698 , 0.853755 , 0.42262 , 0.171209 , 0.248848 , 0.398206
10 , 0.704367 , 0.299844 , 0.422437 , 0.409406 , 0.855495 , 0.967834 , 0.024659 , 0.343699 , 0.666555 , 0.365276
11 , 0.60567 , 0.691641 , 0.61214 , 0.911924 , 0.467666 , 0.933897 , 0.120365 , 0.957854 , 0.207373 , 0.570482
12 , 0.922361 , 0.272744 , 0.57683 , 0.316691 , 0.102023 , 0.933531 , 0.850734 , 0.871334 , 0.62743 , 0.605335
13 , 0.78988 , 0.486251 , 0.376995 , 0.0130619 , 0.359478 , 0.414991 , 0.294809 , 0.932401 , 0.0565203 , 0.600269
14 , 0.338755 , 0.653829 , 0.845851 , 0.780572 , 0.440809 , 0.754082 , 0.586352 , 0.308267 , 0.839503 , 0.578173
15 , 0.185339 , 0.927671 , 0.334941 , 0.364391 , 0.541581 , 0.66039 , 0.97702 , 0.554216 , 0.912351 , 0.64333
16 , 0.109836 , 0.239998 , 0.932798 , 0.287912 , 0.161809 , 0.716117 , 0.413434 , 0.366527 , 0.447401 , 0.0621662
17 , 0.476485 , 0.294595 , 0.000824 , 0.860469 , 0.715201 , 0.169347 , 0.801233 , 0.556536 , 0.979247 , 0.436964
18 , 0.899808 , 0.497909 , 0.132298 , 0.504379 , 0.393658 , 0.583239 , 0.0137944 , 0.572131 , 0.420972 , 0.276009
19 , 0.185003 , 0.408918 , 0.976135 , 0.0202338 , 0.394116 , 0.248268 , 0.666585 , 0.0142521 , 0.155492 , 0.196112
20 , 0.358409 , 0.227332 , 0.947081 , 0.251442 , 0.148473 , 0.939726 , 0.864742 , 0.37083 , 0.00747703 , 0.945921
21 , 0.567888 , 0.901547 , 0.82992 , 0.466018 , 0.63921 , 0.0710776 , 0.176305 , 0.488174 , 0.709677 , 0.38905
22 , 0.872982 , 0.697653 , 0.814661 , 0.811029 , 0.971587 , 0.861171 , 0.531449 , 0.35313 , 0.472884 , 0.895474
23 , 0.446608 , 0.0932646 , 0.32841 , 0.567766 , 0.757988 , 0.614856 , 0.486648 , 0.842341 , 0.38493 , 0.789727
24 , 0.51738 , 0.813257 , 0.520707 , 0.576891 , 0.946898 , 0.768334 , 0.120762 , 0.420454 , 0.439528 , 0.950896
25 , 0.440565 , 0.463607 , 0.730094 , 0.432234 , 0.263771 , 0.720908 , 0.0278634 , 0.687948 , 0.659017 , 0.154515
26 , 0.345561 , 0.497085 , 0.193426 , 0.98471 , 0.185064 , 0.580248 , 0.759087 , 0.0709555 , 0.207617 , 0.410199
27 , 0.0326243 , 0.221839 , 0.998596 , 0.695791 , 0.774865 , 0.189032 , 0.371624 , 0.849391 , 0.480697 , 0.318888
28 , 0.677084 , 0.762993 , 0.79162 , 0.204077 , 0.848537 , 0.249306 , 0.501816 , 0.791833 , 0.540178 , 0.172155
29 , 0.861232 , 0.661763 , 0.337474 , 0.866878 , 0.140049 , 0.384808 , 0.217139 , 0.317118 , 0.729728 , 0.790613
