t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.741356 , -0.285195 , 0.813959 , 0.118381 , 0.318125 , 0.332316 , 0.361736 , 0.258095 , 0.38084 , 0.630238 , 0.788018 , 0.923978 , 0.346263 , 0.877041 , 0.694418 , 0.671773 , 0.341777 , 0.800501 , 0.883816 , 0.10651 , 0.706168 , 0.279885 , 0.508133 , 0.0834681 , 0.426069 , 0.241981 , 0.465133 , 0.959197 , 0.874599 , 0.213752 , 0.0809656 , 0.408429 , 0.779717 , 0.442701 , 0.840632 , 0.115848 , 0.184973 , 0.266213 , 0.288675 , 0.553148
1 , -0.262947 , 0.278909 , 0.12418 , 0.38435 , -0.0116886 , 0.219275 , 0.765374 , 0.308237 , 0.220252 , 0.355968 , 0.278603 , 0.527055 , 0.782464 , 0.759819 , 0.199255 , 0.759758 , 0.600971 , 0.47203 , 0.174718 , 0.707663 , 0.4691 , 0.287484 , 0.611408 , 0.217597 , 0.49031 , 0.676229 , 0.343944 , 0.9953 , 0.856014 , 0.594378 , 0.202155 , 0.649342 , 0.317301 , 0.747124 , 0.0397046 , 0.433271 , 0.288461 , 0.0583514 , 0.930174 , 0.829218
2 , 0.487899 , 0.267891 , 0.84518 , 0.228187 , 0.410718 , 0.240638 , 0.922697 , -0.898343 , 0.176366 , 0.557207 , 0.353648 , 0.56798 , 0.886471 , 0.324107 , 0.003296 , 0.157811 , 0.333384 , 0.669973 , 0.730613 , 0.562731 , 0.491562 , 0.471725 , 0.373943 , 0.411176 , 0.725883 , 0.876309 , 0.630329 , 0.833491 , 0.762505 , 0.157353 , 0.174627 , 0.943876 , 0.363903 , 0.372143 , 0.280068 , 0.0217292 , 0.428388 , 0.0507218 , 0.724906 , 0.141728
3 , 0.658315 , -0.667592 , -0.252235 , 0.895749 , -0.21305 , 0.965545 , 0.538316 , 0.996551 , 0.0310984 , 0.632221 , 0.664022 , 0.401929 , 0.328623 , 0.865749 , 0.133366 , 0.385815 , 0.722343 , 0.587481 , 0.185156 , 0.434767 , 0.259651 , 0.621723 , 0.624439 , 0.661702 , 0.961303 , 0.963073 , 0.387951 , 0.836116 , 0.95645 , 0.0777612 , 0.800989 , 0.554277 , 0.632099 , 0.894925 , 0.232063 , 0.203803 , 0.108921 , 0.195105 , 0.964965 , 0.65862
4 , 0.375286 , -0.56621 , 0.0520035 , 0.311563 , 0.547075 , 0.340098 , 0.65154 , 0.174993 , 0.370769 , 0.771477 , 0.613361 , 0.487014 , 0.65862 , 0.172704 , 0.249153 , 0.487564 , 0.120701 , 0.0224006 , 0.317911 , 0.727378 , 0.135563 , 0.661489 , 0.655568 , 0.392468 , 0.108219 , 0.0553606 , 0.91409 , 0.717093 , 0.215247 , 0.517228 , 0.0118717 , 0.145451 , 0.706626 , 0.992279 , 0.713706 , 0.880184 , 0.288522 , 0.781213 , 0.234504 , 0.42674
5 , -0.654714 , 0.693564 , -0.468673 , -0.316752 , 0.26487 , 0.678091 , 0.31547 , 0.784906 , 0.252541 , 0.305216 , 0.323038 , 0.318918 , 0.967742 , 0.735374 , 0.784051 , 0.547777 , 0.951445 , 0.732017 , 0.495743 , 0.708365 , 0.642811 , 0.216315 , 0.321696 , 0.331675 , 0.0715964 , 0.461867 , 0.46205 , 0.0460219 , 0.266793 , 0.440138 , 0.21363 , 0.913541 , 0.204566 , 0.882107 , 0.663137 , 0.283792 , 0.164922 , 0.50322 , 0.00753807 , 0.750877
6 , -0.154637 , 0.720054 , 0.24781 , 0.348918 , 0.377667 , 0.286264 , -0.479904 , 0.33549 , 0.960051 , 0.622852 , 0.895993 , 0.0550859 , 0.756096 , 0.802087 , 0.697012 , 0.710532 , 0.125797 , 0.445692 , 0.0382702 , 0.0480361 , 0.876278 , 0.304239 , 0.261483 , 0.51616 , 0.784845 , 0.99704 , 0.0890835 , 0.877071 , 0.449385 , 0.555162 , 0.76101 , 0.839961 , 0.0605182 , 0.88995 , 0.236488 , 0.858669 , 0.0854518 , 0.651082 , 0.370464 , 0.697684
7 , 0.807794 , 0.841395 , -0.0474868 , 0.139073 , 0.385754 , 0.652181 , -0.286477 , 0.717338 , -0.807123 , 0.00183111 , 0.510453 , 0.609668 , 0.0363781 , 0.562029 , 0.367473 , 0.481277 , 0.0101932 , 0.817347 , 0.0382092 , 0.453108 , 0.0373241 , 0.152379 , 0.245552 , 0.420423 , 0.369884 , 0.422712 , 0.628956 , 0.502609 , 0.496902 , 0.381634 , 0.554643 , 0.0703452 , 0.936827 , 0.140263 , 0.0303964 , 0.263649 , 0.582171 , 0.427015 , 0.869778 , 0.72457
8 , 0.992492 , 0.292886 , 0.0705283 , -0.610523 , 0.750023 , 0.779748 , 0.212195 , 0.740257 , -0.538011 , 0.810663 , 0.375317 , 0.500015 , 0.204993 , 0.236122 , 0.663717 , 0.593127 , 0.473098 , 0.098178 , 0.668264 , 0.67748 , 0.0942412 , 0.13834 , 0.649068 , 0.210486 , 0.422468 , 0.0146794 , 0.789453 , 0.332469 , 0.449049 , 0.441054 , 0.764061 , 0.41847 , 0.758446 , 0.372875 , 0.429792 , 0.501633 , 0.531907 , 0.386883 , 0.484664 , 0.433607
9 , 0.947783 , 0.986724 , 0.974212 , 0.260353 , 0.167852 , 0.0262764 , 0.772698 , 0.0210273 , -0.630818 , 0.0366527 , 0.0777612 , 0.227027 , 0.712149 , 0.357494 , 0.716361 , 0.218879 , 0.0435194 , 0.811884 , 0.505234 , 0.691458 , 0.567034 , 0.856716 , 0.049501 , 0.122806 , 0.422285 , 0.253822 , 0.375286 , 0.897702 , 0.686544 , 0.57326 , 0.674886 , 0.995025 , 0.373516 , 0.884365 , 0.0803247 , 0.173162 , 0.441542 , 0.00656148 , 0.724754 , 0.450423
