t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.293435 , 0.486038 , 0.802606 , 0.65865 , 0.757591 , -0.158971 , 0.317362 , -0.439711 , 0.366405 , 0.661 , 0.147069 , 0.0672323 , 0.477187 , 0.37553 , 0.796472 , 0.720695 , 0.281411 , 0.688589 , 0.178869 , 0.262825 , 0.656331 , 0.987548 , 0.10715 , 0.982635 , 0.00836207 , 0.173162 , 0.573168 , 0.100223 , 0.26957 , 0.363659 , 0.985595 , 0.358592 , 0.907132 , 0.427869 , 0.140446 , 0.711814 , 0.609546 , 0.476455 , 0.260353 , 0.201514
1 , 0.134159 , 0.159612 , 0.354442 , 0.680502 , 0.572954 , 0.199347 , 0.447707 , 0.786523 , 0.169774 , 0.313547 , 0.205298 , 0.670492 , 0.409467 , 0.394055 , 0.528855 , 0.63039 , 0.371624 , 0.978454 , 0.255287 , 0.636677 , 0.10303 , 0.20951 , 0.123051 , 0.117008 , 0.592975 , 0.88937 , 0.815607 , 0.78045 , 0.830256 , 0.938078 , 0.113071 , 0.956969 , 0.802698 , 0.16007 , 0.48262 , 0.889859 , 0.0514542 , 0.590075 , 0.712333 , 0.960692
2 , 0.587085 , 0.518784 , 0.366253 , 0.643635 , -0.700705 , 0.159764 , -0.794549 , 0.646901 , 0.743889 , 0.281869 , 0.0332041 , 0.891446 , 0.740104 , 0.177465 , 0.388195 , 0.492447 , 0.944823 , 0.445509 , 0.0229194 , 0.722587 , 0.612507 , 0.965423 , 0.165014 , 0.974578 , 0.582873 , 0.823847 , 0.657399 , 0.0701315 , 0.312204 , 0.226203 , 0.963683 , 0.25486 , 0.219153 , 0.10416 , 0.9447 , 0.565111 , 0.232673 , 0.232612 , 0.301675 , 0.851375
3 , 0.626911 , 0.285195 , -0.725364 , -0.663656 , -0.958251 , 0.317606 , 0.938566 , 0.669301 , 0.690939 , 0.0396741 , 0.315897 , 0.24839 , 0.307505 , 0.827296 , 0.288766 , 0.543779 , 0.212378 , 0.704001 , 0.416608 , 0.599506 , 0.858608 , 0.827631 , 0.955321 , 0.18833 , 0.870785 , 0.768822 , 0.04944 , 0.910123 , 0.627857 , 0.44731 , 0.580187 , 0.270363 , 0.0143437 , 0.238166 , 0.649648 , 0.727531 , 0.00723289 , 0.598102 , 0.344951 , 0.854762
4 , 0.116855 , -0.684408 , -0.890011 , 0.314371 , 0.731223 , 0.702445 , 0.0780663 , 0.237312 , 0.149266 , 0.654927 , 0.749474 , 0.874691 , 0.124363 , 0.77871 , 0.0388501 , 0.0836818 , 0.0874966 , 0.950072 , 1 , 0.52031 , 0.867306 , 0.788171 , 0.242164 , 0.875393 , 0.955535 , 0.221381 , 0.535081 , 0.82284 , 0.174505 , 0.435408 , 0.789239 , 0.325907 , 0.0349437 , 0.690237 , 0.320719 , 0.0188604 , 0.346934 , 0.19071 , 0.200232 , 0.576678
5 , -0.438246 , 0.28074 , 0.874508 , 0.580065 , 0.394147 , 0.259774 , 0.584094 , -0.22251 , 0.535508 , 0.964446 , 0.23603 , 0.522843 , 0.668172 , 0.666433 , 0.383465 , 0.107212 , 0.13596 , 0.769158 , 0.480544 , 0.799219 , 0.536363 , 0.934385 , 0.881893 , 0.375042 , 0.586474 , 0.183966 , 0.456984 , 0.775689 , 0.604083 , 0.565172 , 0.53325 , 0.0363781 , 0.0110782 , 0.789239 , 0.738426 , 0.846278 , 0.360912 , 0.00061037 , 0.84933 , 0.485855
6 , 0.184576 , 0.158788 , 0.358318 , -0.801843 , 0.603748 , 0.0419019 , 0.788232 , 0.291452 , -0.537431 , 0.058565 , 0.119633 , 0.938566 , 0.494278 , 0.0910367 , 0.150395 , 0.870235 , 0.911863 , 0.406171 , 0.391095 , 0.19306 , 0.779778 , 0.749687 , 0.545762 , 0.612232 , 0.0332041 , 0.59035 , 0.789392 , 0.669271 , 0.217475 , 0.302683 , 0.827601 , 0.922727 , 0.0758385 , 0.740684 , 0.822474 , 0.120365 , 0.940214 , 0.304727 , 0.104648 , 0.777245
7 , -0.955596 , 0.75811 , 0.870418 , 0.193335 , 0.191656 , -0.0654317 , -0.989715 , -0.393048 , 0.713981 , -0.734733 , 0.869442 , 0.259468 , 0.0772423 , 0.441755 , 0.906186 , 0.0424512 , 0.58388 , 0.654592 , 0.34315 , 0.433332 , 0.29722 , 0.0394604 , 0.0523087 , 0.0857265 , 0.97998 , 0.356365 , 0.594989 , 0.450758 , 0.984191 , 0.381329 , 0.342509 , 0.649892 , 0.909787 , 0.927427 , 0.338908 , 0.61858 , 0.0271615 , 0.0924406 , 0.441389 , 0.860256
8 , 0.709342 , 0.225318 , 0.969787 , -0.291726 , -0.0249641 , 0.125156 , 0.106937 , -0.186102 , -0.417676 , 0.82284 , 0.116489 , 0.596057 , 0.287088 , 0.432234 , 0.0278329 , 0.60445 , 0.259468 , 0.0213324 , 0.759117 , 0.0645772 , 0.968749 , 0.481735 , 0.324046 , 0.481429 , 0.0451064 , 0.0556658 , 0.106998 , 0.852077 , 0.186834 , 0.602405 , 0.610187 , 0.890439 , 0.510453 , 0.835475 , 0.232246 , 0.97351 , 0.510178 , 0.11655 , 0.454451 , 0.47203
9 , 0.539933 , -0.126713 , 0.924863 , 0.0475478 , -0.080752 , 0.176672 , 0.697928 , 0.10007 , 0.602802 , 0.45204 , 0.450331 , 0.450087 , 0.406384 , 0.505509 , 0.597217 , 0.145146 , 0.912137 , 0.323008 , 0.488998 , 0.245857 , 0.874172 , 0.803003 , 0.969726 , 0.910672 , 0.925901 , 0.220527 , 0.436262 , 0.753166 , 0.690664 , 0.260964 , 0.856777 , 0.812494 , 0.587024 , 0.604785 , 0.582202 , 0.28605 , 0.743004 , 0.568834 , 0.940611 , 0.415815

t = 1
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39
0 , 0.434748 , 0.58883 , 0.842085 , 0.72692 , 0.757591 , -0.158971 , 0.45389 , -0.439711 , 0.493124 , 0.7288 , 0.147069 , 0.0672323 , 0.477187 , 0.37553 , 0.837178 , 0.776556 , 0.425129 , 0.688589 , 0.343095 , 0.262825 , 0.656331 , 0.987548 , 0.10715 , 0.986108 , 0.20669 , 0.33853 , 0.573168 , 0.100223 , 0.26957 , 0.363659 , 0.985595 , 0.358592 , 0.907132 , 0.542296 , 0.140446 , 0.711814 , 0.609546 , 0.476455 , 0.260353 , 0.361211
